N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_score0,hand_score1,hand_score2,hole,logic,maxBet,minBet,op_chips_max,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tight,tightness
9,2,1,5,1,9,0,1,5,4,1,60000.0,fold,0.75,0,10,110,1,,,,,,,,,,,,0,9,0,0,0,0,7,4,11,0,2990,30,0.22699213027954102,False,10,9,20180802120012355,Early,0,7,4,4D 7H,michael4,40,30,2980,2960,any_raised,trash,SB,B,0,0,0.08753148148148918,0.28261231613492166,0.20566342962588638,0,none,,"[1, 0, 0, 0]",Deal,1,0,0,10,3,0.14285714285714285,True,-0.4179999999999998
9,4,3,3,0,9,0,3,3,6,0,60000.0,check,0.75,0,0,90,1,,,,,,,,,,,,0,9,0,0,0,0,11,6,17,1,2990,20,0.22812795639038086,False,0,9,20180802120012355,Early,0,11,6,6C JC,michael4,20,20,3150,2880,any_called,trash,D,L,0,0,0.13624629629631008,0.34304991333893115,0.27895506024530536,0,none,,"[0, 1, 0, 0]",Deal,2,0,0,10,3,0.18181818181818182,True,-0.4159999999999998
9,4,7,3,1,9,0,8,3,6,1,60000.0,check,0.75,0,20,200,1,,,,,,,,,,,,0,9,0,0,0,0,11,6,17,1,2970,20,0.2211928367614746,False,0,9,20180802120012355,Early,0,11,6,6C JC,michael4,40,20,3130,2860,any_raised,trash,D,L,0,0,0.13624629629631008,0.34304991333893115,0.27895506024530536,0,check/call,,"[0, 1, 0, 0]",Deal,2,1,0,10,3,0.09090909090909091,True,-0.4159999999999998
9,2,1,2,2,6,0,1,2,4,2,355,fold,0.75,0,0,100,1,QH 2S KC,0,2,13,2,1,13,13,2,1,13,0,9,0,0,0,0,11,6,17,1,2950,40,0.2704939842224121,False,0,9,20180802120012355,Early,0,13,12,6C JC,michael4,40,40,2920,2820,any_raised,fold,D,L,40,240,0.09436619718309859,0.28128844598256264,0.23878092565235637,-0.041880099113211486,none,0.13624629629631008,"[1, 0, 0, 0]",Flop,2,0,0,10,3,0.10526315789473684,True,-0.4940000000000002
9,1,0,4,1,9,0,0,4,5,1,60000.0,fold,0.75,0,0,2050,1,,,,,,,,,,,,0,9,0,0,0,0,11,8,19,0,2950,2020,0.2261497974395752,False,0,9,20180802120012355,Early,0,11,8,JD 8H,michael4,2020,2020,3210,980,any_raised,trash,6,L,0,0,0.121377777777793,0.32656578638846673,0.25657601334261815,0,none,,"[1, 0, 0, 0]",Deal,3,0,0,10,3,0.4963144963144963,True,-0.4139999999999998
9,2,1,3,0,9,0,1,3,6,0,60000.0,check,0.75,0,0,50,1,,,,,,,,,,,,0,9,0,0,0,0,4,2,6,1,2950,20,0.220689058303833,False,0,9,20180802120012355,Early,0,4,2,4C 2C,michael4,20,20,3210,2880,any_called,trash,5,M,0,0,0.11261111111112035,0.31611682771633537,0.24285124413025047,0,none,,"[0, 1, 0, 0]",Deal,4,0,0,10,3,0.2857142857142857,True,-0.4119999999999998
9,1,4,4,1,9,0,5,4,5,1,60000.0,fold,0.75,0,20,2120,1,,,,,,,,,,,,0,9,0,0,0,0,4,2,6,1,2930,2000,0.20503902435302734,False,0,9,20180802120012355,Early,0,4,2,4C 2C,michael4,2020,2000,3190,980,any_raised,trash,5,M,0,0,0.11261111111112035,0.31611682771633537,0.24285124413025047,0,check/call,,"[1, 0, 0, 0]",Deal,4,1,0,10,3,0.4854368932038835,True,-0.4119999999999998
9,3,2,1,0,9,0,2,1,8,0,60000.0,check,0.75,0,0,70,1,,,,,,,,,,,,0,5,0,0,0,1,6,6,12,0,2930,20,0.23816704750061035,False,0,9,20180802120012355,Early,1,6,0,6H 6D,michael4,20,20,3190,2840,any_called,ml_fold,4,M,0,0,0.1459574074074204,0.3530635107602097,0.2907134468191063,0,none,,"[0, 1, 0, 0]",Deal,5,0,0,10,3,0.2222222222222222,True,-0.40999999999999986
9,3,5,4,1,9,0,6,4,5,1,60000.0,check,0.75,0,20,190,1,,,,,,,,,,,,0,5,0,0,0,1,6,6,12,0,2910,20,0.2853550910949707,False,0,9,20180802120012355,Early,1,6,0,6H 6D,michael4,40,20,3150,2820,any_raised,ml_fold,4,M,0,0,0.1459574074074204,0.3530635107602097,0.2907134468191063,0,check/call,,"[0, 1, 0, 0]",Deal,5,1,0,10,3,0.09523809523809523,True,-0.40999999999999986
9,2,1,0,1,5,0,1,0,5,1,357,check,0.75,0,0,40,1,8D AD 7D,1,2,8,1,1,14,14,7,3,14,0,5,0,0,0,1,6,6,12,0,2890,20,0.28507089614868164,False,0,9,20180802120012355,Early,1,6,14,6H 6D,michael4,20,20,3150,2800,any_raised,ml_fold,4,M,40,230,0.19747899159663865,0.39010065171210623,0.3965273773440578,0.05152158418921826,none,0.1459574074074204,"[0, 1, 0, 0]",Flop,5,0,0,10,3,0.06896551724137931,True,-0.5000000000000002
