N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_score0,hand_score1,hand_score2,hole,logic,maxBet,minBet,op_chips_max,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tight,tightness
7,3,2,1,0,7,0,2,1,6,0,60000.0,check,0.75,0,0,70,1,,,,,,,,,,,,1,7,0,0,0,0,14,6,20,0,3000,20,0.22933387756347656,False,0,7,20180802125214142,Early,0,14,6,6D AS,michael4,20,20,3000,2980,any_called,trash,4,L,0,0,0.16698392857141628,0.3729615210316909,0.2326251562729938,0,none,,"[0, 1, 0, 0]",Deal,1,0,0,10,129,0.2222222222222222,True,-0.17599999999999982
7,3,4,3,1,7,0,5,3,4,1,60000.0,check,0.75,0,20,160,1,,,,,,,,,,,,1,7,0,0,0,0,14,6,20,0,2980,20,0.20859503746032715,False,0,7,20180802125214142,Early,0,14,6,6D AS,michael4,40,20,2960,2960,any_raised,trash,4,L,0,0,0.16698392857141628,0.3729615210316909,0.2326251562729938,0,check/call,,"[0, 1, 0, 0]",Deal,1,1,0,10,129,0.1111111111111111,True,-0.17599999999999982
7,2,1,1,1,4,0,1,1,3,1,331,check,0.75,0,0,40,1,2H 8H JS,0,0,0,1,1,11,11,2,2,8,1,7,0,0,0,0,14,6,20,0,2960,20,0.2598569393157959,False,0,7,20180802125214142,Early,0,14,11,6D AS,michael4,20,20,2940,2940,any_raised,ml_fold,4,L,40,180,0.10876132930513595,0.30397463791990126,0.27750735422766487,-0.05822259926628033,none,0.16698392857141628,"[0, 1, 0, 0]",Flop,1,0,0,10,129,0.08333333333333333,True,-0.5420000000000003
7,2,1,0,1,4,0,1,0,3,1,335,fold,0.75,0,0,40,1,2H 8H JS TS,0,2,11,2,1,11,11,2,2,8,1,7,0,0,0,0,14,6,20,0,2940,20,0.31025004386901855,False,0,7,20180802125214142,Early,0,14,11,6D AS,michael4,20,20,2920,2920,any_raised,fold,4,L,60,240,0.06119402985074627,0.23496917796005282,0.2118009039819908,-0.04756729945438968,none,0.10876132930513595,"[1, 0, 0, 0]",Turn,1,0,0,10,129,0.06666666666666667,True,-0.6283510518005705
7,3,2,0,0,7,0,2,0,7,0,60000.0,check,0.75,0,0,70,1,,,,,,,,,,,,0,9,0,0,0,0,13,4,17,0,2940,20,0.2155301570892334,False,0,7,20180802125214142,Early,0,13,4,4C KH,michael4,20,20,3220,2880,any_called,trash,3,M,0,0,0.14051884920631602,0.34752453470805283,0.20098811824551716,0,none,,"[0, 1, 0, 0]",Deal,2,0,0,10,129,0.2222222222222222,True,-0.17399999999999982
7,5,6,1,1,7,0,7,1,6,1,60000.0,check,0.75,0,20,220,1,,,,,,,,,,,,0,9,0,0,0,0,13,4,17,0,2920,20,0.21074914932250977,False,0,7,20180802125214142,Early,0,13,4,4C KH,michael4,40,20,3180,2860,any_raised,trash,3,M,0,0,0.14051884920631602,0.34752453470805283,0.20098811824551716,0,check/call,,"[0, 1, 0, 0]",Deal,2,1,0,10,129,0.08333333333333333,True,-0.17399999999999982
7,1,0,2,2,6,1,0,2,4,2,320,fold,0.75,0,0,2920,1,8C KD 3S,0,0,0,1,1,13,13,3,1,8,0,9,0,0,0,0,13,4,17,0,2900,2900,0.2626628875732422,False,0,7,20180802125214142,Early,1,13,8,4C KH,michael4,2920,2920,3180,0,any_raised,ml_fold,3,M,40,240,0.525,0.4898979485566356,0.7966597872339594,0.384481150793684,none,0.14051884920631602,"[1, 0, 0, 0]",Flop,2,0,0,10,129,0.47854785478547857,True,-0.5440000000000003
5,1,0,0,0,5,0,0,0,5,0,60000.0,check,0.75,0,0,30,1,,,,,,,,,,,,0,9,0,0,0,0,7,3,10,0,2900,20,0.23053193092346191,False,0,7,20180802125214142,Early,0,7,3,3S 7H,michael4,20,20,9280,2840,none,trash,1,E,0,0,0.13560714285715014,0.34237091824988675,0.11917333878115552,0,none,,"[0, 1, 0, 0]",Deal,3,0,0,10,129,0.4,True,0.04800000000000018
5,0,1,0,0,3,0,1,0,3,0,324,check,0.75,0,0,0,1,JD 9H 4H,0,0,0,1,1,11,11,4,2,9,0,9,0,0,0,0,7,3,10,0,2880,0,0.26075124740600586,True,0,7,20180802125214142,Early,0,11,9,3S 7H,michael4,0,20,9260,2840,any_called,ml_fold,1,E,20,70,0.12191358024691358,0.3098241249747991,0.3005571200617032,-0.013693562610236562,none,0.13560714285715014,"[0, 1, 0, 0]",Flop,3,0,0,10,129,0.0,True,-0.5460000000000003
5,2,2,0,1,3,0,3,0,3,1,673,check,0.75,0,0,40,1,JD 9H 4H,0,0,0,1,1,11,11,4,2,9,0,9,0,0,0,0,7,3,10,0,2880,20,0.25255298614501953,False,0,7,20180802125214142,Early,0,11,9,3S 7H,michael4,20,20,9240,2820,any_raised,fold,1,E,20,70,0.12704309063893016,0.319936415837363,0.3088726856038536,-0.008564052218219986,check/call,0.13560714285715014,"[0, 1, 0, 0]",Flop,3,1,0,10,129,0.15384615384615385,True,-0.5460000000000003
