,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
87-rising-ape,False,0,,0,False,False,True,False,2,0,,False,,
87-dawn-ape,True,0,♣5 ♥9,0,False,False,True,True,2,0,SB,False,,
lefthand_cat,True,0,♦2 ♣10,1940,True,False,True,True,1,0,BB,False,True,1940.0
VSA,False,0,♣8 ♠9,13060,False,False,True,True,0,0,D,False,True,13060.0
714ab9fbdad5c5da1b5d34fe1a093b79,False,0,,0,False,False,True,False,2,0,,True,,
