round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,bluff_freq,thd_call,bet_limit,action,amount,cputime
1,0,5,4,deal,False,♣3 ♣A,,60000,0.2672031746030732,0.36064807449122255,0.4729653530882202,980,0,2980,0,20,0,0,80,20,4,0,-0.25,40.0,check,0,0.38982510566711426
1,1,5,4,flop,True,♣3 ♣A,♦Q ♠8 ♦K,305,0.14863387978142076,0.3429526655402442,0.2019929616246948,980,0,2980,20,0,20,80,0,0,5,0,0.2,26.778127212227393,check,0,1.1981620788574219
1,2,5,3,flop,False,♣3 ♣A,♦Q ♠8 ♦K,961,0.12486992715920915,0.31827602414983225,0.17445563215707538,980,0,2980,20,0,20,80,40,20,2,0,0.14285714285714285,25.358889582794145,check,0,1.2380619049072266
1,3,5,3,turn,True,♣3 ♣A,♦Q ♠8 ♦K ♦3,292,0.06335616438356165,0.24183878190770627,0.11473243880455086,960,0,2960,40,0,20,140,0,0,5,0,0.125,20.845956226883676,fold,0,1.1958649158477783
2,0,5,4,deal,False,♣5 ♥4,,60000,0.16775701058199022,0.3081724711925666,0.33963617892392406,950,0,2950,0,10,10,0,70,20,3,0,0.0,20.589551204407947,check,0,0.7098658084869385
2,1,5,4,flop,True,♣5 ♥4,♠9 ♣J ♦J,106,0.06367924528301887,0.23557767405388388,0.10152724894307968,940,0,2940,20,0,20,80,0,0,5,0,0.2,10.191637814509118,fold,0,1.2636821269989014
3,0,5,4,deal,False,♦A ♣2,,60000,0.2198066137565346,0.3249562414529858,0.40822917667530934,940,0,2940,0,0,20,0,50,20,2,0,0.2857142857142857,64.48354737223725,check,0,0.5197029113769531
3,1,5,2,flop,False,♦A ♣2,♥6 ♦5 ♥J,534,0.11672908863920099,0.31751315381424816,0.16810463980626258,920,0,2920,20,0,120,80,120,120,1,0,0.375,50.6498914923471,fold,0,1.2281291484832764
4,0,5,5,deal,False,♥10 ♦9,,60000,0.24156322751314813,0.34031494047167143,0.43417712371973616,920,0,2920,0,0,20,0,50,20,2,0,0.2857142857142857,85.96143290230522,check,0,0.6044650077819824
4,1,5,3,flop,False,♥10 ♦9,♥6 ♦A ♣8,513,0.3232618583495776,0.46324319232293115,0.40043594601707216,900,0,2900,20,0,192,80,212,192,1,0,0.39669421487603307,578.1017031732208,check,0,1.2003850936889648
4,2,5,3,turn,False,♥10 ♦9,♥6 ♦A ♣8 ♠8,406,0.11395730706075534,0.30821989096700503,0.1829797175976577,708,0,2708,212,0,173,656,193,173,1,0,0.16927592954990214,222.92660233678612,check,0,1.2079837322235107
4,3,5,3,river,False,♥10 ♦9,♥6 ♦A ♣8 ♠8 ♣2,843,0.002372479240806643,0.048650288622562,0.012810107042137208,535,0,2535,385,0,20,1175,40,20,2,0,0.016194331983805668,15.973525191277796,fold,0,1.257314920425415
5,0,5,5,deal,False,♣4 ♠9,,60000,0.1468678571428519,0.2775184825251769,0.3043863481180499,535,0,2535,0,0,20,0,30,20,1,0,0.4,23.34088228425967,fold,0,0.6357159614562988
6,0,5,4,deal,False,♥5 ♠3,,60000,0.1497706349206307,0.29454343524715126,0.30678307474458,495,0,2495,0,40,0,0,160,40,4,0,-0.25,80.0,check,0,0.4105238914489746
6,1,5,4,flop,True,♥5 ♠3,♥A ♣3 ♣4,271,0.2792127921279212,0.42779414019856205,0.3577199471886326,495,0,2495,40,0,40,160,0,0,5,0,0.2,90.28392105854668,check,0,1.2049920558929443
6,2,5,2,flop,False,♥5 ♠3,♥A ♣3 ♣4,766,0.26914708442123586,0.42243141535097445,0.3467624809168347,495,0,2495,40,0,40,160,40,40,1,0,0.16666666666666666,85.25816953857615,check,0,1.2233538627624512
6,3,5,2,turn,True,♥5 ♠3,♥A ♣3 ♣4 ♦9,115,0.16376811594202897,0.36447474528366214,0.24596876950983915,455,0,2455,80,0,40,240,0,0,5,0,0.14285714285714285,59.36523859961903,check,0,1.1808173656463623
6,4,5,2,turn,False,♥5 ♠3,♥A ♣3 ♣4 ♦9,393,0.16666666666666666,0.3608255542180459,0.2494477269715684,455,0,2455,80,0,40,240,40,40,1,0,0.125,59.911831088697575,check,0,1.199918270111084
6,5,5,2,river,True,♥5 ♠3,♥A ♣3 ♣4 ♦9 ♦7,189,0.021164021164021163,0.14393090485434332,0.053465851874959884,415,0,2415,120,0,40,320,0,0,5,0,0.1111111111111111,19.157630689418426,fold,0,1.2010841369628906
7,0,5,3,deal,False,♣K ♣A,,60000,0.36445489417969656,0.38728129924327903,0.5738103772304817,395,0,2395,0,20,20,0,100,40,2,0,0.0,0,bet,0,0.4055190086364746
7,1,5,2,flop,True,♣K ♣A,♦K ♦8 ♥K,327,0.9388379204892966,0.23641537080499267,0.9819708482489143,355,0,2355,60,0,40,160,0,0,5,0,0.2,inf,allin,0,1.2240650653839111
8,0,5,4,deal,False,♠10 ♥4,,60000,0.16230648148146157,0.29012170445300384,0.320861124706125,821,0,2821,0,0,40,0,100,40,2,0,0.2857142857142857,75.82261239273232,check,0,0.3932349681854248
8,1,5,2,flop,False,♠10 ♥4,♦7 ♣Q ♠J,541,0.08980283425754775,0.27254428689317994,0.14269416446909572,781,0,2781,40,0,140,160,140,140,1,0,0.3181818181818182,59.90421241948359,fold,0,1.2319021224975586
9,0,5,5,deal,False,♥9 ♣4,,60000,0.1468678571428519,0.2775184825251769,0.29730686537759154,781,0,2781,0,0,40,0,100,40,2,0,0.2857142857142857,69.33566210137668,check,0,0.4383261203765869
9,1,5,4,flop,False,♥9 ♣4,♦4 ♠5 ♥4,299,0.7750836120401338,0.4035249073707328,0.8544137899711646,741,0,2741,40,0,40,200,80,40,2,0,0.125,555.75,bet,555,1.1964149475097656
10,0,5,5,deal,False,♥10 ♥6,,60000,0.22059629629623648,0.34124998490873953,0.3947487634361184,1021,0,3021,0,0,40,0,60,40,1,0,0.4,60,fold,0,0.697883129119873
11,0,5,3,deal,False,♦10 ♥A,,60000,0.2882775132273753,0.35154268283754597,0.48078590120031167,941,0,2941,0,80,0,0,240,80,3,0,-0.3333333333333333,120.0,check,0,0.4398689270019531
11,1,5,3,flop,True,♦10 ♥A,♠9 ♣4 ♦5,274,0.33211678832116787,0.4690313525961269,0.4263113162379,941,0,2941,80,0,80,240,0,0,5,0,0.25,311.41209448887605,check,0,1.1976377964019775
11,2,5,3,flop,False,♦10 ♥A,♠9 ♣4 ♦5,846,0.30200945626477543,0.45622381582217403,0.39383532290189033,941,0,2941,80,0,80,240,160,80,2,0,0.16666666666666666,228.38657589960414,check,0,1.2185871601104736
11,3,5,3,turn,True,♦10 ♥A,♠9 ♣4 ♦5 ♣A,190,0.5157894736842106,0.4971107658997209,0.6339626788670553,861,0,2861,160,0,80,480,0,0,5,0,0.14285714285714285,215.25,bet,215,1.1877660751342773
11,4,5,2,river,True,♦10 ♥A,♠9 ♣4 ♦5 ♣A ♦7,129,0.4909560723514212,0.49819228665972304,0.6146163121723839,646,0,2646,375,0,80,910,0,0,5,0,0.08080808080808081,161.5,bet,161,1.1907222270965576
12,0,5,4,deal,False,♦Q ♣10,,60000,0.2717892857141831,0.352270909081387,0.4630884857693991,1516,0,3516,0,40,40,0,280,80,3,0,0.0,290.91817305369875,check,0,0.38560986518859863
12,1,5,4,flop,True,♦Q ♣10,♠6 ♠A ♣3,128,0.15234375,0.3511064750697963,0.226011272799435,1476,0,3476,80,0,80,320,0,0,5,0,0.2,112.9957038902539,check,0,1.1867952346801758
12,2,5,2,flop,False,♦Q ♣10,♠6 ♠A ♣3,838,0.13156324582338902,0.3314423029375954,0.2008563869137599,1476,0,3476,80,0,80,320,80,80,1,0,0.16666666666666666,106.85751968314365,check,0,1.2485921382904053
12,3,5,2,turn,True,♦Q ♣10,♠6 ♠A ♣3 ♦9,142,0.04225352112676056,0.20116699798712254,0.09046140728233645,1396,0,3396,160,0,80,480,0,0,5,0,0.14285714285714285,53.01267849676907,fold,0,1.1869227886199951
13,0,5,4,deal,False,♠6 ♥2,,60000,0.12474417989418697,0.26519108464037644,0.2684806273309145,1396,0,3396,0,0,80,0,200,80,2,0,0.2857142857142857,115.96464876166468,fold,0,0.3832969665527344
14,0,5,4,deal,False,♠9 ♦3,,60000,0.1413250000000005,0.27276312604075226,0.2946018557578091,1396,0,3396,0,0,80,0,120,80,1,0,0.4,86.05779478039555,fold,0,0.4019622802734375
15,0,5,5,deal,False,♦7 ♠3,,60000,0.13560714285715017,0.2727197311425249,0.2879622014783497,1396,0,3396,0,0,80,0,120,80,1,0,0.4,81.4842080476365,fold,0,0.5192708969116211
16,0,5,4,deal,False,♠3 ♥4,,60000,0.14121005291005528,0.2862246625185476,0.2979171976358364,1236,0,3236,0,160,0,0,640,160,4,0,-0.25,309.0,check,0,0.4681582450866699
16,1,5,4,flop,True,♠3 ♥4,♣3 ♠4 ♠Q,267,0.6404494382022472,0.4719992781822376,0.7484198924362717,1236,0,3236,160,0,160,640,0,0,5,0,0.2,618.0,bet,618,1.1988050937652588
17,0,5,3,deal,False,♦5 ♥8,,60000,0.16637619047616942,0.29728128750709826,0.3358263725316514,2181,0,4181,0,80,80,0,400,160,2,0.006730090885067531,0.0,161.82224580410056,check,0,0.44037413597106934
