round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,bluff_freq,thd_call,bet_limit,action,amount,cputime
1,0,5,3,deal,False,♣K ♣3,,60000,0.23804179894171967,0.3477758601317059,0.5020904026216297,980,0,2980,0,20,0,0,60,20,3,0,-0.3333333333333333,15.0,bet,15,0.5020549297332764
1,1,5,3,flop,True,♣K ♣3,♦4 ♥3 ♣2,254,0.3786089238845144,0.48016837615223296,0.42711296563770484,960,0,2960,40,0,20,120,0,0,5,0,0.14285714285714285,78.59930636149639,check,0,1.196422815322876
1,2,5,3,flop,False,♣K ♣3,♦4 ♥3 ♣2,848,0.3905267295597484,0.4819576337305045,0.43931357236179036,960,0,2960,40,0,20,120,40,20,2,0,0.1111111111111111,92.39074525540006,check,0,1.2281899452209473
1,3,5,3,turn,True,♣K ♣3,♦4 ♥3 ♣2 ♠Q,487,0.1375770020533881,0.34146183164307115,0.2236395657298415,940,0,2940,60,0,20,180,0,0,5,0,0.1,28.09231489017059,check,0,1.1815268993377686
1,4,5,2,river,True,♣K ♣3,♦4 ♥3 ♣2 ♠Q ♣A,1225,0.019591836734693877,0.13711248448900945,0.07942532229710554,940,0,2940,60,0,20,180,0,0,5,0,0.1,16.996456005820775,fold,0,1.2527530193328857
2,0,5,4,deal,False,♥7 ♣J,,60000,0.1987189153438615,0.3114191484762557,0.4421308590881554,930,0,2930,0,10,10,0,70,20,3,0,0.0,48.20091780537048,check,0,0.21808695793151855
2,1,5,4,flop,True,♥7 ♣J,♠Q ♣A ♠8,274,0.11952554744525548,0.3103920191495065,0.15521019695359906,920,0,2920,20,0,20,80,0,0,5,0,0.2,18.006355824010406,fold,0,1.1627278327941895
3,0,5,4,deal,False,♣K ♥9,,60000,0.2510359788358793,0.33678387653771674,0.5112014835048972,920,0,2920,0,0,20,0,50,20,2,0,0.2857142857142857,12.5,bet,12,0.3880760669708252
3,1,5,2,flop,False,♣K ♥9,♣6 ♣J ♦Q,577,0.2683419988445985,0.4362531998098348,0.32151358726557616,900,0,2900,20,0,20,80,20,20,1,0,0.16666666666666666,38.013336832757545,check,0,1.2266020774841309
3,2,5,2,turn,False,♣K ♥9,♣6 ♣J ♦Q ♥6,197,0.15143824027072758,0.3478958039479263,0.2429357404339693,880,0,2880,40,0,120,120,120,120,1,0,0.3333333333333333,113.40467516289685,fold,0,1.194317102432251
4,0,5,5,deal,False,♦5 ♠5,,60000,0.23139219576711573,0.33398890982182394,0.4802084571258865,880,0,2880,0,0,20,0,50,20,2,0,0.2857142857142857,100,check,0,0.3703019618988037
4,1,5,3,flop,False,♦5 ♠5,♦9 ♥Q ♥4,773,0.1384217335058215,0.345342087210732,0.18331620484321665,860,0,2860,20,0,20,100,20,20,1,0,0.14285714285714285,25.788619678264897,check,0,1.1957850456237793
4,2,5,2,turn,False,♦5 ♠5,♦9 ♥Q ♥4 ♣4,185,0.12162162162162163,0.3247744623956714,0.2061048933442843,840,0,2840,40,0,20,140,20,20,1,0,0.1111111111111111,27.012872575171063,check,0,1.1866519451141357
4,3,5,2,river,False,♦5 ♠5,♦9 ♥Q ♥4 ♣4 ♠4,358,0.15363128491620112,0.3605949434076942,0.3100145161939465,820,0,2820,60,0,120,180,120,120,1,0,0.2857142857142857,217.90680108289467,check,0,1.2067961692810059
5,0,5,5,deal,False,♦6 ♥2,,60000,0.12474417989418697,0.26519108464037644,0.3163927764764904,700,0,2700,0,0,20,0,30,20,1,0,0.4,25.84806608406492,fold,0,0.47973179817199707
6,0,5,4,deal,False,♠9 ♣A,,60000,0.2631670634919482,0.33831587975704525,0.5141678823035563,660,0,2660,0,40,0,0,160,40,4,0,-0.25,0,bet,0,0.20723795890808105
6,1,5,4,flop,True,♠9 ♣A,♣K ♦9 ♥8,227,0.45594713656387664,0.49694871328656764,0.5107332486471341,620,0,2620,80,0,40,320,0,0,5,0,0.1111111111111111,77.5,bet,77,1.2067739963531494
6,2,5,3,turn,True,♠9 ♣A,♣K ♦9 ♥8 ♥6,215,0.30697674418604654,0.4587117191871516,0.4282836473047173,543,0,2543,157,0,40,551,0,0,5,0,0.0676818950930626,159.4382121256115,check,0,1.1924118995666504
6,3,5,3,turn,False,♠9 ♣A,♣K ♦9 ♥8 ♥6,875,0.2742857142857143,0.4442282921091407,0.3916249632187299,543,0,2543,157,0,40,551,80,40,2,0,0.05961251862891207,112.27217168269742,check,0,1.192492961883545
6,4,5,3,river,False,♠9 ♣A,♣K ♦9 ♥8 ♥6 ♣6,388,0.23152920962199317,0.4188289714632297,0.41521571112700817,503,0,2503,197,0,40,671,40,40,1,0,0.05326231691078562,137.9463805491151,check,0,1.2130110263824463
7,0,5,4,deal,False,♥Q ♠9,,60000,0.24363849206340402,0.3361357549877694,0.4840336345790581,1234,0,3234,0,20,20,0,140,40,3,0,0.0,280,check,0,0.47279787063598633
7,1,5,4,flop,True,♥Q ♠9,♦5 ♦8 ♦Q,111,0.33783783783783783,0.4693879576475245,0.3851351351351351,1214,0,3214,40,0,40,160,0,0,5,0,0.2,107.05882352941173,check,0,1.1827151775360107
7,2,5,2,flop,False,♥Q ♠9,♦5 ♦8 ♦Q,706,0.32896600566572237,0.46214358471732214,0.3759497659220133,1214,0,3214,40,0,40,160,40,40,1,0,0.16666666666666666,100.61250407406162,check,0,1.2279207706451416
