round_id,playerName,chips,reloadCount,cards,hand,position,allIn,folded,rank,message,winMoney
1,e0e88e3d27a4885d3dffb13f3b30d05b,1000,0,♦10 ♦7,♦10 ♦7 ♣K ♣7 ♦5 ♦2 ♦9,D,False,True,123.0212,Flush,0.0
1,4fb82145dc3003a76c5b44a7704422d3,990,0,♣Q ♥10,♣Q ♥10 ♣K ♣7 ♦5 ♦2 ♦9,SB,False,True,7.072,High Card,0.0
1,ab2716a7e6448e0707e533a7e7255ea7,980,0,♦Q ♦4,♦Q ♦4 ♣K ♣7 ♦5 ♦2 ♦9,BB,False,True,123.0582,Flush,0.0
1,a980d10665f268b0ec6c13ebea43034f,1030,0,♠J ♣5,♠J ♣5 ♣K ♣7 ♦5 ♦2 ♦9,1,False,False,12.1344,Pair,50.0
2,e0e88e3d27a4885d3dffb13f3b30d05b,2000,1,♦7 ♦3,♦7 ♦3 ♥3 ♠K ♠Q ♠7 ♥J,1,False,True,33.1024,Two Pair,0.0
2,4fb82145dc3003a76c5b44a7704422d3,990,0,♠5 ♣9,♠5 ♣9 ♥3 ♠K ♠Q ♠7 ♥J,D,False,True,7.0848,High Card,0.0
2,ab2716a7e6448e0707e533a7e7255ea7,940,0,♥10 ♦6,♥10 ♦6 ♥3 ♠K ♠Q ♠7 ♥J,SB,False,True,7.0912,High Card,0.0
2,a980d10665f268b0ec6c13ebea43034f,1070,0,♣A ♥2,♣A ♥2 ♥3 ♠K ♠Q ♠7 ♥J,BB,False,False,8.1808,High Card,80.0
3,e0e88e3d27a4885d3dffb13f3b30d05b,3030,2,♣A ♣2,♣A ♣2 ♣Q ♠2 ♣J ♣7 ♣6,BB,False,False,123.284,Flush,60.0
3,4fb82145dc3003a76c5b44a7704422d3,990,0,♦6 ♠10,♦6 ♠10 ♣Q ♠2 ♣J ♣7 ♣6,1,False,True,13.0896,Pair,0.0
3,ab2716a7e6448e0707e533a7e7255ea7,940,0,♥A ♦4,♥A ♦4 ♣Q ♠2 ♣J ♣7 ♣6,D,False,True,8.0792,High Card,0.0
3,a980d10665f268b0ec6c13ebea43034f,1040,0,♣3 ♠6,♣3 ♠6 ♣Q ♠2 ♣J ♣7 ♣6,SB,False,True,123.0793,Flush,0.0
