round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,prWin_adj,limitBet,util_fold,util_call,util_raise_coeff,action,amount,cputime
1,0,4,2,deal,False,♥A ♦3,,20000,0.2842765873015,0.45106918450910904,980,0,2980,0,20,20,0,20,20,2,0.26172312807604453,118.96486716047765,-20,10.468925123041782,-0.47655374384791094,bet,0,0.09600019454956055
1,1,4,2,flop,False,♥A ♦3,♥8 ♥6 ♥5,105,0.3404761904761905,0.46306922438871245,960,0,2960,40,0,40,20,60,20,1,0.30104483505527974,230.2150086768934,0,22.146276907739164,-0.39791032988944053,bet,0,1.2000000476837158
2,0,4,4,deal,False,♠9 ♠5,,20000,0.24879761904757344,0.4323162775143124,1050,0,3050,0,10,10,10,20,20,3,0.22502022378428624,102.290610479693,-10,10.25182014058576,-0.5499595524314276,raise,0,0.10200023651123047
2,1,4,4,flop,True,♠9 ♠5,♥J ♣4 ♣6,6,0.0,0.0,1020,0,3020,40,0,40,20,60,0,4,0.0,-0.0,0,-20.0,-1.0,fold,0,1.2060000896453857
3,0,4,4,deal,False,♦6 ♥6,,20000,0.3219932539681785,0.46724040746404055,1020,0,3020,0,0,0,20,20,20,2,0.29395882952033603,138.30026425717776,0,6.4562946568302415,-0.41208234095932794,raise,0,0.09800004959106445
3,1,4,3,flop,False,♦6 ♥6,♦A ♣8 ♠10,352,0.20359848484848483,0.4011028740276737,980,0,2980,40,0,40,99,139,99,2,0.16860562333972115,119.4874467428576,0,-5.255273423115042,-0.6627887533205576,fold,0,1.2130000591278076
4,0,4,4,deal,False,♥A ♥7,,20000,0.3439718253967588,0.47503179759883496,980,0,2980,0,0,0,20,20,20,1,0.31309475855283453,147.24114788203548,0,1.9166330986984157,-0.37381048289433094,bet,0,0.10900020599365234
4,1,4,2,flop,False,♥A ♥7,♦6 ♦8 ♦10,107,0.10046728971962617,0.29174750053809284,960,0,2960,20,0,20,20,40,20,1,0.07635405060074152,51.05181560164525,0,-11.601054433918433,-0.847291898798517,fold,0,1.2000000476837158
5,0,4,2,deal,False,♣6 ♣7,,20000,0.266168650793608,0.4419535044869747,920,0,2920,0,40,40,0,40,40,2,0.23523190547951978,103.02635771452917,-40,18.818552438361582,-0.5295361890409604,bet,0,0.10000014305114746
6,0,4,3,deal,False,♣2 ♥Q,,20000,0.22023075396820674,0.41440218263759415,1020,0,3020,0,20,20,20,40,40,2,0.18915059027038716,83.30750752979944,-20,6.481082637854204,-0.6216988194592257,raise,0,0.10600018501281738
6,1,4,3,flop,True,♣2 ♥Q,♦4 ♦7 ♦Q,5,0.05,0.1,960,0,2960,80,0,80,40,120,0,4,0.03469568144297372,22.696911285435384,0,-28.897381938248408,-0.9306086371140525,fold,0,1.2060000896453857
7,0,4,3,deal,False,♦6 ♠9,,20000,0.2265732142856807,0.41861413360508476,960,0,2960,0,0,0,40,40,40,1,0.1930840835972739,83.54613124856326,0,-12.968228296381657,-0.6138318328054522,fold,0,0.0970001220703125
8,0,4,4,deal,False,♣3 ♠6,,20000,0.18212242063491876,0.38594539061504085,960,0,2960,0,0,0,40,40,40,1,0.14931706243264026,62.976568783106075,0,-19.095611259430363,-0.7013658751347195,fold,0,0.10799980163574219
9,0,4,2,deal,False,♦2 ♥6,,20000,0.16129841269842451,0.3678059743389077,880,0,2880,0,80,80,80,160,160,1,0.13187393475131187,53.58374440101643,-80,-27.25042609947525,-0.7362521304973763,bet,0,0.0989999771118164
