round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,prWin_adj,limitBet,util_fold,util_call,util_raise_coeff,action,amount,cputime
1,0,4,2,deal,False,♦K ♦4,,20000,0.29601428571420985,0.45649734760162186,980,0,2980,0,20,20,0,20,20,2,0.2937317989762017,136.342424795421,-20,11.74927195904807,-0.41253640204759656,bet,0,0.0940093994140625
1,1,4,2,flop,False,♦K ♦4,♣3 ♦3 ♣Q,129,0.12661498708010335,0.3240139044070748,960,0,2960,40,0,40,20,60,20,1,0.12245579613820247,83.96187693338487,0,-2.8561885406516545,-0.7550884077235951,bet,0,1.1961195468902588
1,2,4,2,turn,False,♦K ♦4,♣3 ♦3 ♣Q ♠7,145,0.0896551724137931,0.2733506370014678,940,0,2940,60,0,60,20,80,20,1,0.09307824076387293,95.88151260595195,0,-3.2459166625028715,-0.8138435184722541,fold,0,1.198119878768921
2,0,4,3,deal,False,♠K ♣3,,20000,0.2480714285713601,0.4318934994856078,930,0,2930,0,10,10,10,20,20,2,0.243752493576504,107.69808525674117,-10,7.062674550355279,-0.5124950128469921,bet,0,0.09100914001464844
2,1,4,3,flop,True,♠K ♣3,♣7 ♣Q ♠9,15,0.23333333333333334,0.4027681991198191,910,0,2910,30,0,30,20,50,0,4,0.22624610020484578,162.082851911028,0,9.41199302662995,-0.5475077995903084,bet,0,1.1951196193695068
2,2,4,2,flop,False,♠K ♣3,♣7 ♣Q ♠9,198,0.1919191919191919,0.384070902460104,890,0,2890,30,20,50,20,70,40,1,0.18532029058623875,128.6239297679899,0,15.210855211385365,-0.6293594188275224,bet,0,1.1961195468902588
2,3,4,2,turn,True,♠K ♣3,♣7 ♣Q ♠9 ♠6,19,0.0,0.0,870,0,2870,70,0,70,20,90,0,4,0.0,-0.0,0,-20.0,-1.0,fold,0,1.1961195468902588
3,0,4,3,deal,False,♣K ♦2,,20000,0.2398777777777157,0.42700869956728116,870,0,2870,0,0,0,20,20,20,1,0.23347264728420647,100.39461180449861,0,-3.6569146901055483,-0.5330547054315871,fold,0,0.09300899505615234
4,0,4,4,deal,False,♥4 ♦3,,20000,0.17806309523809416,0.3825658496943024,870,0,2870,0,0,0,20,20,20,1,0.17041177824420808,70.54295266829799,0,-8.071175522905435,-0.6591764435115839,fold,0,0.10401058197021484
5,0,4,2,deal,False,♠A ♦3,,20000,0.2842765873015,0.45106918450910904,830,0,2830,0,40,40,0,40,40,2,0.2729998576887723,118.70760859332147,-40,21.83998861510178,-0.45400028462245545,raise,0,0.0940091609954834
6,0,4,2,deal,False,♦K ♣2,,20000,0.2398777777777157,0.42700869956728116,930,0,2930,0,20,20,20,40,40,1,0.22706751679069725,99.28574767413194,-20,2.7067516790697255,-0.5458649664186055,bet,0,0.09300923347473145
7,0,4,4,deal,False,♦J ♠4,,20000,0.21943154761900768,0.41386150283462564,990,0,2990,0,0,0,40,40,40,2,0.20494639501979575,90.21872904161137,0,-3.1096488964367666,-0.5901072099604086,fold,0,0.09100914001464844
8,0,4,4,deal,False,♣5 ♦A,,20000,0.30117123015864883,0.45876695639875265,990,0,2990,0,0,0,40,40,40,1,0.28282055190269867,130.76911506057994,0,-0.40512273362218565,-0.43435889619460266,fold,0,0.10001015663146973
9,0,4,3,deal,False,♣Q ♠9,,20000,0.3002565476189836,0.4583694505864376,910,0,2910,0,80,80,0,80,80,3,0.28421361684845825,128.01465379673044,-80,68.21126804362999,-0.4315727663030835,bet,0,0.08900880813598633
9,1,4,2,flop,True,♣Q ♠9,♣4 ♣5 ♦8,128,0.15625,0.3630921887069453,830,0,2830,160,0,160,80,240,0,4,0.13910055870218085,92.04231725003696,0,9.024357569395747,-0.7217988825956383,bet,0,1.1921193599700928
10,0,4,3,deal,False,♠9 ♦5,,20000,0.20751507936505525,0.40552752212540405,1270,0,3270,0,40,40,40,80,80,2,0.1953492537012931,93.50528234294195,-40,14.69779103636207,-0.6093014925974138,bet,0,0.0940091609954834
10,1,4,3,flop,True,♠9 ♦5,♣10 ♠8 ♦3,15,0.26666666666666666,0.44221663871405337,1190,0,3190,120,0,120,80,200,0,4,0.24455208458012764,194.26377920277133,0,47.16708398166638,-0.5108958308397447,bet,0,1.1921193599700928
10,2,4,2,flop,False,♠9 ♦5,♣10 ♠8 ♦3,618,0.11111111111111109,0.303945448905464,1110,0,3110,120,80,200,80,280,160,1,0.0953949619685942,67.70625167247574,0,-7.499828903868405,-0.8092100760628116,fold,0,1.2191219329833984
11,0,4,3,deal,False,♦2 ♦Q,,20000,0.26029226190469484,0.4387940294685339,1110,0,3110,0,0,0,80,80,80,1,0.24493447087329612,114.95434994834145,0,-11.41834815547709,-0.5101310582534078,fold,0,0.08700895309448242
12,0,4,4,deal,False,♥2 ♦6,,20000,0.16129841269842451,0.3678059743389077,1110,0,3110,0,0,0,80,80,80,1,0.15026423346825726,66.62377360638285,0,-37.92601462888797,-0.6994715330634855,fold,0,0.1070108413696289
13,0,4,2,deal,False,♥6 ♠5,,20000,0.21664107142855046,0.4119559656065684,950,0,2950,0,160,160,0,160,160,2,0.20634217228838622,89.6937482072171,-160,66.02949513228359,-0.5873156554232275,bet,0,0.09100914001464844
13,1,4,2,flop,False,♥6 ♠5,♣10 ♠6 ♦4,124,0.33064516129032256,0.4617947839425938,790,0,2790,320,0,320,160,480,160,1,0.303977403773911,219.54044193073366,0,180.45469222678037,-0.39204519245217795,bet,0,1.1981196403503418
13,2,4,2,turn,False,♥6 ♠5,♣10 ♠6 ♦4 ♣9,97,0.24742268041237114,0.43151442343208973,630,0,2630,480,0,480,160,640,160,1,0.2492222842758954,251.65068334254823,0,198.88008935728936,-0.5015554314482091,bet,0,1.1991198062896729
13,3,4,2,river,False,♥6 ♠5,♣10 ♠6 ♦4 ♣9 ♥A,141,0.16666666666666666,0.3654719414027823,470,0,2470,640,0,640,160,800,160,1,0.18662670876777285,221.5839288224896,0,168.46300743128023,-0.6267465824644542,bet,0,1.1991198062896729
14,0,4,3,deal,False,♦10 ♦7,,20000,0.2847559523808952,0.45129812758812166,230,0,2230,0,80,80,80,160,160,2,0.2757299898291327,94.64375642493687,-80,74.40879430431431,-0.44854002034173457,bet,0,0.0940093994140625
14,1,4,3,flop,True,♦10 ♦7,♦J ♦5 ♣Q,13,0.46153846153846156,0.49851851526214314,70,0,2070,240,0,240,70,310,0,4,0.4328648909535721,254.93443778881232,0,302.263806220072,-0.13427021809285578,bet,0,1.1911189556121826
15,0,4,3,deal,False,♣8 ♦7,,20000,0.2481476190475817,0.4319379332827784,1000,1,2000,0,0,0,160,160,160,1,0.2373491707155122,71.29547645341196,0,-27.084464399313163,-0.5253016585689756,fold,0,0.0940093994140625
16,0,4,4,deal,False,♦2 ♠8,,20000,0.1683589285714324,0.37418471339929393,1000,1,2000,0,0,0,160,160,160,1,0.1608752343034465,46.151329235018096,0,-69.90986879006996,-0.678249531393107,fold,0,0.09700989723205566
17,0,4,3,deal,False,♦7 ♣J,,20000,0.25066309523803504,0.4333948637486637,680,1,1680,0,320,320,0,320,320,3,0.24416217228180506,61.87157126657858,-320,234.39568539053286,-0.5116756554363899,bet,0,0.09300947189331055
17,1,4,3,flop,False,♦7 ♣J,♦9 ♠10 ♥Q,143,0.27972027972027974,0.4165390940373547,360,1,1360,640,0,640,250,890,250,1,0.253035313880362,86.1559521449301,0,425.60428806056655,-0.493929372239276,bet,0,1.1961195468902588
17,2,4,3,flop,False,♦7 ♣J,♦9 ♠10 ♥Q,588,0.25155895691609975,0.4042187388681089,40,1,1040,640,320,960,40,1000,640,1,0.2257629329974267,57.78554103137954,0,684.6990149217397,-0.5484741340051467,raise,0,1.2131211757659912
18,0,4,3,deal,False,♦8 ♦10,,20000,0.3059535714285273,0.4608101382984714,840,2,840,0,160,160,480,640,640,1,0.3013454700455426,39.62990871604479,-160,146.79857769472858,-0.39730905990891485,bet,0,0.09300947189331055
18,1,4,2,flop,True,♦8 ♦10,♥6 ♦A ♥10,13,0.3076923076923077,0.46153846153846156,360,2,360,640,0,640,320,960,0,4,0.2804591044408018,25.73001317267405,0,308.22839394739606,-0.4390817911183964,bet,0,1.201120138168335
18,2,4,2,turn,True,♦8 ♦10,♥6 ♦A ♥10 ♠K,10,0.25,0.4031128874149275,40,2,40,960,0,960,40,1000,0,4,0.2486018949482786,3.8163579604066893,0,536.7563962800064,-0.5027962101034428,bet,0,1.1911191940307617
