,chips,pot,reld,bet,pos,cards,act,amt
930241b5a8bee6e10a1205a599f70b06,3830,0,2,0,,[♥Q ♠8],win,3830
58673a2ed47b93de2334d9d0763d1bbb,0,0,2,0,,[],,
10d37768c10734ced8918a52ecdd7225,0,0,2,0,,[],,
f6ab57f4b3ca3739ad29da1cf4f26452,0,0,2,0,,[♥9 ♦10],,
ed9287d402d9de370a4622e98cf8330f,7574,0,0,0,SB,[♦A ♦5],win,9574
Me,2596,0,0,0,BB,[Folded],win,4596
