,chips,pot,reld,bet,pos,cards,act,amt
930241b5a8bee6e10a1205a599f70b06,8838,0,0,0,,[♣J ♠10],win,10838
58673a2ed47b93de2334d9d0763d1bbb,0,0,2,0,SB,[♦Q ♠5],,
10d37768c10734ced8918a52ecdd7225,0,0,2,0,,[],,
f6ab57f4b3ca3739ad29da1cf4f26452,0,0,2,0,,[],,
ed9287d402d9de370a4622e98cf8330f,5160,0,1,0,BB,[♣Q ♣3],win,6160
Me,1000,0,2,0,,[♦7 ♥J],win,1000
