,chips,pot,reld,bet,pos,cards,act,amt
930241b5a8bee6e10a1205a599f70b06,4000,0,2,0,BB,[♦A ♦J],win,4000
58673a2ed47b93de2334d9d0763d1bbb,0,0,2,0,,[Folded],,
10d37768c10734ced8918a52ecdd7225,0,0,2,0,,[],,
f6ab57f4b3ca3739ad29da1cf4f26452,2474,0,0,0,,[♣4 ♦9],win,4474
ed9287d402d9de370a4622e98cf8330f,0,0,2,0,,[],,
Me,7526,0,0,0,SB,[♣Q ♥A],win,9526
