,chips,pot,reld,bet,pos,cards,act,amt
930241b5a8bee6e10a1205a599f70b06,10270,0,1,0,SB,[♥4 ♦Q],win,11270
58673a2ed47b93de2334d9d0763d1bbb,3031,0,2,0,BB,[♥5 ♦K],win,3031
10d37768c10734ced8918a52ecdd7225,0,0,2,0,,[],,
f6ab57f4b3ca3739ad29da1cf4f26452,0,0,2,0,,[♥A ♠2],,
ed9287d402d9de370a4622e98cf8330f,0,0,2,0,,[],,
Me,1699,0,0,0,,[Folded],win,3699
