,chips,pot,reld,bet,pos,cards,act,amt
930241b5a8bee6e10a1205a599f70b06,0,0,2,0,,[],,
58673a2ed47b93de2334d9d0763d1bbb,8126,0,0,0,SB,[♦10 ♠J],win,10126
10d37768c10734ced8918a52ecdd7225,1653,0,0,0,BB,[♦5 ♥3],win,3653
f6ab57f4b3ca3739ad29da1cf4f26452,0,0,2,0,,[],,
ed9287d402d9de370a4622e98cf8330f,4221,0,2,0,,[♥4 ♠2],win,4221
Me,0,0,2,0,,[♠6 ♦Q],,
