,chips,pot,reld,bet,pos,cards,act,amt
930241b5a8bee6e10a1205a599f70b06,5000,0,2,0,SB,[♣9 ♥Q],win,5000
58673a2ed47b93de2334d9d0763d1bbb,0,0,2,0,BB,[Folded],,
10d37768c10734ced8918a52ecdd7225,0,0,2,0,,[Folded],,
f6ab57f4b3ca3739ad29da1cf4f26452,0,0,2,0,,[Folded],,
ed9287d402d9de370a4622e98cf8330f,8773,0,0,0,,[♣10 ♥2],win,10773
Me,223,0,0,0,,[Folded],win,2223
