,chips,pot,reld,bet,pos,cards,act,amt
930241b5a8bee6e10a1205a599f70b06,0,0,2,0,,[♦4 ♠10],,
58673a2ed47b93de2334d9d0763d1bbb,6000,0,2,0,SB,[♦8 ♦2],win,6000
10d37768c10734ced8918a52ecdd7225,3434,0,1,0,BB,[♣K ♠3],win,4434
f6ab57f4b3ca3739ad29da1cf4f26452,0,0,2,0,,[♦3 ♥6],,
ed9287d402d9de370a4622e98cf8330f,0,0,2,0,,[♥2 ♣4],,
Me,5566,0,0,0,,[♥9 ♣9],win,7566
