round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,maxBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,action,amount,cputime
1,0,4,3,deal,0,♠4 ♣3,,20000,0.21291190476191613,0.31485575949446876,980,0,0,20,0,1000,0,60,20,3,3,0,-20,-7.225285714285032,-0.3612642857142516,-7.225285714285032,-0.5741761904761677,238.15779557079802,218.15779557079802,check,0,0.10157179832458496
1,1,4,3,flop,0,♠4 ♣3,♠3 ♣9 ♥10,132,0.30303030303030304,0.4540401231445969,980,0,20,0,500,980,60,500,500,1,3,1000,-20,-47.27272727272725,-0.09090909090909083,-350.3030303030303,-0.3939393939393939,359.1174615964412,339.1174615964412,call,0,1.1450676918029785
1,2,5,3,deal,0,♦6 ♦8,,20000,0.2577404761904878,0.35892206301474033,990,0,0,10,10,1000,0,50,20,2,3,10,-10,-4.535571428570734,-0.22677857142853663,-7.11297619047561,-0.4845190476190244,297.4860096096781,287.4860096096781,call,0,0.10671424865722656
1,3,5,3,flop,1,♦6 ♦8,♥2 ♣K ♠K,84,0.15,0.34897810000874596,980,0,20,0,20,980,60,0,0,5,3,0,-20,-31.0,-0.55,-31.0,-0.7,161.66545127506063,141.66545127506063,call,0,1.1444511413574219
1,4,5,3,flop,0,♦6 ♦8,♥2 ♣K ♠K,374,0.07593582887700534,0.25502134994975484,960,0,20,20,20,980,60,100,40,2,3,20,-40,-46.331550802139034,-0.772192513368984,-47.850267379679146,-0.8481283422459893,78.03178311297644,38.03178311297644,fold,0,1.154453992843628
2,0,5,4,deal,0,♦8 ♦7,,20000,0.26889722222223406,0.3618979274774693,960,0,0,0,20,960,0,50,20,2,4,30,0,1.5117777777787254,0.07558888888893622,-6.5551388888882975,-0.4622055555555319,309.4654518013174,309.4654518013174,call,0,0.10512685775756836
2,1,5,4,flop,0,♦8 ♦7,♦6 ♠6 ♥K,291,0.22371134020618555,0.4116281967329577,940,0,20,0,20,940,80,40,20,2,4,40,-20,-4.2061855670103085,-0.1051546391752578,-13.154639175257735,-0.5525773195876289,248.51976494799237,228.51976494799237,call,0,1.1520700454711914
2,2,5,3,turn,0,♦8 ♦7,♦6 ♠6 ♥K ♥6,267,0.02752808988764045,0.11780083076028007,920,0,40,0,920,920,140,940,2100,1,0,1840,-40,-879.6179775280899,-1.0,-930.2696629213483,-0.9449438202247191,27.208418455989897,-12.791581544010103,fold,0,1.1669199466705322
3,0,5,5,deal,0,♠Q ♦2,,20000,0.17622261904763015,0.2978252326591688,920,0,0,0,20,920,0,50,20,2,5,50,0,-2.3777380952369853,-0.11888690476184927,-11.188869047618493,-0.6475547619047397,188.95429061440217,188.95429061440217,fold,0,0.1071622371673584
4,0,5,5,deal,0,♠3 ♥5,,20000,0.17222142857143832,0.30469678707502323,920,0,0,0,20,920,0,30,20,1,5,70,0,-2.777857142856167,-0.1388928571428084,-14.833357142856851,-0.6555571428571234,184.23141363323577,184.23141363323577,fold,0,0.11077523231506348
5,0,5,4,deal,0,♥8 ♥5,,20000,0.24776785714286803,0.3566135273574365,900,0,0,20,0,920,0,80,20,4,4,0,-20,-0.17857142857055663,-0.008928571428527876,-0.17857142857055663,-0.5044642857142639,275.6120375877673,255.6120375877673,check,0,0.11445808410644531
5,1,5,4,flop,0,♥8 ♥5,♠7 ♦2 ♣J,156,0.08653846153846154,0.2724736022173991,900,0,20,0,500,900,80,500,500,1,4,1500,-20,-340.0,-0.6538461538461539,-469.8076923076923,-0.8269230769230769,87.62152218529405,67.62152218529405,fold,0,1.148008108139038
6,0,5,2,deal,0,♥4 ♥A,,20000,0.28064722222223115,0.36713181041952164,880,0,0,20,20,900,0,60,40,1,2,20,-20,-17.548222222221508,-0.4387055555555377,-23.16116666666613,-0.4387055555555377,316.67775336358494,296.67775336358494,call,0,0.10781288146972656
6,1,5,2,flop,1,♥4 ♥A,♦5 ♦6 ♣8,78,0.057692307692307696,0.21153846153846156,860,0,40,0,40,860,80,0,0,5,2,0,-40,-75.38461538461539,-0.8846153846153846,-75.38461538461539,-0.8846153846153846,56.73103169024802,16.731031690248017,fold,0,1.1453588008880615
7,0,5,3,deal,0,♥9 ♥4,,20000,0.18916190476191352,0.32490269989198406,860,0,0,0,40,860,0,60,40,1,3,60,0,-17.30057142857038,-0.4325142857142594,-28.65028571428519,-0.621676190476173,200.18627306995904,200.18627306995904,fold,0,0.10784411430358887
8,0,5,4,deal,0,♣K ♥K,,20000,0.517897222222148,0.34026317983335336,860,0,0,0,40,860,0,60,40,1,4,100,0,42.86355555554367,1.0715888888885918,-8.926166666671122,0.035794444444295914,696.5409332097278,696.5409332097278,bet,139,0.10350990295410156
8,1,5,2,flop,1,♣K ♥K,♦3 ♥7 ♥9,120,0.475,0.4993746088859544,721,0,139,0,40,721,318,0,0,5,2,0,-139,-27.950000000000017,-0.050000000000000044,-27.950000000000017,-0.050000000000000044,585.2643966473553,446.2643966473553,call,0,1.1466789245605469
8,2,5,2,turn,1,♣K ♥K,♦3 ♥7 ♥9 ♠Q,108,0.6388888888888888,0.48032267960529396,681,0,179,0,40,681,398,0,0,5,2,0,-179,35.27777777777777,0.2777777777777777,35.27777777777777,0.2777777777777777,911.5584429067756,732.5584429067756,bet,452,1.1505107879638672
8,3,5,2,river,1,♣K ♥K,♦3 ♥7 ♥9 ♠Q ♠7,162,0.7037037037037037,0.45662325947918336,229,0,631,0,40,229,1302,0,0,5,2,0,-631,245.22222222222229,0.40740740740740744,245.22222222222229,0.40740740740740744,905.0692553052103,274.0692553052103,bet,219,1.1486780643463135
9,0,5,5,deal,0,♠J ♦7,,20000,0.2015535714285841,0.31365434068181886,1750,0,0,0,40,1750,0,60,40,1,5,140,0,0.3107142857168199,0.007767857142920498,-27.906785714284954,-0.5968928571428318,281.7600795526531,281.7600795526531,call,0,0.1059410572052002
9,1,5,4,flop,0,♠J ♦7,♠4 ♣9 ♦5,147,0.09863945578231292,0.28155376988537245,1710,0,40,0,500,1710,180,500,500,1,4,1500,-40,-324.96598639455783,-0.6054421768707483,-472.9251700680272,-0.8027210884353742,128.61071926181944,88.61071926181944,fold,0,1.1530098915100098
10,0,5,3,deal,0,♥8 ♠9,,20000,0.2035369047619194,0.3148033608379567,1670,0,0,40,680,1710,0,800,720,1,2,1360,-40,-280.3602857142541,-0.5929261904761611,-557.1704761904645,-0.5929261904761611,278.7960609839173,238.7960609839173,fold,0,0.10775589942932129
11,0,5,2,deal,0,♠10 ♣Q,,20000,0.2643174603174707,0.3454716254991638,1630,0,0,40,40,1670,0,120,80,1,2,40,-40,-37.709206349204685,-0.47136507936505856,-48.28190476190351,-0.47136507936505856,371.9465902605637,331.9465902605637,call,0,0.1051340103149414
11,1,5,2,flop,1,♠10 ♣Q,♣J ♦A ♠9,63,0.3333333333333333,0.4714045207910317,1590,0,80,0,80,1590,160,0,0,5,2,0,-80,-106.66666666666667,-0.33333333333333337,-106.66666666666667,-0.33333333333333337,485.8978056745483,405.8978056745483,fold,0,1.141054391860962
12,0,5,4,deal,0,♣10 ♠8,,20000,0.2134269841269968,0.3243711975991605,1590,0,0,0,80,1590,0,200,80,2,4,120,0,-11.70336507936102,-0.14629206349201285,-37.31460317460064,-0.5731460317460064,287.69270137253113,287.69270137253113,fold,0,0.1144869327545166
13,0,5,5,deal,0,♦4 ♠K,,20000,0.20336388888889892,0.31469632810633064,1590,0,0,0,720,1590,0,840,720,1,4,2760,0,12.110000000036166,-0.18654444444440432,-549.174333333325,-0.5932722222222022,272.45846840152973,272.45846840152973,call,0,0.103607177734375
14,0,5,5,deal,0,♦Q ♠K,,20000,0.30227142857143713,0.36077879280968705,870,0,0,0,80,870,0,120,80,1,5,280,0,40.908571428574845,0.5113571428571857,-43.727428571427545,-0.39545714285712574,344.8188937868752,344.8188937868752,bet,68,0.10416102409362793
14,1,5,4,flop,0,♦Q ♠K,♥2 ♣6 ♣5,163,0.11042944785276074,0.3134242889434307,790,0,80,0,500,790,360,500,500,1,4,1500,-80,-319.3865030674847,-0.558282208588957,-485.03067484662574,-0.7791411042944785,108.9803390575184,28.980339057518407,fold,0,1.1474978923797607
15,0,5,3,deal,0,♥2 ♠10,,20000,0.19167777777778874,0.3115770664731925,1710,1,0,80,0,1790,0,240,80,3,3,0,-80,-33.9973333333307,-0.42496666666663374,-33.9973333333307,-0.6166444444444226,192.4982173477757,112.4982173477757,check,0,0.11151003837585449
15,1,5,3,flop,0,♥2 ♠10,♣A ♦4 ♠5,142,0.08450704225352113,0.2584612577958108,1710,1,80,0,500,1710,240,500,500,1,3,1000,-80,-432.9577464788732,-0.7464788732394366,-517.4647887323944,-0.8309859154929577,79.87127804345695,-0.1287219565430462,fold,0,1.1462609767913818
16,0,5,4,deal,0,♥4 ♣K,,20000,0.20336388888889892,0.31469632810633064,1630,1,0,80,80,1710,0,560,160,3,4,80,-80,-29.84711111110468,-0.18654444444440432,-46.11622222221661,-0.5932722222222022,199.60049356435184,119.60049356435184,call,0,0.11153197288513184
16,1,5,4,flop,1,♥4 ♣K,♥3 ♠K ♠9,50,0.45,0.4821825380496478,1550,1,160,0,160,1550,640,0,0,5,4,0,-160,-32.0,0.8,-32.0,-0.09999999999999998,508.88537850488825,348.88537850488825,bet,174,1.1421010494232178
16,2,5,2,turn,1,♥4 ♣K,♥3 ♠K ♠9 ♦6,51,0.35294117647058826,0.47788461203740934,1376,1,334,0,160,1376,988,0,0,5,2,0,-334,-145.29411764705878,-0.2941176470588235,-145.29411764705878,-0.2941176470588235,345.26307522186534,11.263075221865336,call,0,1.1438117027282715
16,3,5,2,river,1,♥4 ♣K,♥3 ♠K ♠9 ♦6 ♥J,62,0.6612903225806451,0.44698085356616196,1216,1,494,0,160,1216,1308,0,0,5,2,0,-494,210.9677419354838,0.32258064516129026,210.9677419354838,0.32258064516129026,800.828597549767,306.828597549767,bet,245,1.1424641609191895
17,0,5,4,deal,0,♥K ♠3,,20000,0.1999067460317553,0.3126640071373113,2524,1,0,0,646,2524,0,886,646,1,3,1698,0,-129.44096825394433,-0.40027976190473413,-468.88262301586485,-0.6001865079364894,262.3555923136267,262.3555923136267,fold,0,0.10580301284790039
18,0,5,5,deal,0,♥Q ♥3,,20000,0.2209261904761989,0.3419033089607903,2524,1,0,0,160,2524,0,240,160,1,4,400,0,-18.607238095232702,-0.11629523809520437,-106.97771428571227,-0.5581476190476022,293.6727041175544,293.6727041175544,fold,0,0.10609602928161621
19,0,5,3,deal,0,♠A ♣J,,20000,0.30409126984127877,0.35688955445663384,2364,1,0,160,0,2524,0,400,160,2,2,0,-160,-38.36349206348849,-0.39181746031744247,-38.36349206348849,-0.39181746031744247,407.103691604937,247.103691604937,check,0,0.10224080085754395
19,1,5,3,flop,1,♠A ♣J,♣5 ♦4 ♦6,77,0.07792207792207792,0.2680489277993544,2364,1,160,0,160,2364,400,0,0,5,2,0,-160,-288.83116883116884,-0.8441558441558441,-288.83116883116884,-0.8441558441558441,91.09837189324155,-68.90162810675845,fold,0,1.1397168636322021
