round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,maxBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,action,amount,cputime
1,0,5,5,deal,0,♣4 ♠7,,20000,0.18632103174604212,0.31173572565410423,3020,0,0,0,20,3020,0,30,20,1,5,70,0,-1.367896825395789,-0.06839484126978945,-14.410369047618737,-0.6273579365079158,345.51508158375395,345.51508158375395,fold,0,0.12025189399719238
1,1,6,4,deal,0,♠2 ♠9,,20000,0.15632301587301276,0.3107342383544438,1000,0,0,0,40,1000,0,70,40,1,4,90,0,-14.988317460317958,-0.374707936507949,-29.057388888889108,-0.6873539682539744,170.2277396797717,170.2277396797717,fold,0,0.11337900161743164
2,0,6,6,deal,0,♦Q ♥A,,20000,0.2708567460317426,0.3599860677397085,1000,0,0,0,1000,1000,0,1050,2000,1,1,4950,0,625.1404761904555,-0.7291432539682574,-715.6004166666703,-0.4582865079365148,316.33506929118124,316.33506929118124,call,0,0.11872625350952148
3,0,6,5,deal,0,♠4 ♠K,,20000,0.2140662698412632,0.350261759321387,1515,0,0,0,20,1515,0,30,20,1,4,70,0,1.4066269841263193,-0.1437349206349472,-13.578011904762104,-0.5718674603174736,282.6364223555394,282.6364223555394,call,0,0.12765026092529297
3,1,6,3,flop,1,♠4 ♠K,♥9 ♣K ♦3,45,0.6,0.48989794855663565,1495,0,20,0,20,1495,70,0,0,6,2,0,-20,2.0,0.19999999999999996,2.0,0.19999999999999996,1068.9994350199252,1048.9994350199252,call,0,1.1383788585662842
4,0,6,6,deal,0,♠3 ♦5,,20000,0.1438424603174606,0.29685391470431993,1565,0,0,0,20,1565,0,30,20,1,6,90,0,-2.7389047619047275,-0.1369452380952365,-15.684726190476182,-0.7123150793650788,184.81211931855162,184.81211931855162,fold,0,0.12148785591125488
5,0,6,4,deal,0,♣7 ♣5,,20000,0.21101547619047206,0.35181561406864986,1545,0,0,20,0,1565,0,90,20,4,4,0,-20,-1.0086071428575138,-0.15593809523811175,-1.0086071428575138,-0.5779690476190559,280.46411211946884,260.46411211946884,check,0,0.12249422073364258
5,1,6,4,flop,1,♣7 ♣5,♦10 ♥A ♣2,87,0.10344827586206896,0.30454347814923616,1545,0,20,0,20,1545,90,0,0,6,4,0,-20,-30.689655172413794,-0.5862068965517242,-30.689655172413794,-0.7931034482758621,129.22098995069618,109.22098995069618,call,0,1.138442039489746
5,2,6,3,turn,1,♣7 ♣5,♦10 ♥A ♣2 ♠10,83,0.03614457831325301,0.1866497998172249,1525,0,40,0,20,1525,150,0,0,6,3,0,-40,-54.57831325301205,-0.891566265060241,-54.57831325301205,-0.927710843373494,43.31804160310464,3.318041603104639,fold,0,1.1425890922546387
6,0,6,4,deal,0,♦K ♦A,,20000,0.3209071428571445,0.3883194634341682,1515,0,0,10,10,1525,0,70,20,3,4,10,-10,5.672571428571558,0.283628571428578,2.4635000000001135,-0.358185714285711,454.0779196878433,444.0779196878433,bet,88,0.11484909057617188
6,1,6,4,flop,1,♦K ♦A,♠K ♣5 ♥3,44,0.48863636363636365,0.48251985785368506,1427,0,98,0,20,1427,392,0,0,6,4,0,-98,73.54545454545456,0.9545454545454546,73.54545454545456,-0.022727272727272707,767.2250725019618,669.2250725019618,bet,334,1.1426973342895508
6,2,6,3,turn,1,♦K ♦A,♠K ♣5 ♥3 ♦9,51,0.47058823529411764,0.4991341984846218,1093,0,432,0,20,1093,1394,0,0,6,3,0,-432,204.0,0.4117647058823528,204.0,-0.05882352941176472,656.6385363706959,224.63853637069587,bet,138,1.1506798267364502
6,3,6,3,river,1,♦K ♦A,♠K ♣5 ♥3 ♦9 ♠Q,66,0.38636363636363635,0.4751032945537926,955,0,570,0,20,955,1808,0,0,6,3,0,-570,108.5454545454545,0.15909090909090917,108.5454545454545,-0.2272727272727273,481.71274914152013,-88.28725085847987,call,0,1.1458759307861328
7,0,6,4,deal,0,♠7 ♣5,,20000,0.16138214285714061,0.30716181471393184,2803,0,0,0,80,2803,0,140,80,1,4,180,0,-28.357714285715005,-0.35447142857143754,-57.406500000000314,-0.6772357142857188,282.1776599371473,282.1776599371473,fold,0,0.1731417179107666
8,0,6,5,deal,0,♠5 ♦J,,20000,0.14718412698412475,0.291293424109683,2803,0,0,0,40,2803,0,100,40,2,5,100,0,-10.56317460317505,-0.26407936507937624,-25.281587301587525,-0.7056317460317505,255.26092021197525,255.26092021197525,fold,0,0.11873006820678711
9,0,6,6,deal,0,♣A ♣9,,20000,0.2652908730158734,0.36914978890787387,2803,0,0,0,40,2803,0,100,40,2,6,140,0,23.66980952380962,0.5917452380952404,-13.470912698412661,-0.4694182539682532,494.260369201984,494.260369201984,bet,98,0.11655282974243164
9,1,6,3,flop,0,♣A ♣9,♦A ♠2 ♠K,118,0.4194915254237288,0.486993278514203,2705,0,98,0,500,2705,412,500,500,1,2,884,-98,155.4067796610169,-0.1610169491525424,-215.4237288135593,-0.1610169491525424,854.1545615451511,756.1545615451511,call,0,1.14555025100708
9,2,6,2,turn,0,♣A ♣9,♦A ♠2 ♠K ♣4,94,0.2925531914893617,0.42781964824676366,2205,0,598,0,500,2205,1412,500,500,1,2,500,-598,-392.36170212765956,-0.4148936170212766,-538.6382978723404,-0.4148936170212766,485.79787398723084,-112.20212601276916,call,0,1.1426270008087158
9,3,6,2,river,0,♣A ♣9,♦A ♠2 ♠K ♣4 ♥3,137,0.21897810218978103,0.4135537364734393,1705,0,1098,0,500,1705,2412,500,500,1,2,500,-1098,-850.8467153284671,-0.5620437956204379,-960.3357664233577,-0.5620437956204379,305.6676681676564,-792.3323318323436,call,0,1.1469841003417969
10,0,6,6,deal,0,♠9 ♥K,,20000,0.21521547619046968,0.33418687754029636,4617,0,0,0,40,4617,0,60,40,1,6,180,0,11.651714285712721,0.29129285714281816,-27.087071428571818,-0.5695690476190607,535.2961936076404,535.2961936076404,bet,107,0.12034320831298828
10,1,6,3,flop,0,♠9 ♥K,♣6 ♣Q ♦K,153,0.5,0.49507377148833714,4510,0,107,0,500,4510,428,500,500,1,2,777,-107,245.5,0.0,-143.0,0.0,1506.2721676700323,1399.2721676700323,call,0,1.1477642059326172
10,2,6,2,turn,0,♠9 ♥K,♣6 ♣Q ♦K ♣A,93,0.1935483870967742,0.39507899077148034,4010,0,607,0,500,4010,1428,500,500,1,2,500,-607,-637.0645161290322,-0.6129032258064516,-733.8387096774194,-0.6129032258064516,431.5537148999316,-175.4462851000684,fold,0,1.1504709720611572
