round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,maxBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,action,amount,cputime
1,0,10,8,deal,0,♦2 ♥3,,20000,0.06439162698412698,0.2351164472727235,1000,0,0,0,20,1000,0,30,20,1,8,130,0,-9.697339682539683,-0.48486698412698415,-18.06825119047619,-0.871216746031746,66.65311404370676,66.65311404370676,fold,0,0.05836009979248047
1,1,5,2,deal,0,♦A ♣J,,20000,0.30409126984127877,0.35688955445663384,980,0,0,20,0,1000,0,50,20,2,2,0,-20,-4.795436507936062,-0.39181746031744247,-4.795436507936062,-0.39181746031744247,360.63287781888005,340.63287781888005,check,0,0.10832500457763672
1,2,5,2,flop,1,♦A ♣J,♦J ♠6 ♦10,66,0.2727272727272727,0.4453617714151233,980,0,20,0,20,980,50,0,0,5,2,0,-20,-26.363636363636367,-0.4545454545454546,-26.363636363636367,-0.4545454545454546,316.78135162839334,296.78135162839334,call,0,1.1404731273651123
2,0,5,5,deal,0,♣5 ♦3,,20000,0.17222142857143832,0.30469678707502323,1020,0,0,10,10,1030,0,90,20,4,5,10,-10,-2.777857142856167,-0.1388928571428084,-4.500071428570552,-0.6555571428571234,190.54070862067536,180.54070862067536,call,0,0.10798382759094238
2,1,5,5,flop,1,♣5 ♦3,♦7 ♥J ♠A,85,0.07058823529411765,0.25613577714208524,1010,0,20,0,20,1010,100,0,0,5,5,0,-20,-32.94117647058823,-0.6470588235294118,-32.94117647058823,-0.8588235294117648,73.55204871118687,53.55204871118687,fold,0,1.1425001621246338
3,0,5,4,deal,0,♣9 ♦8,,20000,0.2035369047619194,0.3148033608379567,1010,0,0,0,20,1010,0,50,20,2,4,30,0,-3.717047619046447,-0.18585238095232237,-9.82315476190403,-0.5929261904761611,228.65834974430274,228.65834974430274,fold,0,0.11115503311157227
4,0,5,4,deal,0,♦9 ♠J,,20000,0.22975357142858308,0.330537068626984,1010,0,0,0,20,1010,0,30,20,1,4,50,0,-1.6197142857133535,-0.0809857142856677,-13.107392857142507,-0.5404928571428338,262.2880520424453,262.2880520424453,fold,0,0.11865615844726562
5,0,5,5,deal,0,♦K ♦8,,20000,0.272776587301597,0.3579282771728512,1010,0,0,0,20,1010,0,30,20,1,5,70,0,7.277658730159697,0.363882936507985,-11.81670238095209,-0.45444682539680603,320.0385584336466,320.0385584336466,bet,64,0.10894322395324707
5,1,5,3,flop,1,♦K ♦8,♠5 ♦Q ♣J,170,0.15,0.35083932974243015,946,0,64,0,20,946,276,0,0,5,3,0,-64,-42.6,-0.55,-42.6,-0.7,159.82094612628478,95.82094612628478,call,0,1.1531901359558105
5,2,5,2,turn,1,♦K ♦8,♠5 ♦Q ♣J ♣7,93,0.0,0.0,926,0,84,0,20,926,316,0,0,5,2,0,-84,-104.0,-1.0,-104.0,-1.0,-0.0,-84.0,fold,0,1.1496059894561768
6,0,5,2,deal,0,♥2 ♣3,,20000,0.14657182539683608,0.2864418436758191,886,0,0,40,0,926,0,100,40,2,2,0,-40,-25.34281746031639,-0.7068563492063278,-25.34281746031639,-0.7068563492063278,152.68833694280906,112.68833694280906,check,0,0.1095731258392334
6,1,5,2,flop,1,♥2 ♣3,♠6 ♣9 ♣Q,89,0.033707865168539325,0.18047616184504506,886,0,40,0,40,886,100,0,0,5,2,0,-40,-76.62921348314606,-0.9325842696629214,-76.62921348314606,-0.9325842696629214,33.03308073719582,-6.966919262804183,fold,0,1.1396448612213135
7,0,5,3,deal,0,♣6 ♠J,,20000,0.18387579365080486,0.30351000849808557,866,0,0,20,20,886,0,100,40,2,3,20,-20,-17.934904761903418,-0.4483726190475854,-21.612420634919513,-0.6322484126983903,194.3894927512356,174.3894927512356,call,0,0.11012721061706543
7,1,5,3,flop,1,♣6 ♠J,♣4 ♠2 ♥6,74,0.28378378378378377,0.4508331707462778,846,0,40,0,40,846,120,0,0,5,3,0,-40,-45.94594594594595,-0.14864864864864868,-45.94594594594595,-0.43243243243243246,317.09057504087014,277.09057504087014,call,0,1.1410048007965088
8,0,5,5,deal,0,♣7 ♣4,,20000,0.233970634920645,0.35103664726101225,966,0,0,0,966,966,0,1066,2930,1,0,3674,0,143.02080952385722,-1.0,-716.5873031745924,-0.5320587301587101,263.8894495817483,263.8894495817483,call,0,0.10979509353637695
9,0,5,5,deal,0,♥10 ♥3,,20000,0.19527976190477186,0.32715825854016445,2000,2,0,0,40,2000,0,100,40,2,5,100,0,-0.9440476190456266,-0.02360119047614062,-20.472023809522813,-0.6094404761904563,145.04673478379195,145.04673478379195,fold,0,0.11566805839538574
10,0,5,5,deal,0,♣5 ♣2,,20000,0.2128956349206433,0.34416850365657436,2000,2,0,0,40,2000,0,60,40,1,5,140,0,2.5791269841286635,0.06447817460321659,-27.2262619047614,-0.5742087301587133,159.82364658393837,159.82364658393837,call,0,0.12079215049743652
10,1,5,4,deal,0,♣5 ♣2,,20000,0.2128956349206433,0.34416850365657436,1960,2,0,40,1960,2000,0,2120,5806,1,0,5094,-40,-464.1708896824791,-1.0,-1548.6612539682362,-0.5742087301587133,156.62717365225961,116.62717365225961,fold,0,0.09939694404602051
11,0,5,3,deal,0,♠9 ♣3,,20000,0.14429642857144176,0.2756740277214168,1880,2,0,80,0,1960,0,280,80,3,3,0,-80,-39.59699999999631,-0.5671107142856747,-39.59699999999631,-0.7114071428571165,97.79337338995539,17.79337338995539,check,0,0.10827088356018066
11,1,5,3,flop,1,♠9 ♣3,♥3 ♥7 ♣A,63,0.38095238095238093,0.4856209060564557,1880,2,80,0,80,1880,280,0,0,5,3,0,-80,-53.33333333333334,0.1428571428571428,-53.33333333333334,-0.23809523809523814,300.9606028053818,220.96060280538182,call,0,1.156113862991333
12,0,5,5,deal,0,♣K ♦10,,20000,0.2758980158730247,0.34850890541778784,2120,2,0,40,40,2160,0,360,80,4,5,40,-40,30.359206349209884,0.37949007936512347,19.3232857142889,-0.4482039682539506,228.45326970725415,188.45326970725415,bet,37,0.10857915878295898
12,1,5,5,flop,1,♣K ♦10,♦7 ♣7 ♠K,66,0.5909090909090909,0.4916660830178167,2040,2,120,0,80,2040,600,0,0,5,5,0,-120,154.54545454545456,1.9545454545454546,154.54545454545456,0.18181818181818188,608.6620233662928,488.66202336629283,bet,244,1.1542279720306396
