round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,maxBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,action,amount,cputime
0,0,5,4,deal,0,♦Q ♥6,,20000,0.20375079365080515,0.31327067847016166,990,0,0,10,10,1000,0,70,20,3,4,10,-10,-3.6999365079355897,-0.18499682539677942,-5.737444444443639,-0.5924984126983897,227.40709569462794,217.40709569462794,call,0,0.11067318916320801
0,1,5,4,flop,1,♦Q ♥6,♣10 ♦2 ♠Q,75,0.32,0.46647615158762407,980,0,20,0,20,980,80,0,0,5,4,0,-20,-14.399999999999999,0.28,-14.399999999999999,-0.36,383.6371504107314,363.6371504107314,bet,181,1.1384189128875732
0,2,5,2,turn,1,♦Q ♥6,♣10 ♦2 ♠Q ♠K,71,0.30985915492957744,0.454757303970787,799,0,201,0,20,799,442,0,0,5,2,0,-201,-84.04225352112678,-0.3802816901408451,-84.04225352112678,-0.3802816901408451,346.5049165409975,145.5049165409975,call,0,1.13834810256958
0,3,5,1,river,1,♦Q ♥6,♣10 ♦2 ♠Q ♠K ♦A,144,0.03125,0.15831962659969442,779,0,221,0,20,779,462,0,0,5,1,0,-221,-226.5625,-0.96875,-226.5625,-0.9375,29.45177491163031,-191.5482250883697,fold,0,1.151583194732666
