round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,maxBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,action,amount,cputime
0,0,5,5,deal,0,♥5 ♣2,,20000,0.1645242063492168,0.30087305098327916,1000,0,0,0,20,1000,0,30,20,1,5,70,0,-3.5475793650783203,-0.17737896825391597,-15.064273809523495,-0.6709515873015663,180.0099814436144,180.0099814436144,fold,0,0.18381690979003906
1,0,10,6,deal,0,♦9 ♦3,,20000,0.09664398809523797,0.28734971984727303,1000,0,0,0,20,1000,0,30,20,1,6,90,0,-8.402721428571443,-0.42013607142857223,-17.10068035714286,-0.806712023809524,101.78334315045248,101.78334315045248,fold,0,0.056262969970703125
1,1,10,3,deal,0,♦9 ♦3,,20000,0.09664398809523797,0.28734971984727303,980,0,0,20,0,1000,0,60,20,3,3,0,-20,-14.201360714285721,-0.7100680357142861,-14.201360714285721,-0.806712023809524,101.10478752944945,81.10478752944945,check,0,0.05455803871154785
2,0,10,8,deal,0,♦K ♠4,,20000,0.08387005952380938,0.26509854723619763,1000,0,0,0,20,1000,0,50,20,2,8,110,0,-6.580790476190499,-0.32903952380952495,-15.80649702380953,-0.8322598809523812,87.72185891935568,87.72185891935568,fold,0,0.06332588195800781
2,1,10,5,deal,0,♦K ♠4,,20000,0.08387005952380938,0.26509854723619763,1030,0,0,10,10,1040,0,90,20,4,5,10,-10,-11.612994047619061,-0.5806497023809531,-12.451694642857156,-0.8322598809523812,88.59907750854926,78.59907750854926,call,0,0.05397319793701172
2,2,10,5,flop,1,♦K ♠4,♦2 ♣9 ♠5,91,0.0,0.0,1020,0,20,0,20,1020,100,0,0,10,5,0,-20,-40.0,-1.0,-40.0,-1.0,-0.0,-20.0,call,0,1.1538410186767578
2,3,10,3,turn,1,♦K ♠4,♦2 ♣9 ♠5 ♠9,93,0.0,0.0,1000,0,40,0,20,1000,160,0,0,10,3,0,-40,-60.0,-1.0,-60.0,-1.0,-0.0,-40.0,call,0,1.162132978439331
2,4,10,2,river,1,♦K ♠4,♦2 ♣9 ♠5 ♠9 ♦3,258,0.0,0.0,980,0,60,0,20,980,200,0,0,10,2,0,-60,-80.0,-1.0,-80.0,-1.0,-0.0,-60.0,call,0,1.1999859809875488
3,0,10,8,deal,0,♥K ♠8,,20000,0.09674261904761891,0.28513783117363295,1000,0,0,0,20,1000,0,30,20,1,8,130,0,-4.521180952380973,-0.22605904761904871,-17.097721428571433,-0.8065147619047621,101.89268747694767,101.89268747694767,fold,0,0.05590176582336426
3,1,10,5,deal,0,♥K ♠8,,20000,0.09674261904761891,0.28513783117363295,1200,0,0,0,20,1200,0,70,20,3,5,30,0,-10.325738095238108,-0.5162869047619054,-13.228016666666676,-0.8065147619047621,108.6855333087442,108.6855333087442,fold,0,0.055664777755737305
4,0,10,9,deal,0,♦8 ♠7,,20000,0.09456065476190462,0.2807984356310676,1000,0,0,0,20,1000,0,30,20,1,9,150,0,-2.9790821428571697,-0.1489541071428584,-17.163180357142863,-0.8108786904761908,99.47650156257752,99.47650156257752,fold,0,0.05747485160827637
4,1,10,5,deal,0,♦8 ♠7,,20000,0.09456065476190462,0.2807984356310676,1200,0,0,0,20,1200,0,50,20,2,5,50,0,-10.543934523809538,-0.5271967261904769,-15.27196726190477,-0.8108786904761908,106.10826833341602,106.10826833341602,fold,0,0.0529940128326416
5,0,10,10,deal,0,♣3 ♦8,,20000,0.06707113095238092,0.2351188373385192,1000,0,0,0,20,1000,0,30,20,1,10,170,0,-6.5857738095238165,-0.3292886904761908,-17.987866071428574,-0.8658577380952381,69.52522488432676,69.52522488432676,fold,0,0.05992603302001953
5,1,10,7,deal,0,♣3 ♦8,,20000,0.06707113095238092,0.2351188373385192,1200,0,0,0,20,1200,0,70,20,3,7,70,0,-10.610041666666671,-0.5305020833333336,-15.305020833333336,-0.8658577380952381,74.16023987661521,74.16023987661521,fold,0,0.05634284019470215
6,0,10,8,deal,0,♥J ♥8,,20000,0.13472595238095245,0.3335206445969562,1200,0,0,0,20,1200,0,70,20,3,8,90,0,1.5561523809523905,0.07780761904761957,-10.56918333333333,-0.7305480952380952,154.5761673802687,154.5761673802687,call,0,0.08683228492736816
6,1,10,4,deal,0,♥J ♥8,,20000,0.13472595238095245,0.3335206445969562,980,0,0,20,0,1000,0,90,20,4,4,0,-20,-7.87466428571428,-0.4610961904761902,-7.87466428571428,-0.7305480952380952,143.94905587287525,123.94905587287525,check,0,0.06185579299926758
6,2,10,2,flop,1,♥J ♥8,♠J ♥3 ♦7,262,0.011450381679389313,0.10639206003638438,1180,0,20,0,20,1180,90,0,0,10,2,0,-20,-38.969465648854964,-0.9770992366412213,-38.969465648854964,-0.9770992366412213,12.224819313479884,-7.775180686520116,call,0,1.153472661972046
6,3,10,2,turn,1,♥J ♥8,♠J ♥3 ♦7 ♠A,153,0.0,0.0,1160,0,40,0,20,1160,130,0,0,10,2,0,-40,-60.0,-1.0,-60.0,-1.0,-0.0,-40.0,fold,0,1.146294116973877
7,0,10,9,deal,0,♣2 ♣K,,20000,0.11789392857142855,0.31433524804406127,1160,0,0,0,20,1160,0,70,20,3,9,110,0,1.2209071428571399,0.06104535714285708,-11.747425000000002,-0.7642121428571429,132.3214967494674,132.3214967494674,call,0,0.06754493713378906
7,1,10,6,deal,0,♣2 ♣K,,20000,0.11789392857142855,0.31433524804406127,970,0,0,10,10,980,0,110,20,5,6,10,-10,-5.852728571428575,-0.2926364285714287,-7.031667857142859,-0.7642121428571429,124.36545738794878,114.36545738794878,call,0,0.05838894844055176
7,2,10,3,flop,1,♣2 ♣K,♦2 ♠7 ♠4,304,0.0,0.0,1140,0,20,0,20,1140,110,0,0,10,3,0,-20,-40.0,-1.0,-40.0,-1.0,-0.0,-20.0,call,0,1.1567230224609375
