round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,maxBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,action,amount,cputime
1,0,6,6,deal,0,♠7 ♥7,,20000,0.21966468253968496,0.33577051195329477,1000,0,0,0,1000,1000,0,1030,1000,1,0,4970,0,317.98809523810974,-1.0,-773.7453769841245,-0.5606706349206301,248.38490377084133,248.38490377084133,call,0,0.13638019561767578
1,1,6,5,deal,0,♠8 ♠4,,20000,0.20481269841269265,0.344826885765915,990,0,0,10,10,1000,0,90,20,4,5,10,-10,0.4812698412692633,0.024063492063463254,-1.5668571428576605,-0.5903746031746147,228.73906587435016,218.73906587435016,call,0,0.12071704864501953
1,2,6,5,flop,1,♠8 ♠4,♣10 ♣J ♣A,73,0.00684931506849315,0.033085335036962184,980,0,20,0,20,980,100,0,0,6,5,0,-20,-39.31506849315069,-0.9657534246575342,-39.31506849315069,-0.9863013698630136,6.83678593655937,-13.16321406344063,call,0,1.1412780284881592
1,3,6,4,turn,1,♠8 ♠4,♣10 ♣J ♣A ♦4,63,0.047619047619047616,0.1467717619754518,960,0,40,0,20,960,180,0,0,6,4,0,-40,-51.42857142857143,-0.8095238095238095,-51.42857142857143,-0.9047619047619048,48.20820846256309,8.208208462563093,fold,0,1.1379759311676025
2,0,6,6,deal,0,♠6 ♥3,,20000,0.14150039682539697,0.29186988367574,960,0,0,0,20,960,0,90,20,4,6,30,0,-3.0199523809523647,-0.1509976190476181,-7.264964285714273,-0.7169992063492061,150.74925893048467,150.74925893048467,fold,0,0.11659121513366699
3,0,6,5,deal,0,♦5 ♦J,,20000,0.1842206349206307,0.3307977546011291,960,0,0,0,20,960,0,50,20,2,5,50,0,-1.5779365079369292,-0.0788968253968465,-10.788968253968465,-0.6315587301587386,201.18272617121528,201.18272617121528,fold,0,0.11735701560974121
4,0,6,6,deal,0,♠3 ♣7,,20000,0.14256468253968163,0.290668842670103,960,0,0,0,20,960,0,50,20,2,6,70,0,-2.8922380952382056,-0.14461190476191021,-12.871765873015917,-0.7148706349206367,151.97493634768946,151.97493634768946,fold,0,0.11030459403991699
5,0,6,6,deal,0,♠10 ♦A,,20000,0.25275515873015686,0.35510661013476746,960,0,0,0,20,960,0,30,20,1,6,90,0,10.330619047618825,0.5165309523809412,-12.417345238095294,-0.4944896825396863,287.8870908262366,287.8870908262366,bet,57,0.12325406074523926
5,1,6,4,flop,0,♠10 ♦A,♣10 ♣4 ♦3,150,0.3,0.458257569495584,903,0,57,0,500,903,285,500,500,1,4,1500,-57,128.5,0.19999999999999996,-321.5,-0.4,345.6341447447704,288.6341447447704,call,0,1.1454689502716064
5,2,6,2,turn,0,♠10 ♦A,♣10 ♣4 ♦3 ♣A,86,0.5988372093023255,0.4811551473535018,403,0,557,0,403,403,1285,403,500,1,1,403,-557,292.1686046511627,-0.40116279069767447,50.837209302325505,0.19767441860465107,732.6660384880204,175.66603848802038,call,0,1.1373629570007324
6,0,6,3,deal,0,♠2 ♣8,,20000,0.143380555555554,0.29013535184946426,980,1,0,20,0,1000,0,70,20,3,3,0,-20,-9.963361111111219,-0.569858333333338,-9.963361111111219,-0.713238888888892,102.28811212838254,82.28811212838254,check,0,0.11313104629516602
6,1,6,3,flop,1,♠2 ♣8,♠8 ♠4 ♦2,60,0.4,0.48989794855663565,980,1,20,0,20,980,70,0,0,6,3,0,-20,-12.0,0.20000000000000018,-12.0,-0.19999999999999996,337.62520903002616,317.62520903002616,bet,158,1.1379098892211914
6,2,6,2,turn,1,♠2 ♣8,♠8 ♠4 ♦2 ♥6,47,0.6382978723404256,0.48049318258026447,822,1,178,0,20,822,386,0,0,6,2,0,-178,48.38297872340428,0.27659574468085113,48.38297872340428,0.27659574468085113,618.4979324761772,440.4979324761772,bet,272,1.1348328590393066
6,3,6,2,river,1,♠2 ♣8,♠8 ♠4 ♦2 ♥6 ♣Q,60,0.6,0.48989794855663565,550,1,450,0,20,550,930,0,0,6,2,0,-450,88.0,0.19999999999999996,88.0,0.19999999999999996,474.09130880711984,24.091308807119844,call,0,1.1436128616333008
7,0,6,5,deal,0,♠K ♣Q,,20000,0.259180158730156,0.35839899103076894,1480,1,0,20,20,1500,0,180,40,4,5,20,-20,11.836031746031196,0.2959007936507798,6.652428571428075,-0.48163968253968803,248.35149035588194,228.35149035588194,bet,45,0.11496090888977051
7,1,6,5,flop,1,♠K ♣Q,♦10 ♣2 ♦8,69,0.08695652173913043,0.2817713347133852,1435,1,65,0,40,1435,325,0,0,6,5,0,-65,-76.73913043478261,-0.5652173913043479,-76.73913043478261,-0.8260869565217391,73.94395082847248,8.943950828472481,fold,0,1.1450412273406982
8,0,6,4,deal,0,♦9 ♥Q,,20000,0.2034218253968158,0.3280104294909834,1435,1,0,0,40,1435,0,100,40,2,4,60,0,-7.45250793650947,-0.1863126984127368,-19.65781746031842,-0.5931563492063684,184.8603332956547,184.8603332956547,fold,0,0.11784029006958008
9,0,6,5,deal,0,♣10 ♥9,,20000,0.18671706349205733,0.31999370974401126,1435,1,0,0,40,1435,0,100,40,2,5,100,0,-2.6565873015885373,-0.06641468253971339,-21.32829365079427,-0.6265658730158854,167.99117430350742,167.99117430350742,fold,0,0.11688613891601562
10,0,6,5,deal,0,♠7 ♣Q,,20000,0.17131706349205855,0.3056370603149581,1435,1,0,0,40,1435,0,60,40,1,5,140,0,-5.736587301588287,-0.14341468253970724,-29.720976190476485,-0.6573658730158829,152.74379190789193,152.74379190789193,fold,0,0.11863970756530762
11,0,6,6,deal,0,♠10 ♣3,,20000,0.1301071428571429,0.27920134509530076,1435,1,0,0,40,1435,0,60,40,1,6,180,0,-8.774285714285707,-0.21935714285714258,-32.193571428571424,-0.7397857142857143,113.29551451157212,113.29551451157212,fold,0,0.11474084854125977
12,0,6,2,deal,0,♦A ♦2,,20000,0.2212484126984063,0.35239587958704877,1395,1,0,40,0,1435,0,100,40,2,2,0,-40,-17.87515873015937,-0.5575031746031873,-17.87515873015937,-0.5575031746031873,199.9181632176189,159.9181632176189,check,0,0.12145590782165527
12,1,6,2,flop,1,♦A ♦2,♣8 ♣7 ♠2,65,0.18461538461538463,0.387985237320569,1395,1,40,0,40,1395,100,0,0,6,2,0,-40,-61.53846153846153,-0.6307692307692307,-61.53846153846153,-0.6307692307692307,163.16824529276798,123.16824529276798,fold,0,1.143247127532959
13,0,6,5,deal,0,♦2 ♣8,,20000,0.143380555555554,0.29013535184946426,1355,1,0,40,40,1395,0,360,80,4,5,40,-40,-22.647777777778394,-0.2830972222222299,-28.383000000000557,-0.713238888888892,121.66086063754588,81.66086063754588,call,0,0.11609387397766113
13,1,6,5,flop,1,♦2 ♣8,♠8 ♠Q ♥4,60,0.2,0.4,1315,1,80,0,80,1315,400,0,0,6,5,0,-80,-80.0,0.0,-80.0,-0.6,172.43774614063003,92.43774614063003,call,0,1.144299030303955
