round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,maxBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,action,amount,cputime
1,0,5,4,deal,0,♠Q ♣10,,20000,0.2643174603174707,0.3454716254991638,1000,0,0,0,20,1000,0,50,20,2,4,30,0,1.1453968253976576,0.05726984126988288,-6.784126984126464,-0.47136507936505856,307.3938762483998,307.3938762483998,call,0,0.1142578125
1,1,5,3,flop,0,♠Q ♣10,♠5 ♦10 ♠8,139,0.5827338129496403,0.49310761117104446,980,0,20,0,500,980,80,500,500,1,3,1000,-20,400.7194244604317,0.7482014388489211,-182.0143884892086,0.16546762589928066,869.4408950674176,849.4408950674176,bet,424,1.1470749378204346
1,2,5,2,turn,0,♠Q ♣10,♠5 ♦10 ♠8 ♦6,96,0.25,0.4330127018922193,480,0,520,0,480,480,1080,480,480,1,0,480,-520,-490.0,-1.0,-610.0,-0.5,238.15597474403563,-281.84402525596437,call,0,1.1432240009307861
1,3,5,5,deal,0,♥3 ♠J,,20000,0.16700595238096363,0.2920516440988656,1000,0,0,0,20,1000,0,50,20,2,5,50,0,-3.299404761903638,-0.16497023809518185,-11.649702380951819,-0.6659880952380728,182.98909836106995,182.98909836106995,fold,0,0.11020898818969727
2,0,5,5,deal,0,♠4 ♥5,,20000,0.18060714285715332,0.3086491333408367,1000,0,0,0,20,1000,0,30,20,1,5,70,0,-1.9392857142846687,-0.09696428571423343,-14.5817857142854,-0.6387857142856934,199.47539990035287,199.47539990035287,fold,0,0.1142282485961914
3,0,5,4,deal,0,♦9 ♣5,,20000,0.1639742063492191,0.29075446010969386,980,0,0,20,0,1000,0,80,20,4,4,0,-20,-6.882063492062471,-0.34410317460312356,-6.882063492062471,-0.6720515873015618,178.15527997259082,158.15527997259082,check,0,0.12612295150756836
3,1,5,4,flop,0,♦9 ♣5,♣8 ♠4 ♠9,93,0.3225806451612903,0.46746376600611095,980,0,20,0,500,980,80,500,500,1,4,1500,-20,150.9677419354839,0.29032258064516125,-332.9032258064516,-0.3548387096774194,387.41946842033707,367.41946842033707,bet,183,1.141876220703125
3,2,5,2,turn,0,♦9 ♣5,♣8 ♠4 ♠9 ♠7,119,0.12605042016806722,0.3319061791282605,480,0,520,0,480,480,1080,480,500,1,1,480,-520,-742.8571428571429,-0.8739495798319328,-803.3613445378152,-0.7478991596638656,111.53761502511873,-408.4623849748813,fold,0,1.145496129989624
4,0,5,4,deal,0,♦J ♣6,,20000,0.18387579365080486,0.30351000849808557,1470,1,0,10,10,1480,0,70,20,3,4,10,-10,-5.289936507935611,-0.26449682539678054,-7.12869444444366,-0.6322484126983903,167.5303723292226,157.5303723292226,call,0,0.5469622611999512
4,1,5,4,flop,1,♦J ♣6,♣2 ♥9 ♠A,15,0.0,0.0,1460,1,20,0,20,1460,80,0,0,5,4,0,-20,-40.0,-1.0,-40.0,-1.0,-0.0,-20.0,fold,0,1.2165558338165283
