game_id,round_id,turn_id,roundName,playerName,chips,reloadCount,position,pot,bet,action,amount
20180716201048,1,1,Deal,b31b8b01cfcb15908fcf323fd5f21f9a,2980,0,1,50,20,call,20
20180716201048,1,2,Deal,8518eafd8feec0d8c056d396122a175a,2980,0,2,70,20,call,20
20180716201048,1,3,Deal,e66f111bad61bdb688192fa9f85acc71,2940,0,3,130,60,bet,60
20180716201048,1,4,Deal,ede087847c63f8684e04900b0f1c47ed,3000,0,D,130,0,fold,0
20180716201048,1,5,Deal,8ad6657751f02301029f8a7499e1cd50,2990,0,SB,130,10,fold,0
20180716201048,1,6,Deal,jyp,2940,0,BB,170,60,call,40
20180716201048,1,7,Deal,b31b8b01cfcb15908fcf323fd5f21f9a,2940,0,1,210,60,call,40
20180716201048,1,8,Deal,8518eafd8feec0d8c056d396122a175a,2940,0,2,250,60,call,40
20180716201048,1,9,Flop,jyp,2940,0,BB,250,0,check,0
20180716201048,1,10,Flop,b31b8b01cfcb15908fcf323fd5f21f9a,2940,0,1,250,0,fold,0
20180716201048,1,11,Flop,8518eafd8feec0d8c056d396122a175a,2840,0,2,350,100,bet,100
20180716201048,1,12,Flop,e66f111bad61bdb688192fa9f85acc71,2940,0,3,350,0,fold,0
20180716201048,1,13,Flop,jyp,2940,0,BB,350,0,fold,0
20180716201048,2,1,Deal,8518eafd8feec0d8c056d396122a175a,3170,0,1,50,20,call,20
20180716201048,2,2,Deal,e66f111bad61bdb688192fa9f85acc71,2920,0,2,70,20,call,20
20180716201048,2,3,Deal,ede087847c63f8684e04900b0f1c47ed,2980,0,3,90,20,call,20
20180716201048,2,4,Deal,8ad6657751f02301029f8a7499e1cd50,2990,0,D,90,0,fold,0
20180716201048,2,5,Deal,jyp,2920,0,SB,100,20,call,10
20180716201048,2,6,Deal,b31b8b01cfcb15908fcf323fd5f21f9a,2920,0,BB,100,20,call,0
20180716201048,2,7,Flop,jyp,2920,0,SB,100,0,check,0
20180716201048,2,8,Flop,b31b8b01cfcb15908fcf323fd5f21f9a,2920,0,BB,100,0,fold,0
20180716201048,2,9,Flop,8518eafd8feec0d8c056d396122a175a,3070,0,1,200,100,bet,100
20180716201048,2,10,Flop,e66f111bad61bdb688192fa9f85acc71,2920,0,2,200,0,fold,0
20180716201048,2,11,Flop,ede087847c63f8684e04900b0f1c47ed,2980,0,3,200,0,fold,0
20180716201048,2,12,Flop,jyp,2920,0,SB,200,0,fold,0
20180716201048,3,1,Deal,e66f111bad61bdb688192fa9f85acc71,2900,0,1,50,20,call,20
20180716201048,3,2,Deal,ede087847c63f8684e04900b0f1c47ed,2960,0,2,70,20,call,20
20180716201048,3,3,Deal,8ad6657751f02301029f8a7499e1cd50,2990,0,3,70,0,fold,0
20180716201048,3,4,Deal,jyp,2900,0,D,90,20,call,20
20180716201048,3,5,Deal,b31b8b01cfcb15908fcf323fd5f21f9a,2900,0,SB,100,20,call,10
20180716201048,3,6,Deal,8518eafd8feec0d8c056d396122a175a,3250,0,BB,100,20,call,0
20180716201048,3,7,Flop,b31b8b01cfcb15908fcf323fd5f21f9a,2900,0,SB,100,0,fold,0
20180716201048,3,8,Flop,8518eafd8feec0d8c056d396122a175a,3150,0,BB,200,100,bet,100
20180716201048,3,9,Flop,e66f111bad61bdb688192fa9f85acc71,2800,0,1,300,100,call,100
20180716201048,3,10,Flop,ede087847c63f8684e04900b0f1c47ed,2960,0,2,300,0,fold,0
20180716201048,3,11,Flop,jyp,2900,0,D,300,0,fold,0
20180716201048,3,12,Turn,8518eafd8feec0d8c056d396122a175a,3050,0,BB,400,100,bet,100
20180716201048,3,13,Turn,e66f111bad61bdb688192fa9f85acc71,2800,0,1,400,0,fold,0
20180716201048,4,1,Deal,ede087847c63f8684e04900b0f1c47ed,2900,0,1,90,60,bet,60
20180716201048,4,2,Deal,8ad6657751f02301029f8a7499e1cd50,2990,0,2,90,0,fold,0
20180716201048,4,3,Deal,jyp,2840,0,3,150,60,call,60
20180716201048,4,4,Deal,b31b8b01cfcb15908fcf323fd5f21f9a,2900,0,D,150,0,fold,0
20180716201048,4,5,Deal,8518eafd8feec0d8c056d396122a175a,3390,0,SB,200,60,call,50
20180716201048,4,6,Deal,e66f111bad61bdb688192fa9f85acc71,2740,0,BB,240,60,call,40
20180716201048,4,7,Flop,8518eafd8feec0d8c056d396122a175a,3290,0,SB,340,100,bet,100
20180716201048,4,8,Flop,e66f111bad61bdb688192fa9f85acc71,2740,0,BB,340,0,fold,0
20180716201048,4,9,Flop,ede087847c63f8684e04900b0f1c47ed,2700,0,1,540,200,raise,200
20180716201048,4,10,Flop,jyp,2640,0,3,740,200,call,200
20180716201048,4,11,Flop,8518eafd8feec0d8c056d396122a175a,3190,0,SB,840,200,call,100
20180716201048,4,12,Turn,8518eafd8feec0d8c056d396122a175a,3090,0,SB,940,100,bet,100
20180716201048,4,13,Turn,ede087847c63f8684e04900b0f1c47ed,2600,0,1,1040,100,call,100
20180716201048,4,14,Turn,jyp,2540,0,3,1140,100,call,100
20180716201048,4,15,River,8518eafd8feec0d8c056d396122a175a,2990,0,SB,1240,100,bet,100
20180716201048,4,16,River,ede087847c63f8684e04900b0f1c47ed,2600,0,1,1240,0,fold,0
20180716201048,4,17,River,jyp,2540,0,3,1240,0,fold,0
20180716201048,5,1,Deal,8ad6657751f02301029f8a7499e1cd50,2970,0,1,50,20,call,20
20180716201048,5,2,Deal,jyp,2520,0,2,70,20,call,20
20180716201048,5,3,Deal,b31b8b01cfcb15908fcf323fd5f21f9a,2900,0,3,70,0,fold,0
