round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,bluff_freq,thd_call,bet_limit,action,amount,cputime
1,0,6,2,deal,False,♥A ♠K,,60000,0.2884386243386358,0.37144225724510505,0.5330781638863628,2990,0,4990,0,10,10,0,30,20,1,0,0.0,7.5,bet,7,0.3590078353881836
1,1,6,2,flop,True,♥A ♠K,♣A ♦7 ♥3,411,0.927007299270073,0.2601245208935104,0.9623842341115904,2970,0,4970,30,0,20,60,0,0,6,0,0.25,inf,allin,0,1.232072114944458
2,0,6,5,deal,False,♣5 ♦K,,60000,0.17108134920634566,0.3069431762412792,0.37518772702455677,3030,0,5030,0,0,40,0,90,40,1,0,0.3076923076923077,45.0,check,0,0.3648560047149658
2,1,6,2,flop,False,♣5 ♦K,♠Q ♦8 ♠6,616,0.21915584415584416,0.4047485210880809,0.27458822200184374,2990,0,4990,40,0,20,150,20,20,1,0,0.10526315789473684,32.181627084459166,check,0,1.261103868484497
2,2,6,2,turn,False,♣5 ♦K,♠Q ♦8 ♠6 ♣Q,644,0.043478260869565216,0.1921705404273911,0.07957100518525474,2970,0,4970,60,0,20,190,20,20,1,0,0.08695652173913043,19.87245325012185,fold,0,1.2569069862365723
3,0,6,5,deal,False,♠A ♠4,,60000,0.23803730158728625,0.3614602258247368,0.4697171521973049,2970,0,4970,0,0,40,0,70,40,1,0,0.36363636363636365,70,check,0,0.3841249942779541
3,1,6,2,flop,True,♠A ♠4,♠5 ♠10 ♣K,633,0.5134281200631912,0.49265675764393213,0.5794043142679761,2930,0,4930,40,0,20,150,0,0,6,0,0.11764705882352941,0,bet,0,1.262171983718872
3,2,6,2,flop,False,♠A ♠4,♠5 ♠10 ♣K,1131,0.4957264957264958,0.4902090896978247,0.5617240849877497,2910,0,4910,40,20,480,150,520,500,1,0,0.41739130434782606,121.25,bet,121,1.2332310676574707
3,3,6,2,turn,True,♠A ♠4,♠5 ♠10 ♣K ♦6,347,0.21613832853025935,0.4063247283882681,0.2894234926167721,2430,0,4430,540,0,20,1150,0,0,6,0,0.017094017094017096,33.74433911044268,check,0,1.2361950874328613
4,0,6,6,deal,False,♣Q ♠8,,60000,0.18477182539682066,0.3153852453815392,0.39512872029350143,2430,0,4430,0,0,40,0,70,40,1,0,0.36363636363636365,35.0,fold,0,0.34390997886657715
5,0,6,6,deal,False,♠K ♥3,,60000,0.16001626984126932,0.2996601140610736,0.3579916876008913,2430,0,4430,0,0,20,0,30,20,1,0,0.4,30,fold,0,0.38124799728393555
6,0,6,2,deal,False,♦9 ♣A,,60000,0.21939880952379492,0.3343776576469348,0.44204435661510627,2410,0,4410,0,20,0,0,50,20,2,0,-0.4,25.0,check,0,0.33735084533691406
6,1,6,2,flop,True,♦9 ♣A,♥Q ♥5 ♦7,399,0.5401002506265664,0.4888695875784104,0.6028973119760231,2410,0,4410,20,0,20,50,0,0,6,0,0.2857142857142857,25.0,bet,25,1.2327818870544434
6,2,6,2,flop,False,♦9 ♣A,♥Q ♥5 ♦7,1054,0.49098671726755216,0.49347197099868795,0.5539764802883724,2385,0,4385,20,25,475,50,525,500,1,0,0.4523809523809524,0,bet,0,1.2497279644012451
6,3,6,2,turn,True,♦9 ♣A,♥Q ♥5 ♦7 ♠A,323,0.4891640866873065,0.4952157309035958,0.5795747544942758,1910,0,3910,520,0,20,1050,0,0,6,0,0.018691588785046728,79.58333333333333,bet,79,1.230428695678711
6,4,6,2,river,True,♦9 ♣A,♥Q ♥5 ♦7 ♠A ♦J,379,0.5105540897097626,0.4952486213432372,0.5578819539705151,1831,0,3831,599,0,20,1208,0,0,6,0,0.016286644951140065,76.29166666666667,bet,76,1.2282891273498535
7,0,6,3,deal,False,♦K ♦3,,60000,0.2043392857142741,0.3437417593305883,0.42046412474415495,3019,0,5019,0,20,60,0,140,80,1,0,0.2,140,check,0,0.3399784564971924
7,1,6,3,flop,True,♦K ♦3,♦9 ♦2 ♥6,386,0.40803108808290156,0.48948821646638013,0.46897323667520435,2959,0,4959,80,0,40,240,0,0,6,0,0.14285714285714285,240,check,0,1.2326278686523438
7,2,6,3,flop,False,♦K ♦3,♦9 ♦2 ♥6,1114,0.4196588868940754,0.49008066457376814,0.4808532707708528,2959,0,4959,80,0,500,240,1000,500,2,0,0.28735632183908044,493.1666666666667,fold,0,1.2576868534088135
8,0,6,5,deal,False,♦5 ♥9,,60000,0.13342936507937722,0.28109405158180006,0.3150097577191632,2959,0,4959,0,0,40,0,140,40,3,0,0.2222222222222222,70.0,check,0,0.36836791038513184
8,1,6,3,flop,False,♦5 ♥9,♣4 ♣K ♣2,693,0.047619047619047616,0.19849204762539366,0.07360002792904517,2919,0,4919,40,0,40,200,80,40,2,0,0.125,24.165113942248787,fold,0,1.2843101024627686
9,0,6,5,deal,False,♠Q ♠2,,60000,0.18265939153438576,0.331314233246352,0.3882172923662485,2919,0,4919,0,0,80,0,140,80,1,0,0.36363636363636365,70.0,fold,0,0.3457186222076416
10,0,6,5,deal,False,♦9 ♠3,,60000,0.11447843915344784,0.26174505650870683,0.28322591655027557,2919,0,4919,0,0,40,0,60,40,1,0,0.4,39.19646371600917,fold,0,0.34673595428466797
11,0,6,6,deal,False,♠J ♥7,,60000,0.1639738095238095,0.30285615617638667,0.3609477699334591,2919,0,4919,0,0,40,0,60,40,1,0,0.4,60,fold,0,0.3569629192352295
12,0,6,2,deal,False,♥7 ♦J,,60000,0.1639738095238095,0.30285615617638667,0.3616882735440217,2879,0,4879,0,40,0,0,100,40,2,0,-0.4,50.0,check,0,0.3646371364593506
12,1,6,2,flop,True,♥7 ♦J,♦5 ♠10 ♦8,459,0.3638344226579521,0.47769337622673563,0.4186800270977812,2879,0,4879,40,0,40,100,0,0,6,0,0.2857142857142857,100,check,0,1.2487361431121826
12,2,6,2,turn,True,♥7 ♦J,♦5 ♠10 ♦8 ♣J,337,0.27002967359050445,0.43383357617844054,0.35215417716966047,2879,0,4879,40,0,40,100,0,0,6,0,0.2857142857142857,50.0,check,0,1.2431552410125732
12,3,6,2,turn,False,♥7 ♦J,♦5 ♠10 ♦8 ♣J,968,0.24483471074380164,0.4082156127018741,0.32437220643469666,2879,0,4879,40,0,500,100,500,500,1,0,0.45454545454545453,479.8333333333333,fold,0,1.2478458881378174
