,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
e9843887df75c1ffa01b15375882dfe1,False,10.0,,3180.0,False,False,True,True,0.0,0.0,SB,False,,
859d73cfb5fd4aa9497e5a728732037e,False,20.0,,2980.0,False,False,False,True,0.0,0.0,BB,False,,
64bd3da256dcaf5ef87360a1e3ee4917,False,0.0,,2990.0,False,False,True,True,0.0,0.0,1,False,,
jyp,False,0.0,♣J ♥8,2990.0,True,False,True,True,0.0,0.0,2,True,True,2990.0
924ff83ff1e671bacfb07ff12b845703,False,0.0,,3030.0,False,False,True,True,0.0,0.0,3,False,,
b8682092cae86d1e20892b767f52bbfb,False,0.0,,2890.0,False,False,True,True,0.0,0.0,D,False,,
1963d28a4f049565aa44dbe7764337be,False,0.0,♣3 ♦J,2970.0,True,True,True,True,0.0,0.0,,,True,2970.0
9facbf452def2d7efc5b5c48cdb837fa,True,0.0,♥7 ♥Q,0.0,False,False,True,True,0.0,0.0,,,,
98d8991b4e771c65e5bdca7c6ad07763,True,0.0,♣6 ♣A,8975.0,True,False,True,True,0.0,0.0,,,True,8975.0
1fd2e5a78d13920ac3d919c371fa3ed4,False,0.0,,0.0,False,False,True,False,0.0,0.0,,,,
7eee96c09602aebd8f24b5ee1bc57585,False,0.0,♥10 ♣4,3065.0,True,False,True,True,0.0,0.0,,,True,3065.0
