round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,bluff_freq,thd_call,bet_limit,action,amount,cputime
1,0,5,5,deal,False,♥6 ♣10,,60000,0.1804177248676877,0.3024604689250246,0.5787959891733041,3000,0,5000,0,0,20,0,30,20,1,0,0.4,7.5,bet,7,0.43830299377441406
1,1,7,3,deal,False,♥2 ♦8,,60000,0.12880780423281013,0.262725926916231,0.4758544346296048,2630,0,4630,0,80,80,0,400,160,2,0,0.16666666666666666,400,check,0,0.3448302745819092
1,2,5,4,deal,False,♥6 ♣10,,60000,0.1804177248676877,0.3024604689250246,0.5787959891733041,2980,0,4980,0,20,20,0,160,40,3,0,0.1111111111111111,0,bet,0,0.32880187034606934
2,0,6,6,deal,False,♠6 ♦6,,60000,0.2512167989417015,0.3364149074108944,0.703145687884702,3000,0,5000,0,0,20,0,50,20,2,0,0.2857142857142857,50,bet,50,0.3534550666809082
2,1,7,4,deal,False,♣2 ♥7,,60000,0.09861044973545477,0.24982710622625692,0.4414694619709051,2150,0,4150,0,160,160,0,1120,320,3,0,0.125,537.5,check,0,0.37755894660949707
3,0,5,4,flop,True,♥6 ♣10,♠9 ♥J ♦5,684,0.07967836257309942,0.2604750755262742,0.28927339115000816,2960,0,4960,40,0,20,180,0,0,5,0,0.1,33.72742591591415,check,0,1.2663638591766357
3,1,6,3,deal,False,♦8 ♦2,,60000,0.2092910714285478,0.3229163518835121,0.5868038425761185,3421,0,5421,0,0,20,0,30,20,1,0,0.4,0,bet,0,0.34778332710266113
4,0,6,4,deal,False,♦A ♣10,,60000,0.2882775132273753,0.35154268283754597,0.7602627844457277,3421,0,5421,0,0,20,0,30,20,1,0,0.4,30,bet,30,0.26146674156188965
5,0,7,2,deal,False,♣10 ♥10,,60000,0.30259510582007626,0.35512843081841344,0.8272087107193813,2710,0,4710,0,160,0,0,400,160,2,0,-0.025,800,check,0,0.44620394706726074
6,0,6,4,deal,False,♣Q ♠10,,60000,0.23180277777776556,0.34862435250359963,0.7137081725503586,3421,0,5421,0,10,10,0,70,20,3,0,0.125,70,check,0,0.22192001342773438
7,0,5,4,deal,False,♥7 ♠5,,60000,0.12288333333330591,0.2897453628234029,0.5385152396613415,2900,0,4900,0,20,20,0,150,40,3,0,0.11764705882352941,0,bet,0,0.44568395614624023
7,1,5,4,flop,True,♥7 ♠5,♠K ♠J ♦10,443,0.03724604966139955,0.17544165603986725,0.18532881525211922,2880,0,4880,40,0,20,170,0,0,5,0,0.10526315789473684,80,check,0,1.2855229377746582
7,2,7,5,deal,False,♣2 ♠4,,60000,0.10847129629630096,0.26740961286890463,0.46858001776841596,2630,0,4630,0,0,160,0,400,160,2,0,0.2857142857142857,400,check,0,0.5389788150787354
7,3,6,6,deal,False,♠5 ♥3,,60000,0.1262890211640296,0.28707866683596295,0.5109474509678499,3421,0,5421,0,0,20,0,50,20,2,0,0.2857142857142857,12.5,bet,12,0.4744689464569092
7,4,5,4,flop,False,♥7 ♠5,♠K ♠J ♦10,772,0.0939119170984456,0.28401889884506043,0.32260952657387065,2880,0,4880,40,0,20,170,60,20,3,0,0.08,38.18640653824146,check,0,1.3077540397644043
7,5,5,4,turn,True,♥7 ♠5,♠K ♠J ♦10 ♣2,472,0.0031779661016949155,0.03973516807947257,0.04729941375627683,2860,0,4860,60,0,20,250,0,0,5,0,0.07407407407407407,13.060346947179553,fold,0,1.2733969688415527
