,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
859d73cfb5fd4aa9497e5a728732037e,False,160.0,,2730.0,False,False,True,True,0.0,0.0,BB,False,,
jyp,False,0.0,♠7 ♠9,2490.0,True,False,True,True,0.0,0.0,1,True,True,2490.0
b8682092cae86d1e20892b767f52bbfb,False,0.0,,2740.0,True,False,True,True,0.0,0.0,2,False,,
9facbf452def2d7efc5b5c48cdb837fa,False,0.0,,2790.0,True,False,True,True,0.0,0.0,3,False,,
64bd3da256dcaf5ef87360a1e3ee4917,False,0.0,,2790.0,True,False,True,True,0.0,0.0,4,False,,
2264dde87a1b2e76f5f681fac37bfad5,False,160.0,,3360.0,False,False,True,True,0.0,0.0,D,False,,
7f2d088b9db897872af9713f1e518ac7,False,80.0,,3320.0,True,False,True,True,0.0,0.0,SB,False,,
3b770ebe9b04f171f0ead0e07d8e2882,False,0.0,♥Q ♥A,8005.0,True,False,True,True,0.0,0.0,,,True,8005.0
9f6290f4436e5a2351f12e03b6433c3c,True,0.0,♥3 ♠10,0.0,False,False,True,True,0.0,0.0,,,,
a9c83bbb7e7c388bd733b3c6fe969588,False,0.0,♦10 ♣2,2510.0,True,False,False,True,0.0,0.0,,,True,2510.0
3291aaac20f3d603d96744c1f0890028,False,0.0,♦7 ♣J,1995.0,True,False,True,True,0.0,0.0,,,True,1995.0
e9843887df75c1ffa01b15375882dfe1,False,0.0,♦Q ♣7,2649.0,True,False,True,True,0.0,0.0,,,,
bc28af6f750004729474ccbb403bd0ee,False,0.0,♥3 ♣5,3000.0,True,False,True,True,0.0,0.0,,,,
835b6db99913bde04ce46dc1b6066f90,False,0.0,♣8 ♦5,2980.0,True,False,True,True,0.0,0.0,,,,
6f5083db4a6bb2cc5e40023dbe1b761c,False,0.0,♠8 ♥7,2960.0,True,False,True,True,0.0,0.0,,,,
