round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,bluff_freq,thd_call,bet_limit,action,amount,cputime
1,0,6,6,deal,False,♦2 ♣2,,60000,0.15909060846560297,0.3307234018817638,0.33831328253881193,3000,0,5000,0,0,20,0,30,20,1,0,0.4,30,fold,0,0.3497188091278076
2,0,6,5,deal,False,♣K ♦7,,60000,0.1823747354497271,0.31244248467622604,0.3723620445193904,2980,0,4980,0,20,0,0,110,20,5,0,-0.18181818181818182,55.0,check,0,0.37525296211242676
2,1,6,5,flop,True,♣K ♦7,♦8 ♠A ♣2,359,0.10167130919220056,0.29873921334350106,0.18568723918329255,2980,0,4980,20,0,20,110,0,0,6,0,0.15384615384615385,10,fold,0,1.2302160263061523
3,0,6,5,deal,False,♣10 ♣Q,,60000,0.26757314814813554,0.3741992678770582,0.4862638619030544,2970,0,4970,0,10,50,0,130,60,1,0,0.2222222222222222,130,check,0,0.3524148464202881
3,1,6,5,flop,True,♣10 ♣Q,♥J ♣8 ♦7,366,0.2896174863387978,0.44240364262667004,0.41480689940038057,2920,0,4920,60,0,20,300,0,0,6,0,0.0625,68.69019867581079,check,0,1.2374389171600342
3,2,6,3,flop,False,♣10 ♣Q,♥J ♣8 ♦7,849,0.2703180212014134,0.434177867982093,0.39289626422989243,2920,0,4920,60,0,100,300,200,100,2,0,0.16666666666666666,250.0,check,0,1.2301361560821533
3,3,6,3,turn,True,♣10 ♣Q,♥J ♣8 ♦7 ♣4,359,0.3203342618384401,0.4666049962557858,0.5019900116782288,2820,0,4820,160,0,20,600,0,0,6,0,0.03225806451612903,150.0,bet,150,1.232658863067627
3,4,6,3,river,True,♣10 ♣Q,♥J ♣8 ♦7 ♣4 ♠K,236,0.0,0.0,0.0,2670,0,4670,310,0,20,1050,0,0,6,0,0.018691588785046728,0.0,fold,0,1.212204933166504
4,0,6,4,deal,False,♦K ♥2,,60000,0.15489960317460422,0.2970923650458128,0.33435684224495366,2670,0,4670,0,0,60,0,90,60,1,0,0.4,90,fold,0,0.3466320037841797
5,0,6,5,deal,False,♥7 ♦J,,60000,0.1639738095238095,0.30285615617638667,0.348359208553895,2670,0,4670,0,0,20,0,50,20,2,0,0.2857142857142857,25.0,check,0,0.34771037101745605
5,1,6,3,flop,False,♥7 ♦J,♣6 ♥A ♣9,666,0.11036036036036036,0.30790026444144764,0.19558840442550862,2650,0,4650,20,0,100,100,100,100,1,0,0.3333333333333333,64.25129898760606,fold,0,1.2563047409057617
6,0,6,5,deal,False,♥J ♦2,,60000,0.12915608465609427,0.27673388925898124,0.29684239182844663,2650,0,4650,0,0,20,0,30,20,1,0,0.4,21.917150519249756,fold,0,0.348773717880249
7,0,6,6,deal,False,♣5 ♥J,,60000,0.14662023809524607,0.28990393473830584,0.32419115899099027,2650,0,4650,0,0,40,0,60,40,1,0,0.4,55.31994132895336,fold,0,0.36084508895874023
8,0,6,4,deal,False,♥K ♠Q,,60000,0.26337698412698174,0.3614203414371247,0.4853714197239122,2610,0,4610,0,40,60,0,240,100,1,0,0.06666666666666667,240,check,0,0.35109877586364746
8,1,6,4,flop,True,♥K ♠Q,♦9 ♦7 ♥6,358,0.12569832402234637,0.32189025949724276,0.2138797333798452,2550,0,4550,100,0,40,420,0,0,6,0,0.08695652173913043,54.950337905548366,check,0,1.2281179428100586
8,2,6,4,flop,False,♥K ♠Q,♦9 ♦7 ♥6,924,0.15665584415584416,0.35926447010361723,0.2533404557911304,2550,0,4550,100,0,100,420,200,100,2,0,0.1388888888888889,151.35427793878583,check,0,1.2372610569000244
8,3,6,3,turn,True,♥K ♠Q,♦9 ♦7 ♥6 ♠4,409,0.05134474327628362,0.22069993342585348,0.13681260144245871,2450,0,4450,200,0,40,720,0,0,6,0,0.05263157894736842,20,fold,0,1.2315919399261475
9,0,6,4,deal,False,♥K ♣J,,60000,0.2459125661375577,0.3527802526087985,0.4638098062962005,2430,0,4430,0,20,80,0,200,100,1,0,0.21428571428571427,200,check,0,0.34093809127807617
9,1,6,4,flop,True,♥K ♣J,♠10 ♥7 ♣8,413,0.2566585956416465,0.4326118348656499,0.3719709914914516,2350,0,4350,100,0,40,400,0,0,6,0,0.09090909090909091,98.10729862312654,check,0,1.232832670211792
9,2,6,2,flop,False,♥K ♣J,♠10 ♥7 ♣8,1029,0.2619047619047619,0.4297037196558845,0.37797792672694097,2350,0,4350,100,0,100,400,100,100,1,0,0.16666666666666666,250.0,check,0,1.2516019344329834
9,3,6,2,turn,True,♥K ♣J,♠10 ♥7 ♣8 ♣Q,299,0.2157190635451505,0.40825970651576726,0.37479841807463665,2250,0,4250,200,0,40,600,0,0,6,0,0.0625,99.8711952853864,check,0,1.2221119403839111
9,4,6,2,turn,False,♥K ♣J,♠10 ♥7 ♣8 ♣Q,924,0.2159090909090909,0.4084816892307853,0.375039214957022,2250,0,4250,200,0,100,600,100,100,1,0,0.125,250.06276362141696,check,0,1.2486650943756104
9,5,6,2,river,True,♥K ♣J,♠10 ♥7 ♣8 ♣Q ♠5,233,0.0,0.0,0.0,2150,0,4150,300,0,40,800,0,0,6,0,0.047619047619047616,0.0,fold,0,1.2122068405151367
10,0,6,4,deal,False,♠7 ♣J,,60000,0.1639738095238095,0.30285615617638667,0.352061726606708,2150,0,4150,0,0,100,0,160,100,1,0,0.38461538461538464,160,fold,0,0.3412821292877197
11,0,6,4,deal,False,♦5 ♠5,,60000,0.19205119047616495,0.33438694537296887,0.3929468717100158,2150,0,4150,0,0,40,0,60,40,1,0,0.4,60,fold,0,0.34012889862060547
12,0,6,5,deal,False,♣9 ♠4,,60000,0.11928756613757587,0.2668835332297708,0.28524037734069196,2150,0,4150,0,0,40,0,60,40,1,0,0.4,39.84553154945616,fold,0,0.34391188621520996
13,0,6,6,deal,False,♣9 ♣A,,60000,0.2586009259259088,0.3655785626661099,0.48366396369312714,2150,0,4150,0,0,80,0,120,80,1,0,0.4,120,check,0,0.34301209449768066
13,1,6,4,flop,False,♣9 ♣A,♠A ♥A ♣8,643,0.8786936236391913,0.31558310256566635,0.9622732677680261,2070,0,4070,80,0,80,400,80,80,1,0,0.14285714285714285,inf,allin,0,1.2478249073028564
14,0,6,3,deal,False,♥6 ♦4,,60000,0.13462169312170374,0.2931111136289798,0.31074232214302044,6530,0,8530,0,80,100,0,380,180,1,0,0.041666666666666664,182.0950372163622,check,0,0.3404390811920166
14,1,6,3,flop,True,♥6 ♦4,♦6 ♦Q ♥A,389,0.3496143958868895,0.46456005713171095,0.4707338291607998,6430,0,8430,180,0,80,580,0,0,6,0.0,0.12121212121212122,580,check,0,1.2337439060211182
14,2,6,2,flop,False,♥6 ♦4,♦6 ♦Q ♥A,996,0.3855421686746988,0.4718854139915759,0.5091698435828419,6430,0,8430,180,0,100,580,100,100,1,0,0.1282051282051282,170.0,bet,170,1.2563588619232178
14,3,6,2,turn,True,♥6 ♦4,♦6 ♦Q ♥A ♣10,352,0.078125,0.2561824328880779,0.18112217256318863,6260,0,8260,350,0,80,920,0,0,6,0,0.08,40,fold,0,1.2194812297821045
15,0,6,3,deal,False,♥2 ♣K,,60000,0.15489960317460422,0.2970923650458128,0.342316639139203,6220,0,8220,0,40,40,0,200,80,2,1.6732433786276287e-05,0.0,83.41823224346423,check,0,0.35284996032714844
15,1,6,3,flop,True,♥2 ♣K,♦9 ♦8 ♠7,415,0.10361445783132531,0.28781650633185646,0.1804139134833373,6180,0,8180,80,0,80,240,0,0,6,0.0,0.25,67.74284154223247,fold,0,1.2375340461730957
16,0,6,3,deal,False,♠Q ♥2,,60000,0.14013650793651755,0.28377064815795583,0.319254867128476,6180,0,8180,0,0,80,0,120,80,1,1.5059190407648657e-05,0.4,105.97957313364778,fold,0,0.3504648208618164
17,0,5,5,deal,False,♥5 ♥8,,60000,0.20396309523805023,0.3348589830148935,0.36675161092853525,6180,0,8180,0,0,80,0,200,80,2,0,0.2857142857142857,100.0,check,0,0.37630701065063477
