,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
jyp,False,0.0,♣10 ♣K,3230.0,True,False,True,True,0.0,0.0,1,True,True,3230.0
7598d7937e2d413d6587ab562e3613a2,True,0.0,♦K ♠A,0.0,True,False,True,True,0.0,0.0,2,False,,
e171af91cd10706a4780e7d9686ab45b,False,0.0,,0.0,False,False,True,False,0.0,0.0,,False,,
ca81c08c8fc0f1e16ca09c4b2693bb99,True,0.0,♠K ♥J,9250.0,True,False,True,True,0.0,0.0,D,False,True,9250.0
0f6e926bebe8daab9a35a140be38c746,False,0.0,♦5 ♠10,5640.0,True,False,True,True,0.0,0.0,SB,False,True,5640.0
91b58f254e63ad15f05d9cab1c21f971,False,0.0,,0.0,False,False,True,False,0.0,0.0,,False,,
5849fc32e5d3d3fe0e1a7b0f78fc4921,False,0.0,♣Q ♥5,2880.0,True,False,True,True,0.0,0.0,BB,False,True,2880.0
caa1ca4c0fd596cda8034401251312c6,False,0.0,,8920.0,False,False,True,True,0.0,0.0,,,,
8518eafd8feec0d8c056d396122a175a,False,0.0,,0.0,False,False,True,False,0.0,0.0,,,,
c99ee435c9c0c0ccb662cc9e3769bcb3,False,0.0,,3360.0,False,False,True,True,0.0,0.0,,,,
835b6db99913bde04ce46dc1b6066f90,False,0.0,,0.0,False,False,True,False,0.0,0.0,,,,
de2fe9fbbfef16d84e9f0fa5ea9038a1,False,80.0,,2960.0,False,False,True,True,0.0,0.0,,,,
9b1173b530529d85ac1d9a2e037466f6,False,160.0,,2040.0,False,False,True,True,0.0,0.0,,,,
