,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
5cb88d87d7ab0a0ade6949bbe328e32a,False,480.0,,2490.0,False,False,True,True,0.0,0.0,1,False,,
df8b15ba30764e3b9ce084c11336603a,True,12120.0,,0.0,False,False,True,True,0.0,0.0,2,False,,
9facbf452def2d7efc5b5c48cdb837fa,False,0.0,,0.0,False,False,True,False,0.0,0.0,,False,,
e9843887df75c1ffa01b15375882dfe1,False,0.0,♦3 ♦A,11850.0,True,False,True,True,0.0,0.0,,False,True,11850.0
859d73cfb5fd4aa9497e5a728732037e,False,0.0,♦7 ♠2,110.0,True,False,True,True,0.0,0.0,,False,True,110.0
64bd3da256dcaf5ef87360a1e3ee4917,False,0.0,,2970.0,True,False,True,True,0.0,0.0,D,False,,
jyp,False,0.0,♦Q ♠J,100.0,True,False,True,True,0.0,0.0,SB,True,True,100.0
a1931ec126bbad3fa7a3fc64209fd921,False,40.0,,2930.0,True,False,False,True,0.0,0.0,BB,False,,
229979fce5174c17d4645bf8752dae1e,False,0.0,,0.0,False,False,False,False,0.0,0.0,,,,
cd37e256884b5327c77a0627741e5dac,False,0.0,♦4 ♠4,7644.0,False,False,True,True,0.0,0.0,,,,
71826cd0e8696f766cef09ec0af2a618,False,0.0,♦5 ♥K,2910.0,True,False,True,True,0.0,0.0,,,,
d217d420e818c77100367d2ea49f95c1,False,0.0,♣8 ♠5,1945.0,True,False,True,True,0.0,0.0,,,,
bc170e6be8cd96fe6e1b91bd0e321362,False,0.0,♠3 ♦J,2591.0,True,False,True,True,0.0,0.0,,,,
2c56c360580420d293172f42d85dfbed,False,0.0,♦7 ♣Q,3610.0,True,False,False,True,0.0,0.0,,,,
5219d9bcbc4ede02777674d0a75a7b74,False,0.0,♦8 ♣K,2730.0,True,False,False,True,0.0,0.0,,,,
7598d7937e2d413d6587ab562e3613a2,False,0.0,♣3 ♥4,1910.0,True,False,True,True,0.0,0.0,,,,
5f056dbdb4e73cbe5e32cd87ec5d4b5b,False,0.0,♥9 ♥6,1890.0,True,False,True,True,0.0,0.0,,,,
31a75d2f1a612eed66f277bb789a7d76,False,0.0,♣6 ♣5,2290.0,True,False,True,True,0.0,0.0,,,,
e66f111bad61bdb688192fa9f85acc71,False,0.0,♠K ♣8,6280.0,False,False,True,True,0.0,0.0,,,,
2bcebc8c9c8b04337d5af15b6545aaea,False,0.0,♠2 ♣J,2460.0,True,False,True,True,0.0,0.0,,,,
6f3aab7bbd7abf3398d4c8e0007cc4d7,True,0.0,♦K ♣J,0.0,False,False,True,True,0.0,0.0,,,,
6d61fd37aeab79f9e5143f2ed2d62bfb,False,0.0,♠7 ♥3,2940.0,True,False,True,True,0.0,0.0,,,True,2940.0
57eb0415a06a0bef907e4ce2d3d8daac,False,0.0,,610.0,False,False,True,True,0.0,80.0,,,,
b8682092cae86d1e20892b767f52bbfb,False,0.0,,3090.0,False,False,True,True,0.0,80.0,,,,
1f11bed6c99549af7d6dfa7ba6966c17,False,0.0,,8300.0,False,False,True,True,0.0,80.0,,,,
e171af91cd10706a4780e7d9686ab45b,False,0.0,,0.0,False,False,True,False,0.0,0.0,,,,
