round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,bluff_freq,thd_call,bet_limit,action,amount,cputime
1,0,7,7,deal,False,♦2 ♥9,,60000,0.09374980158728753,0.25099092988435306,0.29370530033337244,3000,0,5000,0,0,40,0,110,40,1,0,0.26666666666666666,27.5,fold,0,0.35254693031311035
2,0,7,6,deal,False,♥2 ♣6,,60000,0.08730515873014937,0.24832460357717678,0.28151498031470484,3000,0,5000,0,0,20,0,50,20,2,0,0.2857142857142857,32.21216044012969,fold,0,0.36769890785217285
3,0,7,6,deal,False,♠5 ♠8,,60000,0.15586726190474448,0.32598679901143457,0.4061505868500607,3000,0,5000,0,0,20,0,30,20,1,0,0.4,30,check,0,0.35540103912353516
3,1,7,6,flop,False,♠5 ♠8,♥6 ♣9 ♣3,670,0.15895522388059702,0.3610128137981288,0.2269632086010909,2980,0,4980,20,0,20,120,40,20,2,0,0.1111111111111111,28.312550387009775,check,0,1.2580361366271973
3,2,7,5,turn,False,♠5 ♠8,♥6 ♣9 ♣3 ♦3,589,0.0636672325976231,0.2415375155933976,0.14417223493241282,2960,0,4960,40,0,20,220,40,20,2,0,0.07142857142857142,10,fold,0,1.2546391487121582
4,0,7,7,deal,False,♠4 ♦9,,60000,0.10044246031744204,0.25963295341354764,0.30845007774097216,2960,0,4960,0,0,20,0,30,20,1,0,0.4,24.154283706040612,fold,0,0.3564419746398926
5,0,7,6,deal,False,♥4 ♥6,,60000,0.15557480158728593,0.3296639949684335,0.4071163272121985,2940,0,4940,0,20,0,0,130,20,6,0,-0.15384615384615385,65.0,check,0,0.3585050106048584
5,1,7,6,flop,True,♥4 ♥6,♦10 ♠K ♣10,286,0.01048951048951049,0.10187973625408016,0.02984666037778573,2940,0,4940,20,0,20,130,0,0,7,0,0.13333333333333333,4.126383375506726,fold,0,1.2302641868591309
6,0,7,6,deal,False,♠2 ♠A,,60000,0.19962123015873903,0.3538336438187647,0.47782331713802917,2930,0,4930,0,10,10,0,110,20,5,0,0.0,110,check,0,0.3784010410308838
6,1,7,6,deal,False,♠2 ♠A,,60000,0.19962123015873903,0.3538336438187647,0.47782331713802917,2920,0,4920,0,20,20,0,220,40,5,0,0.08333333333333333,220,check,0,0.34555602073669434
6,2,7,6,flop,True,♠2 ♠A,♥9 ♠J ♥5,358,0.0712290502793296,0.24468460612494,0.12061280615830852,2900,0,4900,40,0,20,240,0,0,7,0,0.07692307692307693,10,fold,0,1.2272887229919434
7,0,7,6,deal,False,♥7 ♠5,,60000,0.12288333333330591,0.2897453628234029,0.352038997327752,2900,0,4900,0,0,20,0,90,20,4,0,0.18181818181818182,43.79268800357903,check,0,0.35776829719543457
7,1,7,6,deal,False,♥7 ♠5,,60000,0.12288333333330591,0.2897453628234029,0.352038997327752,2880,0,4880,0,20,30,0,270,50,5,0,0.1,65.68903200536855,check,0,0.3666648864746094
7,2,7,4,flop,False,♥7 ♠5,♠A ♠J ♥3,625,0.0432,0.19731639566949322,0.08264156933186104,2850,0,4850,50,0,100,300,300,100,3,0,0.14285714285714285,59.40330655323926,fold,0,1.2592198848724365
8,0,7,6,deal,False,♦7 ♠10,,60000,0.1436797619047313,0.30436244264229223,0.3892150650336871,2850,0,4850,0,0,40,0,140,40,3,0,0.2222222222222222,70.0,check,0,0.3607807159423828
8,1,7,6,deal,False,♦7 ♠10,,60000,0.1436797619047313,0.30436244264229223,0.3892150650336871,2810,0,4810,0,40,60,0,540,100,5,0,0.1,165.3974708254434,check,0,0.3546609878540039
8,2,7,5,flop,False,♦7 ♠10,♣A ♣3 ♥3,606,0.02145214521452145,0.11881188118811882,0.04984979964813971,2750,0,4750,100,0,100,600,300,100,3,0,0.1,49.83316640563207,fold,0,1.2534229755401611
9,0,7,6,deal,False,♠K ♠A,,60000,0.28754543650797576,0.3942779212294891,0.6052832760189324,2750,0,4750,0,0,40,0,100,40,2,0,0.2857142857142857,50.0,check,0,0.3737800121307373
9,1,7,6,deal,False,♠K ♠A,,60000,0.28754543650797576,0.3942779212294891,0.6052832760189324,2710,0,4710,0,40,160,0,840,200,3,0,0.16,338.75,check,0,0.3492007255554199
9,2,7,5,flop,False,♠K ♠A,♠J ♣J ♣5,700,0.17142857142857143,0.3701902434242839,0.24605141084965826,2550,0,4550,200,0,40,1200,80,40,2,0,0.030303030303030304,59.37804905102203,check,0,1.2616257667541504
9,3,7,2,turn,True,♠K ♠A,♠J ♣J ♣5 ♠7,566,0.18992932862190812,0.389041429812283,0.3175330284689454,2510,0,4510,240,0,40,1360,0,0,7,0,0.02857142857142857,74.80443894087468,check,0,1.2491767406463623
9,4,7,2,turn,False,♠K ♠A,♠J ♣J ♣5 ♠7,1091,0.20302474793767186,0.3989139146905837,0.3338834787448468,2510,0,4510,240,0,100,1360,100,100,1,0,0.0641025641025641,200.49677064691397,check,0,1.2451300621032715
9,5,7,2,river,True,♠K ♠A,♠J ♣J ♣5 ♠7 ♠8,329,0.7872340425531915,0.4092634906738584,0.9654153835656324,2410,0,4410,340,0,40,1560,0,0,7,0,0.025,inf,allin,0,1.222965955734253
10,0,7,6,deal,False,♠Q ♠4,,60000,0.16834999999999165,0.33073958346886917,0.4317704670511251,6380,0,8380,0,0,40,0,60,40,1,2.7524959493875457e-14,0.4,60,check,0,0.3722720146179199
10,1,7,4,flop,False,♠Q ♠4,♦5 ♥10 ♦Q,675,0.4866666666666667,0.4919801260665358,0.5866311047878751,6340,0,8340,40,0,40,160,80,40,2,0,0.14285714285714285,0,bet,0,1.260408878326416
10,2,7,3,turn,False,♠Q ♠4,♦5 ♥10 ♦Q ♣8,458,0.2718340611353712,0.43183031649706183,0.4163257807281512,6300,0,8300,80,0,40,320,40,40,1,0,0.1,139.51112405974226,check,0,1.2399489879608154
10,3,7,3,river,False,♠Q ♠4,♦5 ♥10 ♦Q ♣8 ♥J,641,0.06786271450858035,0.23959785574738954,0.1772994948914054,6260,0,8260,120,0,40,440,40,40,1,0,0.07692307692307693,20,fold,0,1.2658421993255615
11,0,7,7,deal,False,♥J ♥10,,60000,0.2368821428571757,0.3764619806654231,0.537051718132281,6260,0,8260,0,0,40,0,60,40,1,4.510536293064057e-14,0.4,15.0,bet,15,0.43438100814819336
11,1,7,5,deal,False,♥J ♥10,,60000,0.2368821428571757,0.3764619806654231,0.537051718132281,6220,0,8220,0,40,60,0,480,100,4,0,0.1111111111111111,0,check,0,0.35132527351379395
11,2,7,5,flop,False,♥J ♥10,♣6 ♦4 ♦6,541,0.05970425138632162,0.22552008494294082,0.1075657435457394,6160,0,8160,100,0,40,540,40,40,1,0,0.06451612903225806,20,fold,0,1.2468039989471436
12,0,7,4,deal,False,♠10 ♥3,,60000,0.10613412698410658,0.2657880387539165,0.3242046483865714,6120,0,8120,0,40,0,0,180,40,4,4.921422980385398e-13,-0.2222222222222222,90.0,check,0,0.35997486114501953
12,1,7,4,flop,True,♠10 ♥3,♣6 ♦K ♥5,362,0.04143646408839779,0.18861558027747585,0.08209314898372666,6120,0,8120,40,0,40,180,0,0,7,0.0,0.18181818181818182,17.679498171825124,fold,0,1.237239122390747
13,0,7,5,deal,False,♥A ♣Q,,60000,0.23885952380956624,0.3628963673861566,0.5415941089158378,6100,0,8100,0,20,20,0,180,40,4,1.2103951588162706e-13,0.0,0,bet,0,0.3779630661010742
13,1,7,5,flop,True,♥A ♣Q,♠A ♥3 ♥6,358,0.4748603351955307,0.49515457497577536,0.5777300602435269,6060,0,8060,60,0,40,300,0,0,7,0.0,0.11764705882352941,75.0,bet,75,1.2355859279632568
13,2,7,4,turn,True,♥A ♣Q,♠A ♥3 ♥6 ♠K,309,0.47896440129449835,0.4864283295289563,0.6405374611154242,5985,0,7985,135,0,40,600,0,0,7,0,0.0625,300.0,bet,300,1.2204926013946533
13,3,7,3,river,True,♥A ♣Q,♠A ♥3 ♥6 ♠K ♦Q,223,0.7713004484304933,0.4036621754427914,0.9537202879814336,5685,0,7685,435,0,40,1500,0,0,7,0,0.025974025974025976,inf,allin,0,1.2140798568725586
14,0,5,4,deal,False,♠Q ♠2,,60000,0.21306865079359122,0.3367564259898849,0.41289282335101163,9807,0,11807,0,0,40,0,100,40,2,0.004497058296404763,0.2857142857142857,100,check,0,0.38204216957092285
14,1,5,3,flop,False,♠Q ♠2,♣Q ♥J ♥A,666,0.36373873873873874,0.46544260938749926,0.4638022767061196,9767,0,11767,40,0,40,160,80,40,2,0.0,0.14285714285714285,240,check,0,1.2973461151123047
14,2,5,2,turn,False,♠Q ♠2,♣Q ♥J ♥A ♦8,471,0.30184005661712665,0.44210610476377715,0.4501537077169633,9727,0,11727,80,0,70,280,70,70,1,0.23819943923987083,0.16666666666666666,350,bet,350,1.2812139987945557
15,0,5,5,deal,False,♦Q ♠2,,60000,0.17135410052906772,0.2942248030504062,0.3544876921463443,10077,0,12077,0,0,160,0,280,160,1,0,0.36363636363636365,280,fold,0,0.46100497245788574
16,0,5,5,deal,False,♣8 ♦5,,60000,0.16637619047616942,0.29728128750709826,0.34662649402529755,10077,0,12077,0,0,80,0,120,80,1,0.004002112571943308,0.4,120,fold,0,0.4043998718261719
17,0,5,3,deal,False,♥J ♦7,,60000,0.1987189153438615,0.3114191484762557,0.3910542544991889,9997,0,11997,0,80,0,0,240,80,3,0.019929111414490934,-0.3333333333333333,120.0,check,0,0.3828582763671875
17,1,5,3,flop,False,♥J ♦7,♥2 ♥3 ♠3,476,0.1953781512605042,0.3830160931212414,0.28022733757642165,9997,0,11997,80,0,100,240,100,100,1,0,0.22727272727272727,85.0,fold,0,1.2775158882141113
18,0,5,5,deal,False,♥J ♥6,,60000,0.22146772486766006,0.3388758638588185,0.42078033210034976,9957,0,11957,0,40,140,0,660,180,3,0,0.125,511.80947645899596,check,0,0.40383386611938477
18,1,5,5,flop,True,♥J ♥6,♥8 ♦8 ♥9,403,0.34516129032258064,0.46824222410740013,0.44785219150795497,9817,0,11817,180,0,80,900,0,0,5,0.0,0.08163265306122448,423.52522528441307,check,0,1.2759289741516113
18,2,5,3,flop,False,♥J ♥6,♥8 ♦8 ♥9,1012,0.333794466403162,0.46530221940626837,0.4356530037007157,9817,0,11817,180,0,80,900,160,80,2,0,0.07017543859649122,350.8148188763622,check,0,1.2737839221954346
