,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
4a4079e06eb2f7ba7a12821c7c58a3f6,False,0.0,,2970.0,True,False,False,True,0.0,0.0,2,False,,
a840f97564574b54956c385088b90e81,False,0.0,,3000.0,False,False,True,True,0.0,0.0,3,False,,
bc170e6be8cd96fe6e1b91bd0e321362,False,0.0,,2980.0,True,False,True,True,0.0,20.0,D,False,,
64bd3da256dcaf5ef87360a1e3ee4917,False,0.0,♣Q ♦5,2790.0,True,False,True,True,0.0,0.0,SB,False,True,2790.0
5849fc32e5d3d3fe0e1a7b0f78fc4921,False,40.0,,2930.0,False,False,True,True,0.0,0.0,BB,False,,
jyp,False,0.0,♦7 ♦3,3240.0,True,False,True,True,0.0,0.0,1,True,True,3240.0
e171af91cd10706a4780e7d9686ab45b,False,0.0,♥10 ♣J,3770.0,True,False,True,True,0.0,0.0,,,True,3770.0
5ba3f455357cdf9eee1aa698cc2219cc,False,0.0,♣7 ♥9,2210.0,True,False,True,True,0.0,0.0,,,True,2210.0
04a538997c2c3bf463a5264220fa89e3,False,0.0,♣A ♠J,2700.0,True,False,False,True,0.0,0.0,,,True,2700.0
e9843887df75c1ffa01b15375882dfe1,False,0.0,♦J ♠4,2680.0,True,False,True,True,0.0,0.0,,,True,2680.0
1f11bed6c99549af7d6dfa7ba6966c17,True,0.0,♠8 ♠10,0.0,True,False,True,True,0.0,0.0,,,,
f8557354998f5400cde08ed6d04c7b14,False,0.0,♥5 ♦6,1020.0,True,False,True,True,0.0,0.0,,,True,1020.0
b040f7f4a7b4cf0fe8482beaffd569b1,True,0.0,♠A ♦4,8590.0,True,False,True,True,0.0,0.0,,,True,8590.0
a6d1394397f7097c7eb37d1db6c9faba,False,0.0,♥8 ♣K,3000.0,True,False,False,True,0.0,0.0,,,,
924ff83ff1e671bacfb07ff12b845703,False,0.0,,3000.0,True,False,True,True,0.0,0.0,,,,
b8682092cae86d1e20892b767f52bbfb,False,0.0,♦10 ♠2,2990.0,True,False,True,True,0.0,0.0,,,,
da41bceff97b1cf96078ffb249b3d66e,False,0.0,♠8 ♥Q,3040.0,False,False,True,True,0.0,0.0,,,,
29ee89c64af5a98ae3073d3b707ff421,False,0.0,,2830.0,True,False,True,True,0.0,0.0,,,,
c4d15f8c11c4692b6e38922431d096f9,False,0.0,,5570.0,False,False,True,True,0.0,0.0,,,,
8518eafd8feec0d8c056d396122a175a,False,0.0,,0.0,False,False,True,False,0.0,0.0,,,,
140c5dea2b267076496d0a00ed8e0382,False,20.0,,2210.0,False,False,True,True,0.0,0.0,,,,
3b770ebe9b04f171f0ead0e07d8e2882,False,0.0,,4040.0,True,False,True,True,0.0,0.0,,,,
5e0c8da259fdf3501994637edb76a0a4,False,0.0,,2910.0,True,False,False,True,0.0,0.0,,,,
29988429c481f219b8c5ba8c071440e1,False,0.0,,3700.0,True,False,True,True,0.0,0.0,,,,
9f6e6800cfae7749eb6c486619254b9c,False,20.0,,2960.0,False,False,True,True,0.0,20.0,,,,
018dfb58b8996c277da09662a3fdda2f,False,0.0,,3000.0,True,False,True,True,0.0,0.0,,,,
90bcc003e35c9d11c6ac8282dd3d5d3f,False,0.0,,2980.0,False,False,True,True,0.0,20.0,,,,
229979fce5174c17d4645bf8752dae1e,False,20.0,,2960.0,False,False,True,True,0.0,20.0,,,,
92b3efc2b5bd28edd3ada8678aaf2877,False,0.0,,3000.0,True,False,True,True,0.0,0.0,,,,
