,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
e9843887df75c1ffa01b15375882dfe1,False,0.0,,2910.0,True,False,True,True,0.0,0.0,D,False,,
jyp,False,0.0,♠3 ♦9,1260.0,True,False,True,True,0.0,0.0,SB,True,True,1260.0
ae074a5692dfb7c26aae5147e52ceb40,False,20.0,,1798.0,True,False,True,True,0.0,0.0,BB,False,,
973d0bb7c02ca289b1de6f7dab33978a,False,0.0,,7628.0,True,False,True,True,0.0,0.0,1,False,,
5f26fefad8dbf7b650f67c084ef2962e,False,290.0,,1528.0,False,False,True,True,0.0,0.0,2,False,,
681091d5fafa11aa629b476eee8f92af,False,290.0,,2710.0,False,False,True,True,0.0,0.0,3,False,,
9f6e6800cfae7749eb6c486619254b9c,False,0.0,,0.0,False,False,False,False,0.0,0.0,,,,
924ff83ff1e671bacfb07ff12b845703,False,0.0,,2790.0,True,False,True,True,0.0,0.0,,,,
018dfb58b8996c277da09662a3fdda2f,False,0.0,,2180.0,True,False,True,True,0.0,80.0,,,,
90bcc003e35c9d11c6ac8282dd3d5d3f,False,0.0,,2870.0,True,False,False,True,0.0,0.0,,,,
229979fce5174c17d4645bf8752dae1e,False,80.0,,7970.0,False,False,True,True,0.0,80.0,,,,
bc170e6be8cd96fe6e1b91bd0e321362,False,0.0,♠2 ♣5,1640.0,True,False,True,True,0.0,0.0,,,True,1640.0
92b3efc2b5bd28edd3ada8678aaf2877,False,0.0,,2460.0,False,False,True,True,0.0,80.0,,,,
52973b5debdfc825caaa475eb7cfa740,False,20.0,,2890.0,False,False,False,True,0.0,0.0,,,,
2264dde87a1b2e76f5f681fac37bfad5,False,20.0,,3760.0,False,False,True,True,0.0,0.0,,,,
8518eafd8feec0d8c056d396122a175a,False,0.0,,0.0,False,False,True,False,0.0,0.0,,,,
140c5dea2b267076496d0a00ed8e0382,False,0.0,,8530.0,True,False,True,True,0.0,0.0,,,,
29ee89c64af5a98ae3073d3b707ff421,False,0.0,,2850.0,True,False,True,True,0.0,0.0,,,,
29988429c481f219b8c5ba8c071440e1,False,0.0,,0.0,False,False,True,False,0.0,0.0,,,,
4a4079e06eb2f7ba7a12821c7c58a3f6,False,0.0,♦5 ♣7,1290.0,True,False,False,True,0.0,0.0,,,True,1290.0
a840f97564574b54956c385088b90e81,False,0.0,♥Q ♠K,10620.0,True,False,True,True,0.0,0.0,,,True,10620.0
64bd3da256dcaf5ef87360a1e3ee4917,False,0.0,♠Q ♦2,1900.0,True,False,True,True,0.0,0.0,,,True,1900.0
5849fc32e5d3d3fe0e1a7b0f78fc4921,False,0.0,♠4 ♥4,1290.0,True,False,False,True,0.0,0.0,,,True,1290.0
a6d1394397f7097c7eb37d1db6c9faba,False,0.0,,2790.0,True,False,True,True,0.0,0.0,,,,
b8682092cae86d1e20892b767f52bbfb,False,0.0,,2830.0,True,False,False,True,0.0,0.0,,,,
da41bceff97b1cf96078ffb249b3d66e,False,0.0,,3910.0,True,False,True,True,0.0,0.0,,,,
8ddf878039b70767c4a5bcf4f0c4f65e,False,0.0,♠A ♣5,2070.0,True,False,True,True,0.0,0.0,,,,
7207463d8fef864feeb8bac38c2ac500,False,0.0,,0.0,False,False,True,False,0.0,0.0,,,,
e578153324d72849ef09b0878efa605b,False,0.0,♣Q ♥5,5835.0,False,False,True,True,0.0,0.0,,,,
91fece2cae759ed296ead6185026e75c,False,0.0,♠6 ♥2,1750.0,True,False,True,True,0.0,0.0,,,,
