,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
jyp,True,0.0,♠4 ♣K,0.0,False,False,True,True,0.0,0.0,SB,True,,
e578153324d72849ef09b0878efa605b,False,0.0,♥4 ♠5,10574.0,True,False,True,True,0.0,0.0,BB,False,True,10574.0
64bd3da256dcaf5ef87360a1e3ee4917,False,0.0,♣5 ♥Q,2910.0,True,False,True,True,0.0,0.0,1,False,True,2910.0
5849fc32e5d3d3fe0e1a7b0f78fc4921,False,0.0,♠J ♣A,1706.0,True,False,True,True,0.0,0.0,2,False,True,1706.0
681091d5fafa11aa629b476eee8f92af,False,0.0,♠6 ♦7,2810.0,True,False,True,True,0.0,0.0,D,False,True,2810.0
0597062f6886e5af69ba0a0dd61d2895,False,0.0,,0.0,False,False,False,False,0.0,0.0,,False,,
29ee89c64af5a98ae3073d3b707ff421,False,20.0,,2710.0,False,False,True,True,0.0,0.0,,,,
c4d15f8c11c4692b6e38922431d096f9,False,20.0,,5750.0,False,False,True,True,0.0,0.0,,,,
8518eafd8feec0d8c056d396122a175a,False,20.0,,510.0,False,False,True,True,0.0,0.0,,,,
140c5dea2b267076496d0a00ed8e0382,False,20.0,,2350.0,False,False,True,True,0.0,0.0,,,,
e9843887df75c1ffa01b15375882dfe1,False,0.0,,2800.0,True,False,True,True,0.0,0.0,,,,
3b770ebe9b04f171f0ead0e07d8e2882,False,0.0,,4040.0,True,False,True,True,0.0,0.0,,,,
5e0c8da259fdf3501994637edb76a0a4,False,0.0,,2910.0,False,False,False,True,0.0,0.0,,,,
29988429c481f219b8c5ba8c071440e1,False,10.0,,2890.0,False,False,True,True,0.0,0.0,,,,
e171af91cd10706a4780e7d9686ab45b,False,500.0,,4710.0,False,False,True,True,0.0,80.0,,,,
5ba3f455357cdf9eee1aa698cc2219cc,False,0.0,,2210.0,False,False,True,True,0.0,80.0,,,,
04a538997c2c3bf463a5264220fa89e3,False,0.0,,2740.0,True,False,False,True,0.0,80.0,,,,
1f11bed6c99549af7d6dfa7ba6966c17,False,0.0,,3230.0,True,False,True,True,0.0,0.0,,,,
f8557354998f5400cde08ed6d04c7b14,False,0.0,,1380.0,True,False,True,True,0.0,0.0,,,,
b040f7f4a7b4cf0fe8482beaffd569b1,False,0.0,,3040.0,True,False,True,True,0.0,80.0,,,,
