round_id,playerName,chips,reloadCount,cards,hand,position,allIn,folded,rank,message,winMoney
35,52973b5debdfc825caaa475eb7cfa740,2910.0,0.0,,,2,False,False,,,
35,2264dde87a1b2e76f5f681fac37bfad5,3550.0,0.0,,,3,False,False,,,
35,8518eafd8feec0d8c056d396122a175a,2960.0,0.0,,,4,False,False,,,
35,140c5dea2b267076496d0a00ed8e0382,3670.0,0.0,,,5,False,False,,,
35,e9843887df75c1ffa01b15375882dfe1,2950.0,0.0,,,D,False,False,,,
35,29ee89c64af5a98ae3073d3b707ff421,2850.0,0.0,,,SB,False,False,,,
35,29988429c481f219b8c5ba8c071440e1,2080.0,0.0,,,BB,False,False,,,
35,jyp,6495.0,0.0,♦3 ♠10,♦3 ♠10 ♦10 ♥4 ♦2 ♣5 ♠2,1,False,True,50.0004,Two Pair,0.0
35,4a4079e06eb2f7ba7a12821c7c58a3f6,2250.0,0.0,,,,False,True,,,
35,a840f97564574b54956c385088b90e81,7100.0,0.0,,,,False,False,,,
35,bc170e6be8cd96fe6e1b91bd0e321362,2810.0,0.0,♣7 ♦9,♣7 ♦9 ♦10 ♥4 ♦2 ♣5 ♠2,,False,True,9.0208,Pair,0.0
35,64bd3da256dcaf5ef87360a1e3ee4917,1900.0,0.0,,,,False,True,,,
35,5849fc32e5d3d3fe0e1a7b0f78fc4921,1290.0,0.0,,,,False,False,,,
35,9f6e6800cfae7749eb6c486619254b9c,0.0,0.0,,,,False,False,,,
35,924ff83ff1e671bacfb07ff12b845703,2790.0,0.0,,,,False,False,,,
35,018dfb58b8996c277da09662a3fdda2f,2500.0,0.0,,,,False,False,,,
35,90bcc003e35c9d11c6ac8282dd3d5d3f,2870.0,0.0,,,,False,False,,,
35,229979fce5174c17d4645bf8752dae1e,7475.0,0.0,,,,False,False,,,
35,92b3efc2b5bd28edd3ada8678aaf2877,2715.0,0.0,,,,False,False,,,
35,a6d1394397f7097c7eb37d1db6c9faba,2790.0,0.0,,,,False,False,,,
35,b8682092cae86d1e20892b767f52bbfb,2870.0,0.0,,,,False,True,,,
35,da41bceff97b1cf96078ffb249b3d66e,3910.0,0.0,,,,False,True,,,
35,8ddf878039b70767c4a5bcf4f0c4f65e,2070.0,0.0,♣A ♥A,♣A ♥A ♦10 ♥4 ♦2 ♣5 ♠2,,False,True,88.0128,Two Pair,0.0
35,7207463d8fef864feeb8bac38c2ac500,0.0,0.0,,,,False,False,,,0.0
35,e578153324d72849ef09b0878efa605b,4555.0,0.0,♥8 ♠9,♥8 ♠9 ♦10 ♥4 ♦2 ♣5 ♠2,,False,False,9.0224,Pair,640.0
35,91fece2cae759ed296ead6185026e75c,2070.0,0.0,♦4 ♥7,♦4 ♥7 ♦10 ♥4 ♦2 ♣5 ♠2,,False,True,23.0128,Two Pair,0.0
35,52973b5debdfc825caaa475eb7cfa740,2910.0,0.0,,,2,False,True,,,
35,2264dde87a1b2e76f5f681fac37bfad5,3530.0,0.0,,,3,False,False,,,
35,8518eafd8feec0d8c056d396122a175a,2940.0,0.0,,,4,False,False,,,
35,140c5dea2b267076496d0a00ed8e0382,3650.0,0.0,,,5,False,False,,,
35,e9843887df75c1ffa01b15375882dfe1,2950.0,0.0,,,D,False,False,,,
35,29ee89c64af5a98ae3073d3b707ff421,2850.0,0.0,,,SB,False,False,,,
35,29988429c481f219b8c5ba8c071440e1,2080.0,0.0,,,BB,False,False,,,
35,jyp,1580.0,0.0,♣3 ♣Q,♣3 ♣Q ♠A ♣A ♥7 ♦A ♦Q,1,False,True,278.0,Full House,0.0
35,4a4079e06eb2f7ba7a12821c7c58a3f6,2250.0,0.0,♦K ♦5,♦K ♦5 ♠A ♣A ♥7 ♦A ♦Q,,False,True,112.1536,Three of a Kind,0.0
35,a840f97564574b54956c385088b90e81,8700.0,0.0,♦2 ♣7,♦2 ♣7 ♠A ♣A ♥7 ♦A ♦Q,,False,False,273.0,Full House,1600.0
35,bc170e6be8cd96fe6e1b91bd0e321362,2280.0,0.0,♠8 ♠3,♠8 ♠3 ♠A ♣A ♥7 ♦A ♦Q,,False,True,112.0544,Three of a Kind,0.0
35,64bd3da256dcaf5ef87360a1e3ee4917,1900.0,0.0,♥8 ♠5,♥8 ♠5 ♠A ♣A ♥7 ♦A ♦Q,,False,True,112.0544,Three of a Kind,0.0
35,5849fc32e5d3d3fe0e1a7b0f78fc4921,1290.0,0.0,♠6 ♥4,♠6 ♥4 ♠A ♣A ♥7 ♦A ♦Q,,False,True,112.0528,Three of a Kind,0.0
35,9f6e6800cfae7749eb6c486619254b9c,0.0,0.0,,,,False,False,,,
35,924ff83ff1e671bacfb07ff12b845703,2850.0,0.0,,,,False,True,,,
35,018dfb58b8996c277da09662a3fdda2f,2420.0,0.0,,,,False,False,,,
35,90bcc003e35c9d11c6ac8282dd3d5d3f,2870.0,0.0,,,,False,True,,,
35,229979fce5174c17d4645bf8752dae1e,7475.0,0.0,,,,False,False,,,
35,92b3efc2b5bd28edd3ada8678aaf2877,2715.0,0.0,,,,False,False,,,
35,a6d1394397f7097c7eb37d1db6c9faba,2790.0,0.0,,,,False,True,,,
35,b8682092cae86d1e20892b767f52bbfb,2870.0,0.0,,,,False,True,,,
35,da41bceff97b1cf96078ffb249b3d66e,3910.0,0.0,,,,False,True,,,
35,8ddf878039b70767c4a5bcf4f0c4f65e,2070.0,0.0,♣A ♥A,,,False,True,,,
35,7207463d8fef864feeb8bac38c2ac500,0.0,0.0,,,,False,False,,,
35,e578153324d72849ef09b0878efa605b,4555.0,0.0,♥8 ♠9,,,False,False,,,
35,91fece2cae759ed296ead6185026e75c,2070.0,0.0,♦4 ♥7,,,False,True,,,
35,52973b5debdfc825caaa475eb7cfa740,2910.0,0.0,,,2,False,True,,,
35,2264dde87a1b2e76f5f681fac37bfad5,3530.0,0.0,,,3,False,False,,,
35,8518eafd8feec0d8c056d396122a175a,2940.0,0.0,,,4,False,False,,,
35,140c5dea2b267076496d0a00ed8e0382,3650.0,0.0,,,5,False,False,,,
35,e9843887df75c1ffa01b15375882dfe1,2950.0,0.0,♠6 ♥2,♠6 ♥2 ♠2 ♦J ♦5 ♣J ♣K,D,False,False,58.1024,Two Pair,120.0
