round_id,playerName,chips,reloadCount,cards,hand,position,allIn,folded,rank,message,winMoney
1,jyp,3140,0,♦8 ♥10,♦8 ♥10 ♦9 ♠10 ♥A ♠Q ♥3,D,False,False,17.2624,Pair,180.0
1,b31b8b01cfcb15908fcf323fd5f21f9a,2980,0,♣2 ♠8,♣2 ♠8 ♦9 ♠10 ♥A ♠Q ♥3,SB,False,True,8.0736,High Card,0.0
1,75af7723fa9dee7f78f1550cfdb14107,2960,0,♥5 ♦3,♥5 ♦3 ♦9 ♠10 ♥A ♠Q ♥3,BB,False,True,10.2688,Pair,0.0
1,a13fdaf9882ebf07cfea5f73df976e39,2960,0,♦5 ♥4,♦5 ♥4 ♦9 ♠10 ♥A ♠Q ♥3,1,False,True,8.0708,High Card,0.0
1,28e4dd8ebee2be42a0dd9566d288c683,2960,0,♦7 ♥8,♦7 ♥8 ♦9 ♠10 ♥A ♠Q ♥3,2,False,True,8.0736,High Card,0.0
2,jyp,4520,0,♣Q ♦Q,♣Q ♦Q ♣8 ♦7 ♥4 ♣5 ♥5,2,False,False,70.0032,Two Pair,1740.0
2,b31b8b01cfcb15908fcf323fd5f21f9a,2660,0,♥A ♠Q,♥A ♠Q ♣8 ♦7 ♥4 ♣5 ♥5,D,False,True,12.2592,Pair,0.0
2,75af7723fa9dee7f78f1550cfdb14107,2620,0,♥6 ♥Q,♥6 ♥Q ♣8 ♦7 ♥4 ♣5 ♥5,SB,False,True,116.0,Straight,0.0
2,a13fdaf9882ebf07cfea5f73df976e39,2600,0,♦10 ♠8,♦10 ♠8 ♣8 ♦7 ♥4 ♣5 ♥5,BB,False,False,40.0128,Two Pair,0.0
2,28e4dd8ebee2be42a0dd9566d288c683,2600,0,♥8 ♣J,♥8 ♣J ♣8 ♦7 ♥4 ♣5 ♥5,1,False,False,40.0256,Two Pair,0.0
3,jyp,4520,0,♣3 ♦5,♣3 ♦5 ♣J ♣8 ♥6 ♣9 ♥7,1,False,True,117.0,Straight,0.0
3,b31b8b01cfcb15908fcf323fd5f21f9a,3620,0,♥9 ♣A,♥9 ♣A ♣J ♣8 ♥6 ♣9 ♥7,2,False,False,16.2336,Pair,2240.0
3,75af7723fa9dee7f78f1550cfdb14107,2300,0,♥Q ♦10,♥Q ♦10 ♣J ♣8 ♥6 ♣9 ♥7,D,False,True,120.0,Straight,0.0
3,a13fdaf9882ebf07cfea5f73df976e39,2280,0,♠4 ♣Q,♠4 ♣Q ♣J ♣8 ♥6 ♣9 ♥7,SB,False,True,6.0368,High Card,0.0
3,28e4dd8ebee2be42a0dd9566d288c683,2280,0,♥5 ♥10,♥5 ♥10 ♣J ♣8 ♥6 ♣9 ♥7,BB,False,True,119.0,Straight,0.0
4,jyp,4500,0,♥7 ♦Q,♥7 ♦Q ♠2 ♥5 ♣5 ♦7 ♣10,BB,False,True,35.0512,Two Pair,0.0
4,b31b8b01cfcb15908fcf323fd5f21f9a,4600,0,♥2 ♠J,♥2 ♠J ♠2 ♥5 ♣5 ♦7 ♣10,1,False,False,25.0256,Two Pair,1300.0
