,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
e9843887df75c1ffa01b15375882dfe1,True,0.0,♥3 ♦3,0.0,False,False,True,True,0.0,0.0,D,False,,
9b1173b530529d85ac1d9a2e037466f6,False,320.0,,2350.0,False,False,True,True,0.0,0.0,SB,False,,
1f11bed6c99549af7d6dfa7ba6966c17,False,0.0,,0.0,False,False,True,False,0.0,0.0,,False,,
29ee89c64af5a98ae3073d3b707ff421,False,640.0,,3075.0,False,False,False,True,0.0,0.0,BB,False,,
64bd3da256dcaf5ef87360a1e3ee4917,False,0.0,,2880.0,False,False,True,True,0.0,0.0,1,False,,
fb90eb5c0ac56ccf3eea433a56f209a1,False,0.0,,0.0,False,False,True,False,0.0,0.0,,False,,
39104bb03b0a93f3bcf109363bba51d8,False,0.0,,4651.0,False,False,True,True,0.0,0.0,2,False,,
jyp,False,0.0,♣9 ♦6,1680.0,True,False,True,True,0.0,0.0,3,True,True,1680.0
b8682092cae86d1e20892b767f52bbfb,False,0.0,♣4 ♣A,2560.0,True,False,True,True,0.0,0.0,,,True,2560.0
ca81c08c8fc0f1e16ca09c4b2693bb99,True,0.0,♥Q ♠Q,7760.0,True,False,True,True,0.0,0.0,,,True,7760.0
c236513a38c86ee366418d60eb8aba59,False,0.0,♥6 ♣K,3000.0,True,False,True,True,0.0,0.0,,,True,3000.0
