round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,bluff_freq,thd_call,bet_limit,action,amount,cputime
1,0,5,5,deal,False,♠9 ♥6,,60000,0.4682518518518209,0.32194233793757876,0.5401065611917719,3000,0,5000,0,0,20,0,30,20,1,0,0.4,7.5,bet,7,0.311992883682251
4,0,5,4,flop,False,♠9 ♥6,♣2 ♠J ♦2,697,0.11377331420373027,0.30753593184981476,0.20331839332843288,2980,0,4980,20,0,100,100,100,100,1,0,-0.2,50.0,fold,0,1.2498998641967773
4,1,5,5,deal,False,♠3 ♣10,,60000,0.1536706349206219,0.28374738883325606,0.32677434860582255,2880,0,4880,0,0,80,0,120,80,1,0,0.4,113.184512562372,fold,0,0.32349705696105957
4,2,5,3,deal,False,♠4 ♣7,,60000,0.15453677248676354,0.29057060756066977,0.3280387854540089,2670,0,4670,0,160,500,0,1220,660,1,0,0.29069767441860467,333.75,fold,0,0.33753490447998047
4,3,7,3,deal,False,♦4 ♠K,,60000,0.20093121693115462,0.3120244153823373,0.39326564347448845,9258,0,11258,0,10,10,0,50,20,2,0,0.16666666666666666,25.0,check,0,0.3784971237182617
5,0,7,3,deal,False,♥7 ♣5,,60000,0.43365925925922366,0.3373614340040992,0.5030403702326877,9268,0,11268,0,20,0,0,60,20,3,0,0.0,15.0,bet,15,0.21358013153076172
5,1,5,5,deal,False,♠5 ♠10,,60000,0.20449391534386513,0.33208984496036403,0.3948662985232768,2830,0,4830,0,0,160,0,240,160,1,0,0.4,240,fold,0,0.36112308502197266
5,2,5,5,deal,False,♠10 ♣Q,,60000,0.20171289682541513,0.34649874926121804,0.47939793743946846,2880,0,4880,0,0,40,0,100,40,2,0,0.2857142857142857,100,check,0,0.3782691955566406
8,0,5,5,deal,False,♦K ♠J,,60000,0.2881399470898179,0.35582136071732834,0.5091534812573938,2960,0,4960,0,20,40,0,180,60,2,0,-0.18181818181818182,0,bet,0,0.31266212463378906
8,1,7,6,deal,False,♦10 ♥2,,60000,0.14837156084655304,0.2815663735849046,0.3218399048657361,9258,0,11258,0,0,20,0,90,20,4,0.0036946854734035135,0.18181818181818182,38.06464599287473,check,0,0.35886693000793457
8,2,5,2,deal,False,♠A ♠10,,60000,0.326090343915175,0.3751051931969594,0.5548553707090622,2510,0,4510,0,160,160,0,480,320,1,0,0.25,0,bet,0,0.31056690216064453
9,0,5,5,flop,False,♦K ♠J,♣3 ♠4 ♣10,267,0.07303370786516854,0.2547367201967334,0.1490097205316303,2920,0,4920,60,0,100,300,100,100,1,0,0.2,84.90817509666029,fold,0,1.1499180793762207
9,1,5,4,deal,False,♥10 ♠K,,60000,0.2800017195765992,0.3519825441855798,0.49911358731157535,2800,0,4800,0,80,0,0,320,80,4,0,0.0,160.0,check,0,0.1983487606048584
9,2,5,4,deal,False,♠A ♠5,,60000,0.28010052910041494,0.36272917855698633,0.5001341126048646,2510,0,4510,0,0,495,0,975,495,1,0,0.336734693877551,0,bet,0,0.32327699661254883
13,0,5,2,flop,False,♠4 ♠6,♣5 ♦8 ♦3,612,0.8578431372549019,0.349210952175858,0.9633048448120111,2880,0,4880,40,0,60,160,60,60,1,0,0.21428571428571427,inf,allin,0,1.241724967956543
