,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
e171af91cd10706a4780e7d9686ab45b,False,0.0,,4580.0,False,False,True,True,0.0,0.0,D,False,,
edacce777fa1d00361f66ae5c5c6144b,False,10.0,,2970.0,False,False,True,True,0.0,0.0,SB,False,,
64bd3da256dcaf5ef87360a1e3ee4917,False,0.0,♣Q ♠10,740.0,True,False,True,True,0.0,0.0,BB,False,True,740.0
b8682092cae86d1e20892b767f52bbfb,False,20.0,,2960.0,False,False,True,True,0.0,0.0,1,False,,
1f11bed6c99549af7d6dfa7ba6966c17,False,0.0,,1480.0,False,False,True,True,0.0,0.0,2,False,,
jyp,False,0.0,♣A ♠J,4190.0,True,False,True,True,0.0,0.0,3,True,True,4190.0
e9843887df75c1ffa01b15375882dfe1,False,0.0,♠K ♥Q,2470.0,True,False,True,True,0.0,0.0,,,True,2470.0
840483e7137b46486ca72e52215b2be3,False,0.0,♦2 ♦10,2310.0,True,False,False,True,0.0,0.0,,,True,2310.0
973d0bb7c02ca289b1de6f7dab33978a,False,0.0,♦J ♠5,5290.0,True,False,False,True,0.0,0.0,,,True,5290.0
a1931ec126bbad3fa7a3fc64209fd921,False,0.0,,0.0,False,False,True,False,0.0,0.0,,,,
da41bceff97b1cf96078ffb249b3d66e,False,40.0,,2930.0,False,False,True,True,0.0,0.0,,,,
7598d7937e2d413d6587ab562e3613a2,False,40.0,,12330.0,False,False,True,True,0.0,0.0,,,,
e66f111bad61bdb688192fa9f85acc71,False,0.0,,2780.0,True,False,True,True,0.0,0.0,,,,
2bcebc8c9c8b04337d5af15b6545aaea,False,0.0,,2740.0,True,False,True,True,0.0,0.0,,,,
5f056dbdb4e73cbe5e32cd87ec5d4b5b,False,0.0,,1000.0,False,False,True,True,0.0,0.0,,,,
91b58f254e63ad15f05d9cab1c21f971,False,0.0,,2370.0,False,False,True,True,0.0,0.0,,,,
3763e42b75ac2b1500a228bf22f4dc5b,False,0.0,,0.0,False,False,False,False,0.0,0.0,,,,
31a75d2f1a612eed66f277bb789a7d76,False,0.0,,3130.0,False,False,False,True,0.0,0.0,,,,
