,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
3a258e41944ad50ed371d56e86045b01,True,0.0,♣K ♥Q,0.0,False,False,True,True,0.0,0.0,BB,False,,
jyp,False,0.0,♣10 ♣2,1658.0,True,False,True,True,0.0,0.0,1,True,True,1658.0
cd1bbcfaf8219c97259ee0bab6d02c91,False,0.0,♣3 ♠5,1948.0,False,False,True,True,0.0,0.0,2,False,True,1948.0
28e4dd8ebee2be42a0dd9566d288c683,False,0.0,♥6 ♠10,1078.0,False,False,True,True,0.0,0.0,D,False,True,1078.0
bb89bb34a222e6983815dcff10336a17,False,0.0,♦9 ♥3,10316.0,True,False,True,True,0.0,0.0,SB,False,True,10316.0
3f9c42bb8a65b327efe31ef475bdc5fc,False,80.0,,2957.0,False,False,True,True,0.0,0.0,,,,
924ff83ff1e671bacfb07ff12b845703,False,0.0,,2910.0,True,False,True,True,0.0,0.0,,,,
f8557354998f5400cde08ed6d04c7b14,False,80.0,,2730.0,False,False,True,True,0.0,0.0,,,,
b040f7f4a7b4cf0fe8482beaffd569b1,False,0.0,,480.0,True,False,True,True,0.0,0.0,,,,
e171af91cd10706a4780e7d9686ab45b,False,0.0,,0.0,False,False,True,False,0.0,0.0,,,,
973d0bb7c02ca289b1de6f7dab33978a,False,0.0,,3760.0,True,False,True,True,0.0,0.0,,,,
70383897275d54aa30cc3388600b18a0,False,0.0,,0.0,False,False,True,False,0.0,0.0,,,,
1f11bed6c99549af7d6dfa7ba6966c17,False,0.0,,8183.0,True,False,True,True,0.0,0.0,,,,
8ad6657751f02301029f8a7499e1cd50,True,5320.0,,0.0,False,False,True,True,0.0,0.0,,,,
