round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,bluff_freq,thd_call,bet_limit,action,amount,cputime
1,0,6,5,deal,False,♥4 ♥6,,60000,0.1733108465608429,0.3329610531031341,0.370139053064931,3000,0,5000,0,0,20,0,50,20,2,0,0.2857142857142857,25.0,check,0,0.34251999855041504
1,1,6,2,flop,True,♥4 ♥6,♦2 ♠4 ♣K,615,0.4186991869918699,0.47444440651923364,0.5420356621837756,2980,0,4980,20,0,20,80,0,0,6,0,0.2,0,bet,0,1.2566709518432617
1,2,6,2,turn,True,♥4 ♥6,♦2 ♠4 ♣K ♠5,572,0.17045454545454544,0.3476461352387967,0.2946567004778622,2960,0,4960,40,0,20,120,0,0,6,0,0.14285714285714285,30.0,check,0,1.2405776977539062
1,3,6,2,river,True,♥4 ♥6,♦2 ♠4 ♣K ♠5 ♦5,630,0.13174603174603175,0.30489415120109126,0.27024128840444367,2960,0,4960,40,0,20,120,0,0,6,0,0.14285714285714285,30.0,check,0,1.247215986251831
2,0,6,5,deal,False,♠9 ♥4,,60000,0.11928756613757587,0.2668835332297708,0.2871851368469785,3080,0,5080,0,0,20,0,30,20,1,0,0.4,20.241899409099222,fold,0,0.35661792755126953
3,0,6,6,deal,False,♣4 ♣K,,60000,0.20842248677247496,0.34556532455805666,0.4180115963160332,3080,0,5080,0,0,20,0,30,20,1,0,0.4,30,check,0,0.352985143661499
3,1,6,4,flop,True,♣4 ♣K,♣J ♠9 ♠10,604,0.16556291390728478,0.3497919011028705,0.25997162015634917,3060,0,5060,20,0,20,100,0,0,6,0,0.16666666666666666,25.0,check,0,1.2487952709197998
3,2,6,3,flop,False,♣4 ♣K,♣J ♠9 ♠10,1190,0.15903361344537814,0.34721628724851095,0.25192330027736387,3060,0,5060,20,0,20,100,40,20,2,0,0.125,30.155056906151543,check,0,1.248647928237915
3,3,6,3,turn,True,♣4 ♣K,♣J ♠9 ♠10 ♦8,539,0.05009276437847866,0.19651019332966763,0.12232149777338218,3040,0,5040,40,0,20,160,0,0,6,0,0.1111111111111111,10,fold,0,1.242009162902832
4,0,6,5,deal,False,♠A ♣A,,60000,0.4952829365081563,0.3712541817869255,0.7522714994000422,3020,0,5020,0,20,60,0,300,80,3,0,0.1111111111111111,300,bet,300,0.33321666717529297
4,1,6,3,deal,False,♠A ♣A,,60000,0.4952829365081563,0.3712541817869255,0.7522714994000422,2720,0,4720,0,320,320,0,1720,640,2,0,0.1568627450980392,680.0,bet,680,0.3263380527496338
4,2,6,2,deal,False,♠A ♣A,,60000,0.4952829365081563,0.3712541817869255,0.7522714994000422,2040,0,4040,0,1000,1000,0,3760,2000,1,0,0.21008403361344538,510.0,bet,510,0.3294978141784668
4,3,6,2,flop,True,♠A ♣A,♣3 ♥2 ♣6,381,0.8267716535433071,0.3732067504300493,0.9221396831450669,1040,0,3040,2000,0,20,4760,0,0,6,0,0.0041841004184100415,inf,check,0,1.231921911239624
5,0,6,4,deal,False,♣4 ♣6,,60000,0.1733108465608429,0.3329610531031341,0.3671109268110219,5790,0,7790,0,10,10,0,70,20,3,0.006694340483083565,0.0,23.812682939287377,check,0,0.3495981693267822
5,1,6,3,flop,True,♣4 ♣6,♣9 ♠A ♣J,375,0.376,0.48069579199785434,0.4970950040257649,5780,0,7780,20,0,20,80,0,0,6,0.06033638969412374,0.2,80,check,0,1.2314879894256592
5,2,6,2,turn,True,♣4 ♣6,♣9 ♠A ♣J ♥2,377,0.1830238726790451,0.3866860932443909,0.31133601520683973,5780,0,7780,20,0,20,80,0,0,6,0.07255751717672994,0.2,36.50214350916894,check,0,1.2348899841308594
5,3,6,2,river,True,♣4 ♣6,♣9 ♠A ♣J ♥2 ♦10,143,0.0,0.0,0.0,5780,0,7780,20,0,20,80,0,0,6,0.06841880320946493,0.2,0.0,fold,0,1.2049400806427002
6,0,6,4,deal,False,♦A ♠10,,60000,0.24379695767194356,0.3496393546395958,0.46277649161653556,5780,0,7780,0,0,20,0,50,20,2,0.01844710814146076,0.2857142857142857,50,check,0,0.34595680236816406
6,1,6,4,flop,False,♦A ♠10,♠Q ♥10 ♣A,589,0.7415110356536503,0.4278753828591009,0.850086449530895,5760,0,7760,20,0,20,80,60,20,3,0,0.125,280,bet,280,1.250373125076294
6,2,6,3,flop,False,♦A ♠10,♠Q ♥10 ♣A,1066,0.7213883677298312,0.43759463754315925,0.8325707232218277,5480,0,7480,20,280,840,80,1980,1120,1,0,0.2896551724137931,2055.0,bet,2055,1.2325849533081055
6,3,6,3,flop,False,♦A ♠10,♠Q ♥10 ♣A,1665,0.6993993993993994,0.44808528212796644,0.8131121671519538,3425,0,5425,20,2335,645,80,8295,2980,1,0,0.07150776053215077,1284.375,bet,1284,1.2484540939331055
7,0,6,6,deal,False,♠K ♠5,,60000,0.21502751322749827,0.3488019895501892,0.42373496039594444,2780,0,4780,0,0,40,0,140,40,3,0,0.2222222222222222,140,check,0,0.3427870273590088
7,1,6,2,flop,True,♠K ♠5,♣J ♦3 ♠10,498,0.09939759036144578,0.2915469723777412,0.17299958558951828,2740,0,4740,40,0,40,200,0,0,6,0,0.16666666666666666,20,fold,0,1.2331128120422363
8,0,6,5,deal,False,♦9 ♣3,,60000,0.11447843915344784,0.26174505650870683,0.27558452134740036,2740,0,4740,0,0,40,0,60,40,1,0,0.4,36.8403092784003,fold,0,0.34081196784973145
9,0,6,6,deal,False,♥4 ♦7,,60000,0.12808267195768144,0.28166487573554666,0.2965103185003162,2740,0,4740,0,0,40,0,60,40,1,0,0.4,43.71381138076677,fold,0,0.3584320545196533
10,0,6,4,deal,False,♦3 ♦9,,60000,0.15674523809523946,0.3121248023421455,0.3392525616440759,2700,0,4700,0,40,0,0,160,40,4,0,-0.25,80.0,check,0,0.3471837043762207
10,1,6,4,flop,False,♦3 ♦9,♠2 ♠9 ♣3,606,0.6905940594059405,0.4582150512936432,0.801533758793959,2700,0,4700,40,0,320,160,320,320,1,0,0.4,960,bet,960,1.2463209629058838
10,2,6,2,turn,True,♦3 ♦9,♠2 ♠9 ♣3 ♣7,655,0.6480916030534352,0.471533335264188,0.8070229962455209,1740,0,3740,1000,0,40,3040,0,0,6,0,0.012987012987012988,652.5,bet,652,1.247331142425537
10,3,6,2,river,True,♦3 ♦9,♠2 ♠9 ♣3 ♣7 ♦Q,340,0.7661764705882353,0.4206473631823324,0.9409401814270401,1088,0,3088,1652,0,40,4344,0,0,6,0,0.009124087591240875,inf,allin,0,1.2236969470977783
12,0,5,4,deal,False,♦3 ♠9,,60000,0.1413250000000005,0.27276312604075226,0.27718403123987634,5727,0,7727,0,20,20,0,140,40,3,0,0.0,32.44004335875422,check,0,0.36919713020324707
12,1,5,3,flop,True,♦3 ♠9,♣9 ♠3 ♣Q,348,0.6724137931034483,0.46471834386012256,0.784115051935802,5707,0,7707,40,0,40,160,0,0,5,0,0.2,160,bet,160,1.258775234222412
12,2,5,4,deal,False,♠5 ♣10,,60000,0.16621005291002772,0.29255589567192314,0.31065045766851496,5707,0,7707,0,0,80,0,200,80,2,0,0.2857142857142857,100.0,check,0,0.36651182174682617
12,3,5,3,flop,False,♠5 ♣10,♣A ♦7 ♥A,606,0.10396039603960396,0.2917328874834771,0.1759897580884042,5627,0,7627,80,0,80,320,160,80,2,0,0.14285714285714285,40,fold,0,1.2840383052825928
13,0,5,4,deal,False,♥6 ♣6,,60000,0.2512167989417015,0.3364149074108944,0.41862999580542326,5627,0,7627,0,0,80,0,120,80,1,0,0.4,120,check,0,0.38329195976257324
13,1,5,2,flop,True,♥6 ♣6,♥10 ♠5 ♦4,475,0.3873684210526316,0.48389692361801656,0.5033098779772149,5547,0,7547,80,0,80,240,0,0,5,0,0.25,0,bet,0,1.2703559398651123
13,2,5,2,turn,True,♥6 ♣6,♥10 ♠5 ♦4 ♦10,651,0.31336405529953915,0.46386099657738694,0.4678038823720134,5467,0,7467,160,0,80,400,0,0,5,0,0.16666666666666666,400,check,0,1.283621072769165
13,3,5,2,river,True,♥6 ♣6,♥10 ♠5 ♦4 ♦10 ♣A,636,0.24528301886792453,0.4302548773959011,0.423389767398591,5467,0,7467,160,0,80,400,0,0,5,0,0.16666666666666666,301.0617318453641,check,0,1.2824370861053467
14,0,5,5,deal,False,♠Q ♦K,,60000,0.3060382275130783,0.3636200751889219,0.48300300614563446,5867,0,7867,0,0,80,0,120,80,1,0,0.4,120,check,0,0.377622127532959
