,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
859d73cfb5fd4aa9497e5a728732037e,False,320.0,,1130.0,False,False,False,True,0.0,0.0,SB,False,,
e9843887df75c1ffa01b15375882dfe1,False,640.0,,1229.0,False,False,True,True,0.0,0.0,BB,False,,
bc28af6f750004729474ccbb403bd0ee,False,0.0,,3670.0,False,False,True,True,0.0,0.0,1,False,,
835b6db99913bde04ce46dc1b6066f90,False,0.0,,840.0,False,False,True,True,0.0,0.0,2,False,,
6f5083db4a6bb2cc5e40023dbe1b761c,False,0.0,,8490.0,False,False,True,True,0.0,0.0,3,False,,
jyp,True,0.0,♣J ♦K,0.0,False,False,True,True,0.0,0.0,D,True,,
e34a8899ef6468b74f8a1048419ccc8b,True,0.0,♦Q ♦8,6000.0,True,False,True,True,0.0,0.0,,,True,6000.0
f9389659414547f6859e4ead7deab301,False,0.0,♠2 ♥6,3000.0,True,False,True,True,0.0,0.0,,,True,3000.0
a1931ec126bbad3fa7a3fc64209fd921,True,0.0,♥2 ♠9,0.0,False,False,True,True,0.0,0.0,,,,
ec08269f21705262f123b926348c4872,False,0.0,♣K ♠10,3000.0,True,False,False,True,0.0,0.0,,,True,3000.0
0e3e06c992d1ead056a6861bb46b28a8,True,0.0,♠4 ♣8,6000.0,True,False,True,True,0.0,0.0,,,True,6000.0
