round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,bluff_freq,thd_call,bet_limit,action,amount,cputime
1,0,7,6,deal,False,♦9 ♥4,,60000,0.10044246031744204,0.25963295341354764,0.28380177625436886,3000,0,5000,0,0,20,0,70,20,3,0,0.2222222222222222,17.5,fold,0,0.33049869537353516
2,0,7,6,deal,False,♠5 ♦K,,60000,0.14524801587298633,0.30089093100589315,0.36088665640306505,3000,0,5000,0,0,20,0,50,20,2,0,0.2857142857142857,25.0,check,0,0.3700370788574219
2,1,7,2,flop,True,♠5 ♦K,♥J ♠10 ♦8,738,0.12432249322493225,0.31394690957620025,0.17183516412954658,2980,0,4980,20,0,20,80,0,0,7,0,0.2,20.944981953810597,fold,0,1.26472806930542
3,0,7,7,deal,False,♣6 ♣4,,60000,0.15557480158728593,0.3296639949684335,0.3781201859297878,2980,0,4980,0,0,20,0,50,20,2,0,0.2857142857142857,25.0,check,0,0.3740873336791992
3,1,7,5,deal,False,♣6 ♣4,,60000,0.15557480158728593,0.3296639949684335,0.3781201859297878,2960,0,4960,0,20,20,0,160,40,3,0,0.1111111111111111,51.02402057423236,check,0,0.35888099670410156
3,2,7,4,flop,False,♣6 ♣4,♣5 ♥3 ♦7,695,0.7403357314148681,0.3943674766368817,0.8043494869753081,2940,0,4940,40,0,100,200,100,100,1,0,0.25,600,check,0,1.2789227962493896
3,3,7,2,turn,False,♣6 ♣4,♣5 ♥3 ♦7 ♠5,420,0.6642857142857143,0.444983375062072,0.6892107148552781,2840,0,4840,140,0,100,400,100,100,1,0,0.16666666666666666,250.0,bet,250,1.3758018016815186
3,4,7,2,river,False,♣6 ♣4,♣5 ♥3 ♦7 ♠5 ♦5,683,0.08565153733528551,0.2778799288449672,0.08925534045781906,2590,0,4590,390,0,100,900,100,100,1,0,0.09090909090909091,108.65064022658716,fold,0,1.2575292587280273
4,0,7,7,deal,False,♦8 ♦K,,60000,0.20144841269842476,0.3520391960509157,0.4485150621532677,2590,0,4590,0,0,20,0,30,20,1,0,0.4,30,check,0,0.4265468120574951
4,1,7,2,flop,True,♦8 ♦K,♣6 ♦J ♣7,405,0.4641975308641975,0.4987165359237449,0.5380075781809118,2570,0,4570,20,0,20,70,0,0,7,0,0.2222222222222222,0,check,0,1.2486279010772705
4,2,7,2,flop,False,♦8 ♦K,♣6 ♦J ♣7,1103,0.43245693563009974,0.4912821511554422,0.505778641258882,2570,0,4570,20,0,500,70,500,500,1,0,0.4672897196261682,0,bet,0,1.263232946395874
4,3,7,2,turn,True,♦8 ♦K,♣6 ♦J ♣7 ♥6,368,0.024456521739130436,0.15446164664263384,0.03320597201560055,2070,0,4070,520,0,20,1070,0,0,7,0,0.01834862385321101,10,fold,0,1.2490670680999756
5,0,7,3,deal,False,♥10 ♠9,,60000,0.1773724206349188,0.33161155481538074,0.4134382646971089,2050,0,4050,0,20,280,0,620,300,2,0,0.28888888888888886,512.5,check,0,0.39984703063964844
5,1,7,3,flop,False,♥10 ♠9,♥4 ♥Q ♣2,703,0.22546230440967283,0.4140392308826667,0.2864737206255598,1770,0,3770,300,0,100,900,100,100,1,0,0.09090909090909091,110.625,check,0,1.2587957382202148
5,2,7,3,flop,False,♥10 ♠9,♥4 ♥Q ♣2,1373,0.19227967953386743,0.390688690990133,0.24981705594605935,1670,0,3670,300,100,1483,900,3266,1583,2,0,0.26252434059125507,417.5,fold,0,1.2614130973815918
6,0,7,3,deal,False,♠K ♣9,,60000,0.18007638888888838,0.32748014672547526,0.4183120508830867,1660,0,3660,0,10,10,0,50,20,2,0,0.0,35.60426938154555,check,0,0.36451101303100586
6,1,7,3,flop,True,♠K ♣9,♥2 ♦Q ♣2,395,0.31645569620253167,0.44421182646497687,0.38528945859466657,1650,0,3650,20,0,20,60,0,0,7,0,0.25,30.0,check,0,1.2359299659729004
6,2,7,3,flop,False,♠K ♣9,♥2 ♦Q ♣2,1082,0.2707948243992606,0.42306110566079685,0.33656163278855744,1650,0,3650,20,0,300,60,600,300,2,0,0.3125,206.25,fold,0,1.249932050704956
7,0,6,4,deal,False,♦A ♦J,,60000,0.291448148148151,0.37835027752789535,0.5222983087827283,1650,0,3650,0,0,40,0,70,40,1,0,0.36363636363636365,0,bet,0,0.5734047889709473
7,1,6,2,flop,False,♦A ♦J,♣8 ♠6 ♦2,680,0.4963235294117647,0.49888229311887117,0.5713215019189619,1610,0,3610,40,0,20,110,20,20,1,0,0.13333333333333333,32.5,bet,32,1.3003029823303223
