,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
859d73cfb5fd4aa9497e5a728732037e,False,0.0,♥5 ♥6,3000.0,True,False,True,True,0.0,0.0,2,False,True,3000.0
e9843887df75c1ffa01b15375882dfe1,True,0.0,♣10 ♥K,0.0,False,False,True,True,0.0,0.0,3,False,,
bc28af6f750004729474ccbb403bd0ee,False,80.0,,2910.0,True,False,True,True,0.0,0.0,D,False,,
835b6db99913bde04ce46dc1b6066f90,False,80.0,,2800.0,False,False,True,True,0.0,0.0,SB,False,,
6f5083db4a6bb2cc5e40023dbe1b761c,False,160.0,,3090.0,False,False,True,True,0.0,0.0,BB,False,,
jyp,False,0.0,♠3 ♦J,2980.0,True,False,True,True,0.0,0.0,1,True,True,2980.0
64bd3da256dcaf5ef87360a1e3ee4917,False,0.0,♦2 ♣4,2980.0,True,False,True,True,0.0,0.0,,,True,2980.0
98d8991b4e771c65e5bdca7c6ad07763,True,0.0,♥A ♦K,6040.0,True,False,False,True,0.0,0.0,,,True,6040.0
b8682092cae86d1e20892b767f52bbfb,False,0.0,♥2 ♣A,2020.0,True,False,True,True,0.0,0.0,,,,
9facbf452def2d7efc5b5c48cdb837fa,False,0.0,♠A ♠9,2550.0,True,False,True,True,0.0,0.0,,,,
2264dde87a1b2e76f5f681fac37bfad5,False,0.0,♣6 ♠J,9400.0,True,False,True,True,0.0,0.0,,,,
7f2d088b9db897872af9713f1e518ac7,False,0.0,,0.0,False,False,True,False,0.0,0.0,,,,
dc80879b7f49a1ad9698057a2a5af35e,True,0.0,♠9 ♣K,0.0,False,False,True,True,0.0,0.0,,,,
848c02eb5b56e1c323eaf23e30b98ce7,False,0.0,♠3 ♣6,2950.0,True,False,True,True,0.0,0.0,,,,
1963d28a4f049565aa44dbe7764337be,False,0.0,,0.0,False,True,True,False,0.0,0.0,,,,
1a1c97987956d01c5d840b9e38640b66,False,0.0,♥K ♥10,9130.0,True,False,True,True,0.0,0.0,,,,
924ff83ff1e671bacfb07ff12b845703,False,0.0,♦9 ♠4,2990.0,True,False,True,True,0.0,0.0,,,,
