round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,bluff_freq,thd_call,bet_limit,action,amount,cputime
2,0,5,4,deal,False,♦J ♠6,,60000,0.14840462962963621,0.2907548871010322,0.3261549429444984,2990,0,4990,0,10,10,0,70,20,3,0,0.125,19.380621700402173,check,0,0.4385089874267578
2,1,6,6,deal,False,♣8 ♥A,,60000,0.20965462962961431,0.3281572216329759,0.41318568739751593,1320,0,3320,0,0,40,0,140,40,3,0,0.2222222222222222,135.18837966026658,check,0,0.3811299800872803
2,2,5,4,flop,True,♦J ♠6,♣4 ♠9 ♣K,415,0.09759036144578313,0.28748007939973264,0.15516179660776724,2980,0,4980,20,0,20,80,0,0,5,0,0.2,17.998214244409574,fold,0,1.262181282043457
3,0,5,5,deal,False,♥Q ♦3,,60000,0.17700899470895837,0.29784823807985,0.3350229896987804,3000,0,5000,0,0,20,0,30,20,1,0,0.4,30,fold,0,0.34105706214904785
3,1,5,4,deal,False,♥10 ♣5,,60000,0.16621005291002772,0.29255589567192314,0.3210739920325295,1200,0,3200,0,0,80,0,120,80,1,0,0.4,107.66707277934759,fold,0,0.4457228183746338
4,0,5,4,deal,False,♣2 ♦4,,60000,0.36367407407406216,0.3317930439635453,0.4060070356221497,3070,0,5070,0,0,40,0,60,40,1,0,0.4,60,check,0,0.3423640727996826
6,0,5,3,deal,False,♥J ♦A,,60000,0.6462555555556918,0.2664949335845598,0.6892873511375599,2980,0,4980,0,20,0,0,60,20,3,0,-0.3333333333333333,30.0,check,0,0.20319700241088867
6,1,5,5,deal,False,♠A ♦K,,60000,0.49216712962949744,0.3459945940971851,0.5931547353896517,1200,0,3200,0,0,160,0,240,160,1,0,0.4,0,bet,0,0.49842095375061035
6,2,5,2,flop,True,♥J ♦A,♠2 ♦2 ♦9,401,0.26059850374064836,0.43396178842522826,0.3606816543497261,2980,0,4980,20,0,20,60,0,0,5,0,0.25,30.0,check,0,1.2434461116790771
6,3,5,5,deal,False,♦4 ♦Q,,60000,0.22470066137559347,0.3394173028766444,0.40167191962428006,3070,0,5070,0,0,40,0,60,40,1,0,0.4,60,check,0,0.3621819019317627
6,4,5,2,flop,False,♥J ♦A,♠2 ♦2 ♦9,1082,0.2257855822550832,0.41007481200048157,0.32111206681206683,2980,0,4980,20,0,20,60,20,20,1,0,0.2,37.95045988231739,check,0,1.2512362003326416
6,5,5,2,turn,True,♥J ♦A,♠2 ♦2 ♦9 ♥7,414,0.15942028985507245,0.3588481108681889,0.25033796041993245,2960,0,4960,40,0,20,100,0,0,5,0,0.16666666666666666,25.0,check,0,1.244889259338379
6,6,5,2,turn,False,♥J ♦A,♠2 ♦2 ♦9 ♥7,1101,0.11898274296094459,0.3185836531522177,0.1993948139419761,2960,0,4960,40,0,20,100,20,20,1,0,0.14285714285714285,20,fold,0,1.2833600044250488
8,0,5,5,deal,False,♠4 ♣K,,60000,0.20093121693115462,0.3120244153823373,0.36120990571726613,3020,0,5020,0,0,20,0,30,20,1,0,0.4,30,fold,0,0.3420240879058838
8,1,6,5,deal,False,♥8 ♣6,,60000,0.3041893518517627,0.33488545282540777,0.38792086257465136,1240,0,3240,0,80,0,0,400,80,5,0,-0.2,155.0,check,0,0.2839982509613037
9,0,5,4,deal,False,♦10 ♠Q,,60000,0.2717892857141831,0.352270909081387,0.4621987220482121,1040,0,3040,0,160,140,0,1000,300,2,0,0.11403508771929824,260.0,check,0,0.4300956726074219
9,1,5,4,deal,False,♠9 ♣Q,,60000,0.24363849206340402,0.3361357549877694,0.4282276193522099,2950,0,4950,0,10,10,0,70,20,3,0,-0.375,39.83234048300967,check,0,0.4449319839477539
9,2,5,4,flop,True,♠9 ♣Q,♣6 ♣5 ♥K,451,0.17405764966740578,0.37695969689676123,0.26278086707819515,2940,0,4940,20,0,20,80,0,0,5,0,0.2,20.0,fold,0,1.2502968311309814
9,3,5,2,deal,False,♥A ♣6,,60000,0.23630886243377003,0.3284189694653422,0.41897890742164756,3030,0,5030,0,40,35,0,135,75,1,0,0.20588235294117646,125.4965688137099,check,0,0.40310096740722656
10,0,5,2,deal,False,♠J ♣9,,60000,0.24064166666658418,0.3377183311492144,0.4133408008182602,3000,0,5000,0,20,40,0,90,60,1,0,0.15384615384615385,90,check,0,0.36844801902770996
10,1,5,2,flop,True,♠J ♣9,♠2 ♦10 ♥Q,415,0.5951807228915663,0.4834373944237126,0.6982607004941633,2960,0,4960,60,0,20,130,0,0,5,0,-0.13333333333333333,65.0,bet,65,1.2530701160430908
10,2,5,4,deal,False,♦Q ♦A,,60000,0.6715851851853326,0.2716086824458339,0.7072775658277486,1200,0,3200,0,40,120,0,440,160,2,0,0.21428571428571427,300.0,bet,300,0.3318748474121094
11,0,5,2,deal,False,♦Q ♥5,,60000,0.19232301587296416,0.30769475544122515,0.3531262010779379,3070,0,5070,0,20,20,0,60,40,1,0,0.0,30.0,check,0,0.24134397506713867
13,0,5,4,deal,False,♠Q ♦9,,60000,0.24363849206340402,0.3361357549877694,0.41964207854807933,1200,0,3200,0,0,80,0,200,80,2,0,0.2857142857142857,200,check,0,0.5128178596496582
13,1,5,4,deal,False,♣7 ♦8,,60000,0.20041005291000577,0.31981710110922623,0.3653366240602064,3070,0,5070,0,0,100,0,160,100,1,0,0.38461538461538464,160,fold,0,0.39868593215942383
