,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
2264dde87a1b2e76f5f681fac37bfad5,False,0.0,♣9 ♦K,3000.0,True,False,True,True,0.0,0.0,1,False,,
ede087847c63f8684e04900b0f1c47ed,False,0.0,♥3 ♥Q,2700.0,True,False,True,True,0.0,0.0,2,False,,
82c3e2fbf6594464caa5af35cf0c10b1,False,0.0,♥4 ♣5,3400.0,False,False,True,True,0.0,0.0,D,False,,
64bd3da256dcaf5ef87360a1e3ee4917,False,0.0,♣7 ♦6,2870.0,True,False,True,True,0.0,0.0,SB,False,,
jyp,False,0.0,♦10 ♠Q,1040.0,True,False,True,True,0.0,0.0,BB,True,True,1040.0
840483e7137b46486ca72e52215b2be3,False,0.0,,3000.0,False,False,True,True,0.0,20.0,,,,
ca81c08c8fc0f1e16ca09c4b2693bb99,False,40.0,,2940.0,False,False,True,True,0.0,20.0,,,,
433fc8503185ffd33018f90e56016fd7,False,0.0,,3000.0,True,False,False,True,0.0,0.0,,,,
49cdc31909f30a608d9c093e76d80c63,False,40.0,,2960.0,False,False,True,True,0.0,20.0,,,,
924ff83ff1e671bacfb07ff12b845703,True,0.0,♠5 ♥K,0.0,False,False,True,True,0.0,0.0,,,,
29ee89c64af5a98ae3073d3b707ff421,False,0.0,♦A ♣Q,10944.0,True,False,True,True,0.0,0.0,,,True,10944.0
c99ee435c9c0c0ccb662cc9e3769bcb3,False,0.0,,0.0,False,False,True,False,0.0,0.0,,,,
39104bb03b0a93f3bcf109363bba51d8,False,0.0,♠K ♥4,1852.0,True,False,True,True,0.0,0.0,,,True,1852.0
e9843887df75c1ffa01b15375882dfe1,False,0.0,♣10 ♠7,4164.0,False,False,True,True,0.0,0.0,,,True,4164.0
