round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,bluff_freq,thd_call,bet_limit,action,amount,cputime
1,0,7,7,deal,False,♠Q ♥A,,60000,0.23885952380956624,0.3628963673861566,0.49980820843638063,3000,0,5000,0,0,20,0,30,20,1,0,0.4,30,check,0,0.37010908126831055
1,1,7,7,deal,False,♠Q ♥A,,60000,0.23885952380956624,0.3628963673861566,0.49980820843638063,2980,0,4980,0,20,3,0,158,23,6,0,0.018633540372670808,158,check,0,0.3492698669433594
1,2,7,6,flop,False,♠Q ♥A,♣4 ♠9 ♠10,580,0.1125,0.30821195964622383,0.24521185892752773,2977,0,4977,23,0,20,161,20,20,1,0,0.09950248756218906,29.624147258006776,check,0,1.248377799987793
1,3,7,4,flop,False,♠Q ♥A,♣4 ♠9 ♠10,1198,0.13042570951585977,0.3275834559433704,0.2718696151768627,2957,0,4957,23,20,20,161,140,40,3,0,0.06230529595015576,31.917290868011076,check,0,1.2469587326049805
1,4,7,4,turn,False,♠Q ♥A,♣4 ♠9 ♠10 ♠A,530,0.44528301886792454,0.4941415417636396,0.6553590475799377,2937,0,4937,63,0,20,321,20,20,1,0,0.055401662049861494,170.5,bet,170,1.2463679313659668
1,5,7,3,river,False,♠Q ♥A,♣4 ♠9 ♠10 ♠A ♦K,599,0.4265442404006678,0.4907626625443589,0.661817296735369,2767,0,4767,233,0,20,831,20,20,1,0,0.022962112514351322,345.875,bet,345,1.2544479370117188
1,6,7,3,river,False,♠Q ♥A,♣4 ♠9 ♠10 ♠A ♦K,1060,0.44150943396226416,0.4922738776999216,0.6777302189309813,2422,0,4422,233,345,345,831,1725,690,2,0,0.1189245087900724,302.75,bet,302,1.2360408306121826
2,0,7,5,deal,False,♥3 ♥J,,60000,0.15466269841268052,0.32167912034807955,0.375228229083413,4958,0,6958,0,20,0,0,100,20,5,0.0002700617056381384,-0.2,50.0,check,0,0.3650071620941162
2,1,7,4,flop,True,♥3 ♥J,♠2 ♠9 ♣3,664,0.23268072289156627,0.4212017165372611,0.4109927789093556,4958,0,6958,20,0,20,100,0,0,7,0.0,0.16666666666666666,66.17521745688511,check,0,1.267193078994751
2,2,7,4,flop,False,♥3 ♥J,♠2 ♠9 ♣3,1299,0.20438799076212472,0.40110028468915127,0.37456104872475643,4958,0,6958,20,0,40,100,80,40,1,0,0.18181818181818182,90.0,check,0,1.2515947818756104
