round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,bluff_freq,thd_call,bet_limit,action,amount,cputime
1,0,6,5,deal,False,♥A ♣7,,60000,0.2005350529100423,0.3226642216770815,0.42475946232533907,3000,0,5000,0,0,20,0,70,20,3,0,0.2222222222222222,70,check,0,0.35196590423583984
1,1,6,4,flop,False,♥A ♣7,♥3 ♥Q ♠3,706,0.1764872521246459,0.3589468024190479,0.2260476958591417,2980,0,4980,20,0,20,100,60,20,3,0,0.1111111111111111,28.251352240604426,check,0,1.2970271110534668
1,2,6,4,turn,False,♥A ♣7,♥3 ♥Q ♠3 ♥6,677,0.24741506646971936,0.4276416319606874,0.2583090773708743,2960,0,4960,40,0,20,180,60,20,3,0,0.07692307692307693,30.687578770479895,check,0,1.2696027755737305
1,3,6,4,river,False,♥A ♣7,♥3 ♥Q ♠3 ♥6 ♠9,670,0.015671641791044775,0.11537596618846335,0.016354918463806548,2940,0,4940,60,0,20,260,60,20,3,0,0.058823529411764705,5.410552188181864,fold,0,1.2608399391174316
2,0,6,5,deal,False,♣8 ♥6,,60000,0.15288452380952763,0.3015678259852209,0.35369541771922314,2940,0,4940,0,0,20,0,50,20,2,0,0.2857142857142857,25.0,check,0,0.3756270408630371
2,1,6,5,flop,False,♣8 ♥6,♣10 ♠5 ♦8,751,0.25499334221038616,0.41964430487010385,0.3125265287779474,2920,0,4920,20,0,20,100,60,20,3,0,0.1111111111111111,36.670440182321904,check,0,1.2916350364685059
2,2,6,4,turn,False,♣8 ♥6,♣10 ♠5 ♦8 ♥7,736,0.1487771739130435,0.3296055355181207,0.15921883482594318,2900,0,4900,40,0,20,200,40,20,2,0,0.07692307692307693,10,fold,0,1.323606014251709
3,0,6,6,deal,False,♦K ♠10,,60000,0.23789060846559593,0.34881804831857244,0.4746308557438287,2900,0,4900,0,0,40,0,70,40,1,0,0.36363636363636365,70,check,0,0.36554598808288574
3,1,6,4,flop,False,♦K ♠10,♣J ♦6 ♦7,678,0.20206489675516223,0.3987759833214093,0.25587130725533946,2860,0,4860,40,0,20,220,20,20,1,0,0.07692307692307693,30.481000999049332,check,0,1.2794179916381836
3,2,6,2,turn,True,♦K ♠10,♣J ♦6 ♦7 ♣K,591,0.4196277495769882,0.4883279218209429,0.43610787129682854,2840,0,4840,60,0,20,280,0,0,6,0,0.06666666666666667,88.25690114707061,check,0,1.2441856861114502
3,3,6,2,turn,False,♦K ♠10,♣J ♦6 ♦7 ♣K,1289,0.4503491078355314,0.4910544558286752,0.46696383130601243,2840,0,4840,60,0,20,280,20,20,1,0,0.0625,161.3492695328795,check,0,1.2827568054199219
3,4,6,2,river,True,♦K ♠10,♣J ♦6 ♦7 ♣K ♥8,443,0.45372460496614,0.4875454586707194,0.456973837811374,2820,0,4820,80,0,20,320,0,0,6,0,0.058823529411764705,126.20836592583095,check,0,1.2436120510101318
3,5,6,2,river,False,♦K ♠10,♣J ♦6 ♦7 ♣K ♥8,1099,0.46496815286624205,0.49188248991107575,0.46822337230224376,2820,0,4820,80,0,20,320,20,20,1,0,0.05555555555555555,167.3483519886867,check,0,1.286064863204956
4,0,6,6,deal,False,♠7 ♥6,,60000,0.1558227513227553,0.306818308287931,0.35675147268566537,3160,0,5160,0,0,20,0,30,20,1,0,0.4,30,fold,0,0.4185826778411865
5,0,6,4,deal,False,♦7 ♠4,,60000,0.12808267195768144,0.28166487573554666,0.3125510467424718,3140,0,5140,0,20,0,0,80,20,4,0,-0.25,40.0,check,0,0.34516119956970215
5,1,6,4,flop,False,♦7 ♠4,♠3 ♦J ♥K,742,0.04649595687331536,0.2032282899949539,0.07555276802205353,3140,0,5140,20,0,20,80,20,20,1,0,0.16666666666666666,8.900136734308957,fold,0,1.2740788459777832
6,0,6,4,deal,False,♥10 ♥9,,60000,0.23858531746030304,0.3634180526449479,0.47300559182918633,3130,0,5130,0,10,10,0,70,20,3,0,0.0,70,check,0,0.3599081039428711
6,1,6,4,flop,True,♥10 ♥9,♣K ♣2 ♠K,379,0.10883905013192612,0.30582683108630343,0.15244025403097922,3120,0,5120,20,0,20,80,0,0,6,0,0.2,17.54406323505217,fold,0,1.2670700550079346
7,0,6,5,deal,False,♦6 ♥7,,60000,0.1558227513227553,0.306818308287931,0.354575349349605,3120,0,5120,0,0,40,0,140,40,3,0,0.2222222222222222,70.0,check,0,0.36359596252441406
7,1,6,4,flop,False,♦6 ♥7,♥5 ♦8 ♣Q,664,0.35542168674698793,0.4738977094772218,0.4233886945742973,3080,0,5080,40,0,20,180,60,20,3,0,0.07692307692307693,75.2645190186581,check,0,1.266819953918457
7,2,6,3,turn,False,♦6 ♥7,♥5 ♦8 ♣Q ♥4,689,0.8410740203193033,0.3368533175719247,0.8590636030463249,3060,0,5060,60,0,40,260,40,40,1,0,0.11764705882352941,600,bet,600,1.2807259559631348
7,3,6,3,river,False,♦6 ♥7,♥5 ♦8 ♣Q ♥4 ♦Q,550,0.860909090909091,0.3400789893660949,0.8667913986852391,2460,0,4460,660,0,40,1460,40,40,1,0,0.025974025974025976,922.5,bet,922,1.2680330276489258
8,0,5,5,deal,False,♠A ♦6,,60000,0.23630886243377003,0.3284189694653422,0.42152779177031563,4842,0,6842,0,0,80,0,140,80,1,0,0.36363636363636365,140,check,0,0.40320396423339844
8,1,5,2,flop,False,♠A ♦6,♦4 ♥10 ♦Q,709,0.28067700987306066,0.4445965747676756,0.34538052620388215,4762,0,6762,80,0,40,280,40,40,1,0,0.1111111111111111,84.67490642987221,check,0,1.3057568073272705
9,0,5,5,deal,False,♦9 ♣6,,60000,0.1795342592592253,0.30279593955025685,0.34610304595878616,4762,0,6762,0,0,40,0,60,40,1,0,0.4,60,fold,0,0.39518213272094727
10,0,5,3,deal,False,♣K ♥Q,,60000,0.3060382275130783,0.3636200751889219,0.505123603474704,4722,0,6722,0,40,0,0,140,40,3,0,-0.2857142857142857,0,bet,0,0.41167688369750977
10,1,5,3,flop,True,♣K ♥Q,♥7 ♥2 ♠7,398,0.38190954773869346,0.4784722741304043,0.45381602134111476,4682,0,6682,80,0,40,260,0,0,5,0,0.13333333333333333,236.52530358763536,check,0,1.2588818073272705
10,2,5,3,flop,False,♣K ♥Q,♥7 ♥2 ♠7,1128,0.36347517730496454,0.47450532033816434,0.4346631731185166,4682,0,6682,80,0,40,260,80,40,2,0,0.10526315789473684,173.05304033419506,check,0,1.2965240478515625
10,3,5,3,turn,True,♣K ♥Q,♥7 ♥2 ♠7 ♠6,404,0.0655940594059406,0.2403848541745601,0.08061217154212742,4642,0,6642,120,0,40,380,0,0,5,0,0.09523809523809523,36.520641644092755,fold,0,1.269589900970459
11,0,5,4,deal,False,♠Q ♦3,,60000,0.17700899470895837,0.29784823807985,0.341129810761189,4622,0,6622,0,20,20,0,140,40,3,0,0.0,41.47223543923702,check,0,0.3774290084838867
11,1,5,4,flop,True,♠Q ♦3,♣8 ♥10 ♦4,282,0.07801418439716312,0.26486774394897256,0.1182432703571398,4602,0,6602,40,0,40,160,0,0,5,0,0.2,24.778768503755433,fold,0,1.2643470764160156
12,0,5,4,deal,False,♦7 ♠K,,60000,0.22129920634912537,0.3198930319595271,0.39897121239904865,4602,0,6602,0,0,80,0,200,80,2,0,0.2857142857142857,100.0,check,0,0.3636748790740967
12,1,5,3,flop,False,♦7 ♠K,♣8 ♦A ♠6,717,0.3158995815899582,0.4489753996472801,0.38656029881237663,4522,0,6522,80,0,80,280,160,80,2,0,0.15384615384615385,216.30511884830372,check,0,1.4043998718261719
12,2,5,2,turn,False,♦7 ♠K,♣8 ♦A ♠6 ♥A,640,0.10078125,0.2820579396420249,0.12128813473820788,4442,0,6442,160,0,80,520,80,80,1,0,0.11764705882352941,40,fold,0,1.3880457878112793
13,0,5,5,deal,False,♠A ♥8,,60000,0.2527243386242306,0.33306513089281276,0.4378529536987604,4442,0,6442,0,0,160,0,280,160,1,0,0.36363636363636365,280,check,0,0.35801005363464355
13,1,5,3,flop,False,♠A ♥8,♥2 ♥A ♥6,718,0.6894150417827298,0.4581961031762986,0.7606759425292257,4282,0,6282,160,0,160,560,240,160,1,0,0.16666666666666666,800,bet,800,1.3600192070007324
13,2,5,3,flop,False,♠A ♥8,♥2 ♥A ♥6,1445,0.7138408304498269,0.4479273169158684,0.7834433958148955,3482,0,5482,160,800,528,560,2928,1328,1,0,0.13147410358565736,870.5,bet,870,1.3163790702819824
