round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,thd_call,bet_limit,action,amount,cputime
1,0,9,9,deal,False,♣J ♣5,,60000,0.13335555555556902,0.3262102559438557,0.32033278688549716,1000,0,3000,0,0,276,0,720,276,1,0.27710843373493976,522.0433588516005,check,0,0.3254740238189697
1,1,9,9,deal,False,♣J ♣5,,60000,0.13335555555556902,0.3262102559438557,0.32033278688549716,724,0,2724,0,276,724,0,4208,1000,2,0.1467964314679643,1369.4180862628941,check,0,0.30310773849487305
2,0,9,8,deal,False,♥Q ♥4,,60000,0.13705185185186647,0.3292672937945013,0.3244784863452824,1000,1,2000,0,0,20,0,90,20,4,0.18181818181818182,38.48653647003011,bet,38,0.32264184951782227
2,1,9,6,deal,False,♥Q ♥4,,60000,0.13705185185186647,0.3292672937945013,0.3244784863452824,962,1,1962,0,38,38,0,286,76,1,0.11728395061728394,73.1244192930572,check,0,0.30778026580810547
2,2,9,5,flop,False,♥Q ♥4,♣5 ♥8 ♣3,1744,0.06680045871559633,0.23986658485895795,0.2026520119979368,924,1,1924,76,0,64,476,192,64,3,0.08743169398907104,85.80900710815969,check,0,1.3242392539978027
2,3,9,5,turn,False,♥Q ♥4,♣5 ♥8 ♣3 ♥A,1052,0.19653041825095058,0.3863315443103622,0.4243081950676612,860,1,1860,140,0,75,796,215,75,2,0.06906077348066299,285.215059995738,check,0,1.2705187797546387
2,4,9,5,turn,False,♥Q ♥4,♣5 ♥8 ♣3 ♥A,2814,0.20522388059701493,0.392994901393646,0.4367223336178967,785,1,1785,140,75,285,796,870,360,1,0.14607893388006152,1268.4896907347313,check,0,1.3110840320587158
2,5,9,4,turn,False,♥Q ♥4,♣5 ♥8 ♣3 ♥A,4611,0.21089062387045474,0.3961275625012646,0.4447253343516203,500,1,1500,140,360,500,796,2735,1440,1,0.12403870007442322,2511.433851000856,check,0,1.3184008598327637
3,0,9,7,deal,False,♣7 ♦5,,60000,0.09847407407408337,0.28542599836659716,0.26234909221237046,4171,1,5171,0,0,40,0,70,40,1,0.36363636363636365,38.63742121969259,fold,0,0.30348801612854004
4,0,9,8,deal,False,♣8 ♣A,,60000,0.18081851851853972,0.36754149452491186,0.3944201175255964,4171,1,5171,0,0,40,0,70,40,1,0.36363636363636365,114.71501355785621,bet,114,0.32645106315612793
