round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,thd_call,bet_limit,action,amount,cputime
1,0,9,5,deal,False,♥10 ♠10,,60000,0.19581851851854712,0.37437387414813006,0.3783600735960285,990,0,2990,0,10,10,0,90,20,4,0.0,25.552462286908916,check,0,0.33313679695129395
1,1,9,5,flop,True,♥10 ♠10,♠3 ♦3 ♥2,152,0.16447368421052633,0.37070485755212645,0.3493877545275412,980,0,2980,20,0,20,100,0,0,9,0.16666666666666666,43.19783185168904,check,0,1.1924431324005127
1,2,9,4,flop,False,♥10 ♠10,♠3 ♦3 ♥2,1391,0.1833213515456506,0.38692975281454717,0.3763286835567602,980,0,2980,20,0,79,100,99,79,1,0.2841726618705036,199.1974995334869,check,0,1.2746779918670654
1,3,9,2,turn,True,♥10 ♠10,♠3 ♦3 ♥2 ♦J,147,0.10884353741496598,0.3114428065920979,0.2542834905131516,901,0,2901,99,0,20,278,0,0,9,0.06711409395973154,30.348653049166064,check,0,1.2123770713806152
1,4,9,2,river,True,♥10 ♠10,♠3 ♦3 ♥2 ♦J ♥J,142,0.1056338028169014,0.3073683498985239,0.25853170338178805,901,0,2901,99,0,20,278,0,0,9,0.06711409395973154,30.706652053397935,check,0,1.2324390411376953
2,0,9,8,deal,False,♠9 ♠10,,60000,0.1756777777777959,0.3655032576580926,0.3488261109640686,1179,0,3179,0,0,248,0,515,248,1,0.32503276539973786,534.1237349610268,check,0,0.3392360210418701
2,1,9,8,deal,False,♠9 ♠10,,60000,0.1756777777777959,0.3655032576580926,0.3488261109640686,931,0,2931,0,248,248,0,2728,496,3,0.08333333333333333,534.1237349610268,check,0,0.3312807083129883
2,2,9,7,flop,False,♠9 ♠10,♦3 ♦9 ♣A,2073,0.11939218523878437,0.3176739767448964,0.2811718166466902,683,0,2683,496,0,533,3968,2450,533,1,0.0766796144439649,875.4252214138285,check,0,1.3331859111785889
2,3,9,7,turn,False,♠9 ♠10,♦3 ♦9 ♣A ♣K,484,0.06990358126721762,0.24894836641834542,0.19094023448847716,150,0,2150,1029,0,150,7435,150,730,1,0.019392372333548805,196.33575503732746,check,0,1.2176239490509033
3,0,9,8,deal,False,♠J ♣K,,60000,0.16790000000002347,0.35313490481269605,0.3360998572383789,358,0,2358,0,0,358,0,1462,2000,1,0.1967032967032967,725.0641979438063,check,0,0.314877986907959
