,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
cat9,False,0,,0,False,False,True,False,2,0,,False,,
cat4,True,0,♣2 ♠9,4992,True,False,True,True,2,0,SB,False,True,4992.0
random_a,False,0,,0,False,False,True,False,2,0,,False,,
random_b,False,0,,0,False,False,True,False,2,0,,False,,
basic_c,False,0,♦3 ♣10,1261,True,False,True,True,1,0,BB,False,True,1261.0
basic_b,True,0,♣6 ♠A,19747,True,False,True,True,0,0,1,False,True,19747.0
basic_a,True,0,♠8 ♠7,1000,False,False,True,True,2,0,2,False,True,1000.0
tomas4,True,0,♥J ♣9,0,False,False,True,True,2,0,D,True,,
tomas3,False,0,,0,False,False,True,False,2,0,,False,,
