round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,thd_call,bet_limit,action,amount,cputime
1,0,9,8,deal,False,♦9 ♦A,,60000,0.18464814814817054,0.36973677419709006,0.30105170848043,1000,0,3000,0,0,456,0,885,456,1,0.3400447427293065,669.5980145649365,fold,0,0.8528010845184326
2,0,9,6,deal,False,♣2 ♦J,,60000,0.08394444444445344,0.2629747467154425,0.16852231087926178,1000,0,3000,0,0,40,0,70,40,1,0.36363636363636365,17.793900085461736,fold,0,0.3374629020690918
3,0,9,7,deal,False,♠3 ♥6,,60000,0.08423518518519167,0.26694133965724,0.17033464722200692,1000,0,3000,0,0,40,0,70,40,1,0.36363636363636365,18.08413472187065,fold,0,0.3182201385498047
4,0,9,7,deal,False,♠5 ♥7,,60000,0.09847407407408337,0.28542599836659716,0.19232976628055692,1000,0,3000,0,0,20,0,30,20,1,0.4,9.376748797997358,fold,0,0.3478550910949707
5,0,9,9,deal,False,♠5 ♥3,,60000,0.0913222222222292,0.27777076772063974,0.18350359416116163,1000,0,3000,0,0,20,0,50,20,2,0.2857142857142857,14.49491927679288,fold,0,0.3183250427246094
6,0,9,9,deal,False,♠3 ♦2,,60000,0.06888703703704184,0.2427131499989602,0.15119716940593503,1000,0,3000,0,0,20,0,30,20,1,0.4,6.502119083226315,fold,0,0.3253152370452881
7,0,9,6,deal,False,♠7 ♥6,,60000,0.10892407407408425,0.2989408575912042,0.21173357089005618,980,0,2980,0,20,20,0,160,40,2,0.0,27.345065172653236,check,0,0.32250380516052246
7,1,9,5,deal,False,♠7 ♥6,,60000,0.10892407407408425,0.2989408575912042,0.21173357089005618,960,0,2960,0,40,48,0,364,88,3,0.11650485436893204,65.62815641436778,check,0,0.3941471576690674
7,2,9,5,flop,True,♠7 ♥6,♣J ♦4 ♠3,619,0.18093699515347333,0.3772831552416525,0.3061058964970713,912,0,2912,88,0,20,460,0,0,9,0.041666666666666664,35.787272071037876,bet,35.787272071037876,1.2286348342895508
7,3,9,4,turn,True,♠7 ♥6,♣J ♦4 ♠3 ♣5,294,0.7706916099773243,0.3835746230413625,0.9023631942189005,877,0,2877,123,0,20,571,0,0,9,0.0338409475465313,inf,allin,0,1.2060060501098633
8,0,9,5,deal,False,♦J ♠10,,60000,0.16082037037039004,0.3497411732614166,0.2838877072059773,2055,0,4055,0,10,30,0,110,40,1,0.14285714285714285,49.704180419520476,check,0,0.3233966827392578
8,1,9,5,flop,True,♦J ♠10,♥8 ♣8 ♦7,204,0.10049019607843138,0.29028342286489184,0.19989447340805955,2025,0,4025,40,0,20,200,0,0,9,0.09090909090909091,26.66080613969699,check,0,1.2011618614196777
8,2,9,5,flop,False,♦J ♠10,♥8 ♣8 ♦7,1373,0.13275876021688113,0.32733994820518025,0.24494557812445178,2025,0,4025,40,0,53,200,166,53,2,0.12649164677804295,78.44969725506358,check,0,1.2660419940948486
8,3,9,5,flop,False,♦J ♠10,♥8 ♣8 ♦7,2653,0.1328998617916824,0.32649173204527043,0.24513715058257418,1972,0,3972,40,53,51,200,406,104,2,0.0776255707762557,75.5269067427614,bet,75.5269067427614,1.2938480377197266
8,4,9,5,turn,True,♦J ♠10,♥8 ♣8 ♦7 ♠Q,158,0.10759493670886076,0.29948147251445517,0.2065841256950682,1921,0,3921,144,0,20,720,0,0,9,0.02702702702702703,27.040659479806337,check,0,1.2149581909179688
