round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,thd_call,bet_limit,action,amount,cputime
1,0,9,8,deal,False,♠8 ♠K,,60000,0.1636925925926113,0.3535042490532368,0.3819904619829209,980,0,2980,0,20,540,0,1180,560,1,0.3023255813953488,1413.975328337121,check,0,0.3287696838378906
1,1,9,7,deal,False,♠8 ♠K,,60000,0.1636925925926113,0.3535042490532368,0.3819904619829209,440,0,2440,0,560,440,0,5310,1000,3,0.07652173913043478,1152.128045311728,check,0,0.30704784393310547
2,0,9,4,deal,False,♦Q ♣3,,60000,0.09321666666667767,0.2748920082252789,0.2662044823204482,990,1,1990,0,10,10,0,70,20,3,0.0,15.693104918403895,check,0,0.3148159980773926
2,1,9,4,flop,True,♦Q ♣3,♥A ♥2 ♣9,256,0.017578125,0.1197474301247604,0.09217325114310293,980,1,1980,20,0,20,80,0,0,9,0.2,9.04043213462153,fold,0,1.2044041156768799
3,0,9,8,deal,False,♣3 ♥K,,60000,0.1035870370370502,0.28787092001404463,0.28337424216832996,980,1,1980,0,0,208,0,498,208,1,0.29461756373937675,325.72389823902313,fold,0,0.3097827434539795
4,0,9,7,deal,False,♦Q ♠3,,60000,0.09321666666667767,0.2748920082252789,0.2662044823204482,980,1,1980,0,0,53,0,156,53,2,0.2535885167464115,83.17345606754064,check,0,0.31978321075439453
4,1,9,6,flop,False,♦Q ♠3,♠5 ♣K ♣6,1834,0.02094692838967648,0.13256551446429396,0.10169268620140999,927,1,1927,53,0,60,371,210,60,3,0.093603744149766,67.65936371327837,check,0,1.3210268020629883
4,2,9,6,flop,False,♦Q ♠3,♠5 ♣K ♣6,4446,0.019080821712400657,0.12602920550150584,0.09621938987753054,867,1,1867,53,60,180,371,960,240,3,0.11912640635340833,158.5861290963789,fold,0,1.3831639289855957
5,0,8,5,deal,False,♣8 ♦3,,60000,0.07839537037037002,0.2439893462606224,0.23698308609034513,867,1,1867,0,0,20,0,50,20,2,0.2857142857142857,22.525460679284276,bet,22,0.3358030319213867
5,1,8,4,deal,False,♣8 ♦3,,60000,0.07839537037037002,0.2439893462606224,0.23698308609034513,845,1,1845,0,22,59,0,167,81,1,0.2610619469026549,75.23503866880948,fold,0,0.32512402534484863
6,0,8,7,deal,False,♥4 ♦4,,60000,0.1439129629629604,0.33070893921086597,0.34924881467301233,845,1,1845,0,0,80,0,150,80,1,0.34782608695652173,172.66894025820687,check,0,0.3946101665496826
6,1,8,4,deal,False,♥4 ♦4,,60000,0.1439129629629604,0.33070893921086597,0.34924881467301233,765,1,1765,0,80,765,0,1205,1000,1,0.3883248730964467,1395.825912639241,fold,0,0.32398295402526855
7,0,8,7,deal,False,♠2 ♥J,,60000,0.09498564814814828,0.26485573215319425,0.2679707653282106,765,1,1765,0,0,40,0,70,40,1,0.36363636363636365,40.42153050133595,fold,0,0.36893296241760254
