round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,thd_call,bet_limit,action,amount,cputime
1,0,9,4,deal,False,♦J ♦2,,60000,0.1236277777777897,0.31629012761078,0.309601156375727,980,0,2980,0,20,980,0,2050,1000,2,0.31683168316831684,1666.7180285577317,fold,0,0.3162081241607666
2,0,9,4,deal,False,♦J ♠7,,60000,0.10675370370371669,0.2925873150173135,0.27968162250483625,970,0,2970,0,10,10,0,70,20,3,0.0,16.347215009582566,check,0,0.30079102516174316
2,1,9,4,flop,True,♦J ♠7,♣4 ♠8 ♥5,210,0.07936507936507936,0.23298754206906697,0.23453806584538686,960,0,2960,20,0,20,80,0,0,9,0.2,28.835092179686477,check,0,1.2021331787109375
2,2,9,3,flop,False,♦J ♠7,♣4 ♠8 ♥5,1660,0.08162650602409638,0.23604488847100605,0.2388013156965386,960,0,2960,20,0,960,80,960,960,1,0.48,475.4108333024038,fold,0,1.290571928024292
3,0,9,6,deal,False,♠9 ♦2,,60000,0.07122962962963611,0.2439434394041158,0.21398008498062715,960,0,2960,0,0,55,0,160,55,2,0.2558139534883721,59.85040166622908,fold,0,0.3402397632598877
4,0,9,6,deal,False,♥6 ♠7,,60000,0.10892407407408425,0.2989408575912042,0.2833886747314911,960,0,2960,0,0,31,0,81,31,1,0.2767857142857143,51.278369346077305,check,0,0.32743310928344727
4,1,9,6,deal,False,♥6 ♠7,,60000,0.10892407407408425,0.2989408575912042,0.2833886747314911,929,0,2929,0,31,48,0,276,79,1,0.14814814814814814,79.39876543908744,check,0,0.3143279552459717
4,2,9,6,flop,False,♥6 ♠7,♣10 ♥4 ♥K,1469,0.04594962559564329,0.20651143046753326,0.16728064468200132,881,0,2881,79,0,60,474,210,60,3,0.08064516129032258,75.08303998624802,check,0,1.3162078857421875
4,3,9,6,flop,False,♥6 ♠7,♣10 ♥4 ♥K,3692,0.0452329360780065,0.20475088119475524,0.1656592261916072,821,0,2821,79,60,180,474,960,240,3,0.11152416356877323,224.5932160394802,bet,224,1.3461570739746094
4,4,9,6,flop,False,♥6 ♠7,♣10 ♥4 ♥K,6231,0.045551810838281706,0.20594023925229107,0.16638165239559388,597,0,2597,79,284,597,474,2663,2156,1,0.1598821638993037,745.8674816499476,check,0,1.379925012588501
5,0,9,7,deal,False,♦4 ♦Q,,60000,0.13705185185186647,0.3292672937945013,0.32791750716167534,1000,1,2000,0,0,20,0,70,20,3,0.2222222222222222,39.05583198807801,check,0,0.32146501541137695
5,1,9,5,deal,False,♦4 ♦Q,,60000,0.13705185185186647,0.3292672937945013,0.32791750716167534,980,1,1980,0,20,48,0,216,68,2,0.18181818181818182,93.73399677138725,check,0,0.30344104766845703
5,2,9,5,flop,False,♦4 ♦Q,♦9 ♣8 ♠Q,670,0.19170812603648427,0.3781986889548754,0.4206282859245775,932,1,1932,68,0,72,360,211,72,2,0.1119751166407465,262.78104170580986,check,0,1.2300689220428467
5,3,9,5,flop,False,♦4 ♦Q,♦9 ♣8 ♠Q,2112,0.1961279461279461,0.3823212493295369,0.42703801929980834,860,1,1860,68,72,336,360,1191,408,2,0.178060413354531,1319.2845346834085,bet,1319,1.2809958457946777
6,0,9,8,deal,False,♣6 ♥4,,60000,0.09634074074074848,0.2842050013259605,0.2586226212151791,2411,1,3411,0,0,80,0,150,80,1,0.34782608695652173,80.35838606247306,fold,0,0.3344850540161133
7,0,9,8,deal,False,♦4 ♣5,,60000,0.10300185185186041,0.2928905027759959,0.2717003719543767,2411,1,3411,0,0,40,0,70,40,1,0.36363636363636365,41.653650949018655,fold,0,0.3155539035797119
8,0,9,9,deal,False,♣6 ♥5,,60000,0.10348333333334288,0.29263495958022295,0.2740532414831235,2411,1,3411,0,0,40,0,70,40,1,0.36363636363636365,42.451874569348526,bet,42,0.33996105194091797
8,1,9,7,deal,False,♣6 ♥5,,60000,0.10348333333334288,0.29263495958022295,0.2740532414831235,2369,1,3369,0,42,104,0,553,146,2,0.1582952815829528,167.0713565030321,check,0,0.33896708488464355
8,2,9,7,flop,True,♣6 ♥5,♥K ♦9 ♣A,1134,0.016411914560062708,0.12228318001375323,0.08784739520204833,2265,1,3265,146,0,20,1042,0,0,9,0.018832391713747645,22.131428848911764,check,0,1.2760779857635498
8,3,9,7,flop,False,♣6 ♥5,♥K ♦9 ♣A,4291,0.019213340583650533,0.13479430934627393,0.09639541261019166,2265,1,3265,146,0,320,1042,980,320,1,0.13663535439795046,241.4634649699343,fold,0,1.419654130935669
9,0,9,9,deal,False,♣8 ♠7,,60000,0.11546111111112299,0.3057281020204024,0.29602245556226,2265,1,3265,0,0,20,0,30,20,1,0.4,21.768753250136424,bet,21,0.3477792739868164
9,1,9,5,flop,True,♣8 ♠7,♠A ♦8 ♦7,522,0.36302681992337166,0.4773739179283254,0.6356925629382526,2244,1,3244,21,0,20,105,0,0,9,0.16,inf,raise,0,1.2088749408721924
9,2,9,3,flop,False,♣8 ♠7,♠A ♦8 ♦7,1654,0.3388754534461911,0.46888921821484414,0.607262991026996,2224,1,3224,21,20,13,105,86,33,2,0.06372549019607843,inf,raise,0,1.2538518905639648
9,3,9,3,turn,True,♣8 ♠7,♠A ♦8 ♦7 ♠8,260,0.8884615384615384,0.29263645479426553,1.054455074556472,2178,1,3178,87,0,20,303,0,0,9,0.06191950464396285,inf,allin,0,1.2074120044708252
10,0,9,3,deal,False,♠K ♥K,,60000,0.29528148148149314,0.4250387608148245,0.5507362268198099,3354,1,4354,0,40,0,0,140,40,3,-0.2857142857142857,inf,raise,0,0.31504082679748535
10,1,9,3,flop,True,♠K ♥K,♦K ♦5 ♣2,115,0.7478260869565218,0.4342605561455225,0.9957109880235825,3314,1,4314,80,0,40,260,0,0,9,0.13333333333333333,inf,allin,0,1.1897861957550049
11,0,8,4,deal,False,♠5 ♦6,,60000,0.11373425925925837,0.2935096663382788,0.28994022808177056,4474,1,5474,0,20,60,0,180,80,1,0.16666666666666666,101.40824662915036,check,0,0.35539913177490234
11,1,8,3,flop,True,♠5 ♦6,♥9 ♠9 ♣10,252,0.0013227513227513227,0.02095632211343235,0.021848506977559846,4414,1,5414,80,0,40,280,0,0,8,0.125,6.397116858348545,fold,0,1.2339658737182617
12,0,8,6,deal,False,♠3 ♠8,,60000,0.11926203703703732,0.301540234518622,0.29751516485403,4414,1,5414,0,0,208,0,412,208,1,0.33548387096774196,302.68006942716465,fold,0,0.3596329689025879
13,0,7,6,deal,False,♦J ♣K,,60000,0.21382797619050187,0.3508704048591533,0.43728168002551593,4414,1,5414,0,0,160,0,300,160,1,0.34782608695652173,717.7721854838163,check,0,0.35103797912597656
13,1,7,5,deal,False,♦J ♣K,,60000,0.21382797619050187,0.3508704048591533,0.43728168002551593,4254,1,5254,0,160,160,0,1160,320,2,0.12121212121212122,717.7721854838163,check,0,0.28802490234375
13,2,7,5,flop,False,♦J ♣K,♥5 ♠4 ♥4,1059,0.03567306683453993,0.17557722950660506,0.14139090859502768,4094,1,5094,320,0,100,1640,200,100,1,0.05154639175257732,119.71379309446408,bet,119,1.2964332103729248
13,3,7,5,flop,False,♦J ♣K,♥5 ♠4 ♥4,2854,0.04243556801370396,0.19367912119582034,0.15733421889179922,3975,1,4975,320,119,357,1640,1190,476,1,0.11201757138374648,438.957871548657,check,0,1.329719066619873
13,4,7,5,turn,False,♦J ♣K,♥5 ♠4 ♥4 ♣9,1161,0.034453057708871665,0.18238981474682414,0.13037947469539662,3618,1,4618,796,0,100,4020,200,100,1,0.023148148148148147,117.63693650236972,check,0,1.3031647205352783
13,5,7,4,turn,False,♦J ♣K,♥5 ♠4 ♥4 ♣9,3097,0.0328543752018082,0.17785865031217146,0.12660629785057056,3518,1,4518,796,100,300,4020,850,400,1,0.058027079303675046,350.8603775807272,check,0,1.342499017715454
13,6,7,4,river,False,♦J ♣K,♥5 ♠4 ♥4 ♣9 ♠J,552,0.259963768115942,0.43602536007585563,0.5118205995513024,3218,1,4218,1196,0,334,5670,384,334,1,0.05228553537883532,inf,raise,0,1.2568058967590332
13,7,7,3,river,False,♦J ♣K,♥5 ♠4 ♥4 ♣9 ♠J,1385,0.2682310469314079,0.4383281052416697,0.5226282570194626,2550,1,3550,1196,668,668,5670,2338,1336,1,0.07699400645458737,inf,raise,0,1.255086898803711
14,0,7,5,deal,False,♥2 ♠K,,60000,0.13173769841266547,0.29028210187550874,0.3143686021506448,5222,1,6222,0,0,40,0,60,40,1,0.4,50.80529573005155,fold,0,0.3357720375061035
15,0,7,6,deal,False,♠5 ♥7,,60000,0.12288333333330591,0.2897453628234029,0.29852556862990853,5222,1,6222,0,0,40,0,60,40,1,0.4,44.45113455834141,fold,0,0.3399639129638672
16,0,7,7,deal,False,♥J ♦9,,60000,0.17524166666666263,0.32831111233054344,0.37673371564873115,5222,1,6222,0,0,40,0,60,40,1,0.4,91.68777601225388,fold,0,0.3454012870788574
17,0,7,5,deal,False,♠7 ♣Q,,60000,0.14050634920631377,0.2965370286652858,0.32642505744205197,5142,1,6142,0,80,80,0,560,160,2,0.0,155.2240047167119,check,0,0.36559581756591797
17,1,7,4,flop,True,♠7 ♣Q,♦K ♥3 ♣8,592,0.02224099099099099,0.1434338916110192,0.1067902133269732,5062,1,6062,160,0,80,720,0,0,7,0.1,90.86343391709876,check,0,1.2575616836547852
17,2,7,4,turn,True,♠7 ♣Q,♦K ♥3 ♣8 ♥8,558,0.005973715651135005,0.06814488472885159,0.04654393661666675,5062,1,6062,160,0,80,720,0,0,7,0.1,36.95135766182345,fold,0,1.251934289932251
18,0,7,4,deal,False,♥7 ♠10,,60000,0.1436797619047313,0.30436244264229223,0.3295850628452264,5022,1,6022,0,40,120,0,360,160,1,0.16666666666666666,236.04090639515658,bet,236,0.33571720123291016
18,1,7,3,flop,True,♥7 ♠10,♠Q ♦9 ♥J,186,0.16009557945041816,0.2994224785817645,0.3703990908112652,4786,1,5786,276,0,80,908,0,0,7,0.08097165991902834,194.3199050469196,check,0,1.2304389476776123
18,2,7,3,turn,True,♥7 ♠10,♠Q ♦9 ♥J ♠6,217,0.08986175115207373,0.2447390772032483,0.24305967436959627,4786,1,5786,276,0,80,908,0,0,7,0.08097165991902834,117.83908559674295,check,0,1.2392361164093018
18,3,7,2,river,True,♥7 ♠10,♠Q ♦9 ♥J ♠6 ♦8,112,0.5401785714285714,0.2884564281991091,0.8262204765778333,4786,1,5786,276,0,80,908,0,0,7,0.08097165991902834,inf,bet,908,1.2230870723724365
19,0,7,4,deal,False,♠10 ♠7,,60000,0.18025079365079028,0.3420825054605901,0.38205880306540263,5694,1,6694,0,0,160,0,280,160,1,0.36363636363636365,419.1520608543717,bet,419,0.35711073875427246
19,1,7,3,flop,False,♠10 ♠7,♥J ♣J ♠Q,745,0.04108873974645787,0.18320258234023762,0.15485842835682934,5275,1,6275,419,0,90,1297,180,90,2,0.0574345883854499,110.19064015638757,check,0,1.2872810363769531
