round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,thd_call,bet_limit,action,amount,cputime
1,0,9,3,deal,False,♣K ♠K,,60000,0.29528148148149314,0.4250387608148245,0.5598596105818927,980,0,2980,0,20,0,0,70,20,3,-0.2857142857142857,inf,bet,0,0.33359527587890625
1,1,9,3,deal,False,♣K ♠K,,60000,0.29528148148149314,0.4250387608148245,0.5598596105818927,960,0,2960,0,40,30,0,160,70,1,0.15789473684210525,inf,raise,0,0.341778039932251
1,2,9,3,flop,True,♣K ♠K,♠6 ♣9 ♥Q,151,0.17218543046357615,0.3686666399924975,0.4033214870582966,860,0,2860,140,0,20,430,0,0,9,0.044444444444444446,61.717800034998184,check,0,1.1938512325286865
1,3,9,2,flop,False,♣K ♠K,♠6 ♣9 ♥Q,798,0.25396825396825395,0.43174664602639484,0.5204523757992602,860,0,2860,140,0,33,430,33,33,1,0.06653225806451613,inf,raise,0,1.2261912822723389
1,4,9,2,flop,False,♣K ♠K,♠6 ♣9 ♥Q,1301,0.25723802203433255,0.4334820176571668,0.5248437340247996,794,0,2794,140,66,66,430,198,132,1,0.09510086455331412,inf,raise,0,1.2369279861450195
1,5,9,2,turn,True,♣K ♠K,♠6 ♣9 ♥Q ♥6,129,0.3023255813953488,0.4592655269332907,0.5841266408130593,596,0,2596,404,0,20,958,0,0,9,0.02044989775051125,inf,raise,0,1.1920487880706787
1,6,9,2,turn,False,♣K ♠K,♠6 ♣9 ♥Q ♥6,621,0.26006441223832527,0.4372907319585685,0.5292279293835139,576,0,2576,404,20,68,958,108,88,1,0.059964726631393295,inf,raise,0,1.2090377807617188
1,7,9,2,turn,False,♣K ♠K,♠6 ♣9 ♥Q ♥6,1232,0.2739448051948052,0.44529797065315624,0.547594599958257,420,0,2420,404,176,176,958,528,352,1,0.10589651022864019,inf,raise,0,1.2252399921417236
2,0,9,6,deal,False,♣7 ♠Q,,60000,0.10687037037038384,0.29203469069194393,0.287605165856226,2140,0,4140,0,10,126,0,322,136,1,0.25892857142857145,211.30869181440195,check,0,0.3583958148956299
2,1,9,6,flop,True,♣7 ♠Q,♦5 ♣6 ♣Q,110,0.16666666666666666,0.3574601764921203,0.3954880612306948,2014,0,4014,136,0,20,816,0,0,9,0.023923444976076555,57.84142423227616,check,0,1.2056560516357422
2,2,9,6,flop,False,♣7 ♠Q,♦5 ♣6 ♣Q,1394,0.18621472979435674,0.377830814602792,0.42522953562944477,2014,0,4014,136,0,60,816,150,60,1,0.05847953216374269,230.6139740641631,check,0,1.2888820171356201
2,3,9,6,turn,True,♣7 ♠Q,♦5 ♣6 ♣Q ♦3,144,0.09664351851851853,0.26925523039263854,0.2766244731750384,1954,0,3954,196,0,20,1176,0,0,9,0.016722408026755852,32.38383081203891,check,0,1.1975681781768799
2,4,9,5,turn,False,♣7 ♠Q,♦5 ♣6 ♣Q ♦3,1521,0.1542296734604427,0.3405229572671073,0.3742287174975088,1954,0,3954,196,0,794,1176,2122,794,1,0.19403714565004887,1975.2617148399377,check,0,1.2742912769317627
2,5,9,5,river,True,♣7 ♠Q,♦5 ♣6 ♣Q ♦3 ♥10,192,0.11197916666666667,0.3132694520153094,0.3231812542600655,1160,0,3160,990,0,20,5016,0,0,9,0.003971405877680699,38.27754477658163,check,0,1.1908259391784668
3,0,9,5,deal,False,♥Q ♣K,,60000,0.18196666666669306,0.3641905919246789,0.40959872832152244,1160,0,3160,0,0,20,0,60,20,2,0.25,65.30895646892083,check,0,0.31980299949645996
