round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,thd_call,bet_limit,action,amount,cputime
1,0,9,7,deal,False,♣8 ♦K,,60000,0.12214074074075783,0.30854913340437845,0.31042350535557534,1000,0,3000,0,0,20,0,30,20,1,0.4,24.561866644212532,fold,0,0.31891894340515137
2,0,9,8,deal,False,♣K ♣A,,60000,0.23727407407410372,0.4045035010818124,0.4840128419066484,1000,0,3000,0,0,20,0,30,20,1,0.4,322.7510199626594,check,0,0.3369019031524658
2,1,9,6,deal,False,♣K ♣A,,60000,0.23727407407410372,0.4045035010818124,0.4840128419066484,980,0,2980,0,20,20,0,140,40,1,0.125,322.7510199626594,check,0,0.324138879776001
2,2,9,6,flop,True,♣K ♣A,♦8 ♥9 ♣Q,810,0.10658436213991769,0.3061294163640819,0.2837044203918202,960,0,2960,40,0,20,240,0,0,9,0.07692307692307693,33.11651495170413,check,0,1.2428369522094727
2,3,9,4,flop,False,♣K ♣A,♦8 ♥9 ♣Q,2979,0.1130692626160904,0.3137637198040173,0.2948347223211902,960,0,2960,40,0,60,240,90,60,1,0.15384615384615385,103.11178660300789,check,0,1.3577091693878174
2,4,9,4,turn,True,♣K ♣A,♦8 ♥9 ♣Q ♠10,228,0.09868421052631579,0.296393565873221,0.2531578493777138,900,0,2900,100,0,20,480,0,0,9,0.04,30.255859817276175,check,0,1.1955182552337646
2,5,9,4,turn,False,♣K ♣A,♦8 ♥9 ♣Q ♠10,1912,0.09152719665271966,0.2856237582357432,0.2408833423298991,900,0,2900,100,0,40,480,80,40,1,0.06666666666666667,58.5926558713631,bet,58,1.3039519786834717
2,6,9,4,turn,False,♣K ♣A,♦8 ♥9 ♣Q ♠10,3633,0.09565097715386733,0.29117267455525536,0.24798776515150203,842,0,2842,100,58,211,480,865,269,3,0.13560411311053985,314.815234364362,check,0,1.317148208618164
2,7,9,4,river,True,♣K ♣A,♦8 ♥9 ♣Q ♠10 ♠K,223,0.026905829596412557,0.1618082381405266,0.11637143545478609,631,0,2631,369,0,20,1556,0,0,9,0.012690355329949238,23.03344031726998,check,0,1.212529182434082
2,8,9,3,river,False,♣K ♣A,♦8 ♥9 ♣Q ♠10 ♠K,1800,0.0475,0.21040800312197674,0.1651074341997703,631,0,2631,369,0,631,1556,1262,631,2,0.18295158016816468,694.6597164126025,fold,0,1.3028221130371094
3,0,9,9,deal,False,♣6 ♠2,,60000,0.06884444444444952,0.24210432833238305,0.21696026035889365,631,0,2631,0,0,20,0,30,20,1,0.4,11.498045855716162,fold,0,0.3368990421295166
4,0,9,5,deal,False,♦J ♠8,,60000,0.12137777777779299,0.30969502560943424,0.3140515917469884,611,0,2611,0,20,39,0,227,59,3,0.07142857142857142,71.93389869050998,check,0,0.30992984771728516
4,1,9,5,flop,True,♦J ♠8,♣3 ♦K ♦5,242,0.024793388429752067,0.15549493985311388,0.11577675675103419,572,0,2572,59,0,20,305,0,0,9,0.06153846153846154,23.01326790571111,check,0,1.205826759338379
4,2,9,4,flop,False,♦J ♠8,♣3 ♦K ♦5,2289,0.04434250764525994,0.20398951852265892,0.16479256455623378,572,0,2572,59,0,152,305,248,152,1,0.21560283687943263,135.93118553434527,fold,0,1.3488881587982178
5,0,9,5,deal,False,♦4 ♥J,,60000,0.09128148148149129,0.27320496264771765,0.2626468246428436,562,0,2562,0,10,59,0,208,69,2,0.18352059925093633,91.64368094214448,check,0,0.3081321716308594
5,1,9,5,flop,True,♦4 ♥J,♣J ♠10 ♠7,156,0.12642450142450143,0.3180602189252869,0.322699910996912,503,0,2503,69,0,20,316,0,0,9,0.05952380952380952,38.200775465560625,check,0,1.1854190826416016
5,2,9,5,flop,False,♦4 ♥J,♣J ♠10 ♠7,1247,0.11792747037334045,0.30801010728344413,0.3084119891126117,503,0,2503,69,0,20,316,20,20,1,0.056179775280898875,36.09766642934094,check,0,1.267347812652588
5,3,9,5,turn,True,♦4 ♥J,♣J ♠10 ♠7 ♥5,129,0.1434108527131783,0.33638409230615707,0.32709001351547445,483,0,2483,89,0,20,396,0,0,9,0.04807692307692308,38.91677977458793,check,0,1.194046974182129
5,4,9,5,turn,False,♦4 ♥J,♣J ♠10 ♠7 ♥5,1149,0.11459239918769944,0.305116731117186,0.28152152638431294,483,0,2483,89,0,50,396,100,50,2,0.09157509157509157,82.21387463548484,check,0,1.253542184829712
5,5,9,5,river,True,♦4 ♥J,♣J ♠10 ♠7 ♥5 ♦9,249,0.03346720214190093,0.17160028458716495,0.1335937153897334,433,0,2433,139,0,20,596,0,0,9,0.032467532467532464,23.64605414811136,check,0,1.2051990032196045
6,0,9,6,deal,False,♠7 ♥Q,,60000,0.10687037037038384,0.29203469069194393,0.2891499076979853,1029,0,3029,0,0,80,0,170,80,1,0.32,116.56500543108328,fold,0,0.34036707878112793
7,0,9,6,deal,False,♠A ♠5,,60000,0.1749296296296497,0.3631466441450328,0.4009742364136558,1029,0,3029,0,0,30,0,90,30,2,0.25,90.73786586821394,check,0,0.3402378559112549
7,1,9,6,flop,False,♠A ♠5,♦8 ♥A ♣A,673,0.6589895988112927,0.4386391777671046,0.9389359552440754,999,0,2999,30,0,64,180,214,64,1,0.13973799126637554,inf,allin,0,1.2388370037078857
8,0,9,8,deal,False,♥7 ♠A,,60000,0.12927037037038913,0.31575093336135757,0.3305697370293257,5146,0,7146,0,0,40,0,110,40,1,0.26666666666666666,79.02133317075027,check,0,0.3196589946746826
8,1,9,7,deal,False,♥7 ♠A,,60000,0.12927037037038913,0.31575093336135757,0.3305697370293257,5106,0,7106,0,40,960,0,4090,1000,3,0.1900990099009901,1896.5119960980062,check,0,0.28289198875427246
8,2,9,6,flop,False,♥7 ♠A,♦10 ♦Q ♥6,942,0.03025477707006369,0.15700579521549182,0.13234026468716145,4146,0,6146,1000,0,1053,6970,1053,1053,1,0.11602027324812693,1242.5153117555906,check,0,1.259958028793335
9,0,8,8,deal,False,♦6 ♦J,,60000,0.14939953703703646,0.3289074765734442,0.36150624278657034,3093,0,5093,0,0,80,0,150,80,1,0.34782608695652173,184.4108413434004,check,0,0.3656778335571289
9,1,8,6,flop,False,♦6 ♦J,♦4 ♥10 ♥4,1526,0.04175768166593854,0.1923285136334675,0.16005635572664498,3013,0,5013,80,0,640,640,640,640,1,0.3333333333333333,301.3324984616628,fold,0,1.3411247730255127
10,0,8,7,deal,False,♠6 ♥10,,60000,0.11008425925925759,0.2837423597288151,0.29475116326259115,3013,0,5013,0,0,40,0,60,40,1,0.4,43.08202199065661,fold,0,0.3708610534667969
11,0,8,8,deal,False,♣8 ♣J,,60000,0.17090416666666589,0.34555725751648403,0.39487716168429304,3013,0,5013,0,0,40,0,60,40,1,0.4,112.6902111884737,fold,0,0.3682420253753662
12,0,8,6,deal,False,♣A ♣10,,60000,0.2260666666666722,0.3816356577266094,0.4770363668298614,2973,0,4973,0,40,0,0,240,40,6,-0.16666666666666666,0,check,0,0.3477151393890381
12,1,8,6,flop,True,♣A ♣10,♦Q ♥8 ♥2,533,0.054409005628517824,0.2205320993035115,0.1915594157904346,2973,0,4973,40,0,40,240,0,0,8,0.14285714285714285,52.421155035829024,check,0,1.2474160194396973
12,2,8,5,flop,False,♣A ♣10,♦Q ♥8 ♥2,2291,0.059289975265531786,0.2313689636158987,0.20209009554682236,2973,0,4973,40,0,252,240,418,252,1,0.27692307692307694,223.18036574495423,fold,0,1.3273708820343018
13,0,8,4,deal,False,♣Q ♥4,,60000,0.11079074074074018,0.28167586288883784,0.2975450737326161,2953,0,4953,0,20,78,0,198,98,1,0.21014492753623187,135.31773530788868,check,0,0.36026692390441895
13,1,8,4,flop,True,♣Q ♥4,♣6 ♦3 ♣A,236,0.03142655367231638,0.16340707654780623,0.13753641019391233,2875,0,4875,98,0,40,392,0,0,8,0.09259259259259259,47.58897798631262,check,0,1.224980115890503
13,2,8,3,flop,False,♣Q ♥4,♣6 ♦3 ♣A,1683,0.050752624282036043,0.20878830021501105,0.18424609467955738,2875,0,4875,98,0,40,392,40,40,1,0.0847457627118644,51.67023378492027,check,0,1.3293838500976562
13,3,8,3,turn,True,♣Q ♥4,♣6 ♦3 ♣A ♦J,267,0.0,0.0,0.0,2835,0,4835,138,0,40,512,0,0,8,0.07246376811594203,0.0,fold,0,1.2348711490631104
14,0,8,4,deal,False,♠A ♦A,,60000,0.39073611111114503,0.42144395337831664,0.678606175966451,2835,0,4835,0,0,40,0,100,40,2,0.2857142857142857,inf,raise,0,0.34789609909057617
