round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,thd_call,bet_limit,action,amount,cputime
1,0,9,6,deal,False,♠6 ♥7,,60000,0.10892407407408425,0.2989408575912042,0.26936919789294944,1000,0,3000,0,0,20,0,50,20,2,0.2857142857142857,29.199178452312488,fold,0,0.36333370208740234
2,0,9,8,deal,False,♣J ♦9,,60000,0.13762222222223966,0.32727484272083335,0.3133187738092268,1000,0,3000,0,0,80,0,150,80,1,0.34782608695652173,125.87718923421905,fold,0,0.3175489902496338
3,0,9,7,deal,False,♦2 ♦K,,60000,0.14312962962964454,0.3355876611078734,0.31998315226959295,1000,0,3000,0,0,20,0,30,20,1,0.4,26.662767094066595,fold,0,0.3206801414489746
4,0,9,8,deal,False,♣8 ♥8,,60000,0.1618759259259449,0.35149313035099233,0.34972777166949753,1000,0,3000,0,0,20,0,30,20,1,0.4,34.9094216098587,fold,0,0.3409709930419922
5,0,9,9,deal,False,♠6 ♦10,,60000,0.09782037037038115,0.28252425388416685,0.2508122530248225,1000,0,3000,0,0,20,0,30,20,1,0.4,15.097788077626076,fold,0,0.35157299041748047
6,0,9,3,deal,False,♥Q ♦4,,60000,0.0974166666666785,0.2802152047815472,0.2516093019930502,980,0,2980,0,20,49,0,128,69,1,0.1638418079096045,73.81746679039186,check,0,0.332150936126709
6,1,9,3,deal,False,♥Q ♦4,,60000,0.0974166666666785,0.2802152047815472,0.2516093019930502,931,0,2931,0,69,15,0,247,84,2,0.05725190839694656,22.597183711344446,check,0,0.3352839946746826
6,2,9,3,flop,True,♥Q ♦4,♣Q ♦9 ♣6,170,0.12058823529411765,0.3188023652623766,0.3036740172340505,916,0,2916,84,0,20,262,0,0,9,0.07092198581560284,35.46784653542655,check,0,1.1881499290466309
6,3,9,3,flop,False,♥Q ♦4,♣Q ♦9 ♣6,813,0.13776137761377613,0.32944358841948296,0.33153001643237545,916,0,2916,84,0,71,262,142,71,2,0.14947368421052631,140.860015025318,check,0,1.2134191989898682
6,4,9,3,turn,True,♥Q ♦4,♣Q ♦9 ♣6 ♥6,135,0.1765432098765432,0.3512253464909391,0.3723550931763011,845,0,2845,155,0,20,475,0,0,9,0.04040404040404041,49.17116729855834,check,0,1.1877539157867432
6,5,9,3,turn,False,♥Q ♦4,♣Q ♦9 ♣6 ♥6,661,0.16338880484114976,0.33912915917368336,0.3532630723806026,845,0,2845,155,0,67,475,134,67,2,0.09911242603550297,147.64986174063654,check,0,1.2164978981018066
6,6,9,3,river,True,♥Q ♦4,♣Q ♦9 ♣6 ♥6 ♦K,241,0.04771784232365145,0.18447238673005734,0.15708716298715358,778,0,2778,222,0,20,676,0,0,9,0.028735632183908046,24.58096478264151,check,0,1.2033679485321045
7,0,9,4,deal,False,♣J ♥K,,60000,0.16790000000002347,0.35313490481269605,0.360395392172808,1444,0,3444,0,10,10,0,70,20,3,0.0,22.907718369114274,check,0,0.3386960029602051
7,1,9,4,flop,True,♣J ♥K,♥Q ♠6 ♣A,182,0.1668192918192918,0.36321236654627087,0.3763401479126727,1434,0,3434,20,0,20,80,0,0,9,0.2,50.43349491045041,check,0,1.2012169361114502
7,2,9,3,turn,True,♣J ♥K,♥Q ♠6 ♣A ♠8,225,0.09777777777777778,0.29701394571739775,0.25041497597478557,1434,0,3434,20,0,20,80,0,0,9,0.2,30.033253275224048,check,0,1.1983051300048828
7,3,9,3,turn,False,♣J ♥K,♥Q ♠6 ♣A ♠8,1140,0.10219298245614035,0.3010865084403304,0.2578560480609168,1434,0,3434,20,0,27,80,54,27,2,0.16770186335403728,41.3759801595132,check,0,1.2496860027313232
7,4,9,3,river,True,♣J ♥K,♥Q ♠6 ♣A ♠8 ♥7,518,0.0,0.0,0.0,1407,0,3407,47,0,20,161,0,0,9,0.11049723756906077,0.0,fold,0,1.2219321727752686
8,0,9,7,deal,False,♣9 ♦6,,60000,0.09807962962964015,0.28308782697567586,0.2497649952083269,1407,0,3407,0,0,1035,0,2867,1035,1,0.26524859046642746,1430.8074960544081,fold,0,0.32709598541259766
9,0,8,8,deal,False,♦Q ♥J,,60000,0.18425000000000305,0.34875735265690494,0.38003240883935197,1407,0,3407,0,0,128,0,286,128,1,0.30917874396135264,330.73870576553423,check,0,0.3616759777069092
9,1,8,8,deal,False,♦Q ♥J,,60000,0.18425000000000305,0.34875735265690494,0.38003240883935197,1279,0,3279,0,128,384,0,1536,512,1,0.2,992.2161172966028,check,0,0.3172154426574707
9,2,8,8,flop,False,♦Q ♥J,♠10 ♠8 ♦5,1874,0.16159729633582354,0.3578097006219467,0.36778452811972845,895,0,2895,512,0,782,4096,2908,782,2,0.10043668122270742,1869.646917941919,check,0,1.3691058158874512
9,3,8,8,turn,False,♦Q ♥J,♠10 ♠8 ♦5 ♦K,841,0.1759809750297265,0.37766857186311886,0.37180841117337915,113,0,2113,1294,0,113,9026,226,1550,2,0.01206620395088094,276.8732729938165,check,0,1.2615909576416016
