round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,thd_call,bet_limit,action,amount,cputime
1,0,9,7,deal,False,♣5 ♣8,,60000,0.1299870370370485,0.32415127869218285,0.30653885236431555,1000,0,3000,0,0,140,0,240,140,1,0.3684210526315789,190.13979154609765,fold,0,0.31990981101989746
2,0,9,8,deal,False,♠7 ♣7,,60000,0.15266851851853439,0.3451007304007773,0.3432923903444523,1000,0,3000,0,0,80,0,150,80,1,0.34782608695652173,164.29916410841278,fold,0,0.3003199100494385
3,0,9,7,deal,False,♠9 ♠2,,60000,0.11215555555556608,0.303173252914891,0.28097894615012153,1000,0,3000,0,0,20,0,30,20,1,0.4,19.243283319879627,fold,0,0.36124396324157715
4,0,9,8,deal,False,♠K ♦J,,60000,0.16790000000002347,0.35313490481269605,0.36973982868605004,1000,0,3000,0,0,20,0,30,20,1,0.4,42.577077661933046,bet,42,0.35648012161254883
4,1,9,5,flop,True,♠K ♦J,♥8 ♣8 ♣3,409,0.04550393914697093,0.20635068076271107,0.15843447092674506,958,0,2958,42,0,20,220,0,0,9,0.08333333333333333,24.638479513919737,check,0,1.212670087814331
4,2,9,5,flop,False,♠K ♦J,♥8 ♣8 ♣3,1946,0.040738837501427434,0.18900146365895276,0.14785932805939853,958,0,2958,42,0,20,220,80,20,4,0.0625,24.1988710717386,check,0,1.2848808765411377
4,3,9,5,turn,True,♠K ♦J,♥8 ♣8 ♣3 ♦A,358,0.01334574798261949,0.09411161926220751,0.06709640595656788,938,0,2938,62,0,20,320,0,0,9,0.058823529411764705,21.549915659740083,check,0,1.216374158859253
4,4,9,4,turn,False,♠K ♦J,♥8 ♣8 ♣3 ♦A,1751,0.010724030712608669,0.08115807433680126,0.05897072738093749,938,0,2938,62,0,82,320,246,82,3,0.12654320987654322,37.84038131913327,fold,0,1.2900397777557373
5,0,9,9,deal,False,♣K ♦10,,60000,0.1618203703703926,0.3482920352025795,0.3625362110014108,938,0,2938,0,0,20,0,30,20,1,0.4,39.5598230242073,fold,0,0.35167407989501953
6,0,9,5,deal,False,♦J ♠8,,60000,0.12137777777779299,0.30969502560943424,0.30098896029144967,918,0,2918,0,20,74,0,201,94,1,0.19636363636363635,129.95966709732818,check,0,0.3129558563232422
6,1,9,5,flop,False,♦J ♠8,♣9 ♥2 ♦2,582,0.05231004200076365,0.21350819705706342,0.1731028244702008,844,0,2844,94,0,20,470,20,20,1,0.0392156862745098,25.29532946222783,check,0,1.2226788997650146
6,2,9,3,flop,False,♦J ♠8,♣9 ♥2 ♦2,2276,0.041666666666666664,0.19088205297040214,0.15007632805950855,824,0,2824,94,20,30,470,120,50,2,0.04838709677419355,36.433245594414835,check,0,1.3152132034301758
6,3,9,3,turn,False,♦J ♠8,♣9 ♥2 ♦2 ♥10,575,0.13188405797101452,0.3358568623209505,0.29816295476801863,794,0,2794,144,0,20,620,20,20,1,0.030303030303030304,34.7724593582573,check,0,1.228675127029419
6,4,9,3,turn,False,♦J ♠8,♣9 ♥2 ♦2 ♥10,1783,0.13077210693587588,0.33406395285362683,0.2964545559397451,774,0,2774,144,20,32,620,124,52,2,0.041237113402061855,55.30326240872179,check,0,1.2640140056610107
6,5,9,3,river,True,♦J ♠8,♣9 ♥2 ♦2 ♥10 ♦7,374,0.7393048128342246,0.4195497307922539,0.9620023562709437,742,0,2742,196,0,20,776,0,0,9,0.02512562814070352,inf,check,0,1.2191050052642822
6,6,9,3,river,False,♦J ♠8,♣9 ♥2 ♦2 ♥10 ♦7,1096,0.7586678832116789,0.4124185996984993,0.9757232676437875,742,0,2742,196,0,57,776,114,57,2,0.06019007391763464,inf,allin,0,1.2648179531097412
7,0,9,4,deal,False,♦K ♥7,,60000,0.11718518518520091,0.3031698576591799,0.2956958406890076,1622,0,3622,0,10,32,0,92,42,1,0.1774193548387097,55.15730363483387,check,0,0.3715529441833496
7,1,9,4,deal,False,♦K ♥7,,60000,0.11718518518520091,0.3031698576591799,0.2956958406890076,1590,0,3590,0,42,1590,0,1778,3033,1,0.47209026128266035,1286.677683210457,fold,0,0.3157491683959961
8,0,9,6,deal,False,♥9 ♥5,,60000,0.12746666666667858,0.3206796599326331,0.3142238671121366,1590,0,3590,0,0,252,0,471,252,1,0.34854771784232363,398.32738228852713,fold,0,0.33058714866638184
9,0,9,7,deal,False,♦4 ♥2,,60000,0.07686111111111668,0.2560314514063371,0.22736069542818993,1590,0,3590,0,0,104,0,212,104,1,0.3291139240506329,88.39603575588056,bet,88,0.3309590816497803
9,1,9,7,deal,False,♦4 ♥2,,60000,0.07686111111111668,0.2560314514063371,0.22736069542818993,1486,0,3486,0,104,104,0,936,208,2,0.1,147.36409301231876,check,0,0.31887197494506836
