round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,thd_call,bet_limit,action,amount,cputime
1,0,9,7,deal,False,♥Q ♣7,,60000,0.10687037037038384,0.29203469069194393,0.2613445545463173,1000,0,3000,0,0,40,0,90,40,1,0.3076923076923077,49.27817562355479,fold,0,0.32779383659362793
2,0,9,8,deal,False,♣6 ♠7,,60000,0.10892407407408425,0.2989408575912042,0.2662537585954957,1000,0,3000,0,0,80,0,150,80,1,0.34782608695652173,85.4303871355314,fold,0,0.3251321315765381
3,0,9,9,deal,False,♠8 ♦Q,,60000,0.11994259259260917,0.3066571258276486,0.28563873339301626,1000,0,3000,0,0,80,0,150,80,1,0.34782608695652173,99.93832068436882,fold,0,0.3471200466156006
4,0,9,9,deal,False,♥Q ♦10,,60000,0.1598222222222431,0.34793870740220995,0.3485393885374155,1000,0,3000,0,0,40,0,70,40,1,0.36363636363636365,80.54159085329619,fold,0,0.31055307388305664
5,0,8,8,deal,False,♦A ♦8,,60000,0.19888703703703953,0.3649793866409515,0.4064517208058452,1000,0,3000,0,0,20,0,30,20,1,0.4,63.44833751161525,check,0,0.36641407012939453
5,1,8,6,flop,False,♦A ♦8,♣5 ♠K ♣3,873,0.03665521191294387,0.18328500837259387,0.127406560892594,980,0,2980,20,0,20,120,20,20,1,0.125,23.419452612955617,check,0,1.2795569896697998
5,2,8,5,flop,False,♦A ♦8,♣5 ♠K ♣3,3282,0.0328559821247207,0.17381221732001464,0.11894487995905208,960,0,2960,20,20,60,120,200,80,1,0.15789473684210525,49.943380347187706,fold,0,1.3901622295379639
6,0,8,3,deal,False,♦8 ♦Q,,60000,0.1746763888888904,0.3473022977799296,0.37401367480720793,940,0,2940,0,20,0,0,60,20,3,-0.3333333333333333,0,check,0,0.35442113876342773
6,1,8,3,flop,True,♦8 ♦Q,♥J ♣J ♥A,492,0.022696476964769646,0.13633340406433817,0.09591947385904395,940,0,2940,20,0,20,60,0,0,8,0.25,7.121313771917647,fold,0,1.2430956363677979
7,0,8,4,deal,False,♦8 ♥4,,60000,0.08947037037036973,0.25945055477598344,0.24074375658156333,930,0,2930,0,10,30,0,90,40,1,0.16666666666666666,43.928907944928774,check,0,0.35811901092529297
7,1,8,4,flop,True,♦8 ♥4,♠K ♦9 ♣6,281,0.023131672597864767,0.13471525431137152,0.09828985956267607,900,0,2900,40,0,20,160,0,0,8,0.1111111111111111,19.574284971879926,fold,0,1.240046739578247
8,0,8,5,deal,False,♥K ♠Q,,60000,0.20383750000000875,0.36108282026239463,0.41936201831955533,900,0,2900,0,0,40,0,90,40,1,0.3076923076923077,144.0110403510394,check,0,0.35296177864074707
8,1,8,3,flop,True,♥K ♠Q,♠A ♠2 ♥8,1134,0.07583774250440917,0.2622281983187406,0.21032062924997685,860,0,2860,40,0,20,180,0,0,8,0.1,27.2604627904785,check,0,1.289905071258545
8,2,8,2,turn,False,♥K ♠Q,♠A ♠2 ♥8 ♥4,1247,0.014434643143544507,0.11758112906125764,0.0635969120942682,860,0,2860,40,0,20,180,20,20,1,0.09090909090909091,14.572974815431618,fold,0,1.3063900470733643
9,0,8,7,deal,False,♦K ♥7,,60000,0.13350370370370276,0.3037138200241418,0.3137664080066951,860,0,2860,0,0,80,0,170,80,1,0.32,143.2080238323915,fold,0,0.3985741138458252
10,0,8,7,deal,False,♠A ♣5,,60000,0.14892546296296472,0.3189879969295841,0.33939347986258783,860,0,2860,0,0,160,0,300,160,1,0.34782608695652173,316.9797959374955,fold,0,0.3604269027709961
11,0,7,7,deal,False,♦K ♥9,,60000,0.18007638888888838,0.32748014672547526,0.3875719654644805,860,0,2860,0,0,80,0,140,80,1,0.36363636363636365,217.89157377541255,check,0,0.3567500114440918
11,1,7,5,deal,False,♦K ♥9,,60000,0.18007638888888838,0.32748014672547526,0.3875719654644805,780,0,2780,0,80,80,0,580,160,2,0.12121212121212122,217.89157377541255,check,0,0.313474178314209
11,2,7,4,flop,True,♦K ♥9,♣4 ♠5 ♦4,807,0.04392124466473909,0.1977779056603063,0.15203606361207236,700,0,2700,160,0,40,740,0,0,7,0.05128205128205128,48.73861039683002,check,0,1.2713890075683594
11,3,7,3,flop,False,♦K ♥9,♣4 ♠5 ♦4,2057,0.04450926376060066,0.1976946195073548,0.15331192488916923,700,0,2700,160,0,50,740,100,50,2,0.056179775280898875,61.055465697814796,check,0,1.3106439113616943
11,4,7,3,turn,True,♦K ♥9,♣4 ♠5 ♦4 ♦6,569,0.015817223198594025,0.12476793918663513,0.07246590459561268,650,0,2650,210,0,40,890,0,0,7,0.043010752688172046,43.38994739247966,check,0,1.248570203781128
11,5,7,3,turn,False,♦K ♥9,♣4 ♠5 ♦4 ♦6,1686,0.021648873072360617,0.14502385808723692,0.08772610255069599,650,0,2650,210,0,50,890,100,50,2,0.04807692307692308,55.319649333455764,check,0,1.279217004776001
11,6,7,3,river,True,♦K ♥9,♣4 ♠5 ♦4 ♦6 ♠Q,1167,0.0,0.0,0.0,600,0,2600,260,0,40,1040,0,0,7,0.037037037037037035,0.0,fold,0,1.2868380546569824
12,0,7,7,deal,False,♣6 ♠2,,60000,0.08730515873014937,0.24832460357717678,0.2411486947237289,600,0,2600,0,0,40,0,60,40,1,0.4,27.94832668118305,fold,0,0.336925745010376
13,0,7,3,deal,False,♠Q ♣2,,60000,0.11831805555552721,0.2762847756913906,0.29595945055888395,560,0,2560,0,40,0,0,120,40,3,-0.3333333333333333,0,check,0,0.3428490161895752
13,1,7,3,flop,False,♠Q ♣2,♥7 ♠8 ♠2,472,0.13771186440677965,0.3430568244103156,0.32377799040561234,560,0,2560,40,0,40,120,40,40,1,0.2,76.7466006262051,check,0,1.2604541778564453
13,2,7,2,turn,True,♠Q ♣2,♥7 ♠8 ♠2 ♠3,389,0.14267352185089974,0.3469722862823598,0.30682613857838514,520,0,2520,80,0,40,200,0,0,7,0.16666666666666666,71.76683805152257,check,0,1.2398040294647217
13,3,7,2,river,True,♠Q ♣2,♥7 ♠8 ♠2 ♠3 ♥J,841,0.0011890606420927466,0.034462251477263825,0.016707858681690384,520,0,2520,80,0,40,200,0,0,7,0.16666666666666666,3.4570929781964166,fold,0,1.2781999111175537
14,0,7,4,deal,False,♣K ♣J,,60000,0.25169920634925186,0.37915279303572513,0.492563269996361,500,0,2500,0,20,60,0,180,80,1,0.16666666666666666,2047.0155421347984,check,0,0.3281862735748291
14,1,7,4,flop,True,♣K ♣J,♦9 ♠3 ♥K,133,0.2744360902255639,0.4297788908710475,0.518058353822142,440,0,2440,80,0,40,320,0,0,7,0.1111111111111111,inf,raise,0,1.2158751487731934
14,2,7,3,turn,True,♣K ♣J,♦9 ♠3 ♥K ♦8,127,0.30708661417322836,0.4569982688094512,0.5250517837998838,400,0,2400,120,0,40,440,0,0,7,0.08333333333333333,inf,raise,0,1.2240769863128662
14,3,7,3,river,True,♣K ♣J,♦9 ♠3 ♥K ♦8 ♥Q,138,0.322463768115942,0.46156917548696247,0.5360900061086319,360,0,2360,160,0,40,560,0,0,7,0.06666666666666667,inf,raise,0,1.2169780731201172
14,4,7,2,river,False,♣K ♣J,♦9 ♠3 ♥K ♦8 ♥Q,946,0.3308668076109937,0.4660103361756885,0.5459125038736655,320,0,2320,160,40,40,560,120,80,1,0.05555555555555555,inf,raise,0,1.2659809589385986
14,5,7,2,river,False,♣K ♣J,♦9 ♠3 ♥K ♦8 ♥Q,1488,0.32594086021505375,0.4640421708071715,0.5401639468755585,200,0,2200,160,160,160,560,480,320,1,0.13333333333333333,inf,raise,0,1.234541893005371
15,0,7,6,deal,False,♦9 ♥5,,60000,0.11316805555553121,0.2743547920629393,0.290575000918707,1000,1,2000,0,0,160,0,340,160,1,0.32,235.8732260851311,fold,0,0.34176206588745117
16,0,7,5,deal,False,♠3 ♦7,,60000,0.09435535714284358,0.25579049315634267,0.2595175500394893,1000,1,2000,0,0,40,0,100,40,2,0.2857142857142857,53.95769006888118,fold,0,0.3534278869628906
17,0,7,5,deal,False,♥9 ♠4,,60000,0.10044246031744204,0.25963295341354764,0.27177821455358675,1000,1,2000,0,0,80,0,120,80,1,0.4,71.4510792268078,fold,0,0.36119771003723145
18,0,7,7,deal,False,♠10 ♣9,,60000,0.1773724206349188,0.33161155481538074,0.397012971340031,1000,1,2000,0,0,160,0,280,160,1,0.36363636363636365,468.39842765119,check,0,0.3512918949127197
18,1,7,5,flop,True,♠10 ♣9,♥K ♦6 ♦7,1123,0.13831997625408132,0.3362338443702676,0.33478210088276583,840,1,1840,160,0,80,800,0,0,7,0.09090909090909091,161.05225951220055,check,0,1.2939918041229248
18,2,7,5,turn,True,♠10 ♣9,♥K ♦6 ♦7 ♣Q,1209,0.13316790736145576,0.33608455220712347,0.3071055408631579,840,1,1840,160,0,80,800,0,0,7,0.09090909090909091,143.68364176708525,check,0,1.300530195236206
18,3,7,3,river,False,♠10 ♣9,♥K ♦6 ♦7 ♣Q ♠3,1758,0.0,0.0,0.0,840,1,1840,160,0,80,800,80,80,1,0.08333333333333333,0.0,fold,0,1.348621129989624
19,0,7,7,deal,False,♥A ♥4,,60000,0.21088115079366795,0.36026752032187565,0.44748297222305833,840,1,1840,0,0,80,0,120,80,1,0.4,420.8288634487665,check,0,0.3398308753967285
19,1,7,5,deal,False,♥A ♥4,,60000,0.21088115079366795,0.36026752032187565,0.44748297222305833,760,1,1760,0,80,80,0,480,160,1,0.14285714285714285,420.8288634487665,check,0,0.3074822425842285
19,2,7,4,flop,False,♥A ♥4,♦5 ♠4 ♠6,525,0.0687830687830688,0.25082155538729595,0.21194313073686388,680,1,1680,160,0,80,720,80,80,1,0.09090909090909091,109.4307344628198,check,0,1.2513148784637451
19,3,7,4,turn,True,♥A ♥4,♦5 ♠4 ♠6 ♥2,548,0.01348337388483374,0.10678734479527083,0.07366611265500839,600,1,1600,240,0,80,1040,0,0,7,0.07142857142857142,86.91158876567533,bet,86,1.2655763626098633
19,4,7,4,river,True,♥A ♥4,♦5 ♠4 ♠6 ♥2 ♣2,919,0.0,0.0,0.0,514,1,1514,326,0,80,1384,0,0,7,0.0546448087431694,0.0,fold,0,1.2763538360595703
20,0,7,3,deal,False,♠9 ♦J,,60000,0.17524166666666263,0.32831111233054344,0.3976432679015873,434,1,1434,0,80,0,0,240,80,3,-0.3333333333333333,0,check,0,0.3615138530731201
20,1,7,3,flop,True,♠9 ♦J,♣9 ♠3 ♠5,374,0.16889483065953656,0.37037233308241246,0.37986315499629475,434,1,1434,80,0,80,240,0,0,7,0.25,206.47682065716944,check,0,1.2401609420776367
20,2,7,2,turn,True,♠9 ♦J,♣9 ♠3 ♠5 ♠K,354,0.10028248587570622,0.2968286792654955,0.25691283621021926,434,1,1434,80,0,80,240,0,0,7,0.25,122.27501480619435,bet,122,1.2463181018829346
21,0,7,4,deal,False,♦3 ♦9,,60000,0.13775297619044805,0.3073272404200829,0.3376444825995834,634,1,1634,0,40,120,0,360,160,1,0.16666666666666666,244.77967660323574,check,0,0.3169569969177246
21,1,7,4,flop,True,♦3 ♦9,♥10 ♣Q ♣K,253,0.01339481774264383,0.08614368815254049,0.07780417299055532,514,1,1514,160,0,80,640,0,0,7,0.1111111111111111,58.971059788378106,fold,0,1.2395460605621338
22,0,7,4,deal,False,♣5 ♥5,,60000,0.16706825396823446,0.33354025145688654,0.38156441268116303,514,1,1514,0,0,160,0,280,160,1,0.36363636363636365,417.7363249131967,check,0,0.3353548049926758
22,1,7,3,flop,True,♣5 ♥5,♠8 ♥A ♠7,1213,0.05152514427040396,0.2158777372273951,0.17670532983427767,354,1,1354,160,0,80,640,0,0,7,0.1111111111111111,101.86306749117735,check,0,1.304373025894165
22,2,7,3,turn,True,♣5 ♥5,♠8 ♥A ♠7 ♠10,1050,0.008571428571428572,0.0921843760280096,0.056587822238767536,354,1,1354,160,0,80,640,0,0,7,0.1111111111111111,40.83808254394948,fold,0,1.2966060638427734
23,0,7,6,deal,False,♦2 ♣10,,60000,0.1031402777777589,0.2644026615334645,0.2765012221947759,354,1,1354,0,0,160,0,360,160,1,0.3076923076923077,222.68676582398888,fold,0,0.325498104095459
24,0,6,5,deal,False,♥A ♠J,,60000,0.25920634920633767,0.357297909843967,0.5067888191072589,354,1,1354,0,0,160,0,240,160,1,0.4,inf,raise,0,0.3280351161956787
24,1,6,2,flop,True,♥A ♠J,♥7 ♣Q ♠7,174,0.050766283524904206,0.19750855658230318,0.17501852194037973,34,1,1034,320,0,34,880,0,0,6,0.037199124726477024,43.15533676180958,check,0,1.2368628978729248
24,2,6,2,turn,True,♥A ♠J,♥7 ♣Q ♠7 ♥5,169,0.05917159763313609,0.22305416360912148,0.18621909810207699,34,1,1034,320,0,34,880,0,0,6,0.037199124726477024,44.08896541691106,bet,44,1.227159023284912
25,0,6,6,deal,False,♥Q ♣2,,60000,0.14013650793651755,0.28377064815795583,0.33452852566422436,948,1,1948,0,0,160,0,240,160,1,0.4,242.60026231619634,fold,0,0.3344440460205078
26,0,6,6,deal,False,♦4 ♠7,,60000,0.12808267195768144,0.28166487573554666,0.31355359225760654,788,1,1788,0,160,480,0,2080,640,2,0.125,883.6165837305906,check,0,0.3459129333496094
26,1,6,6,flop,False,♦4 ♠7,♣J ♥K ♠Q,716,0.006828057107386717,0.07535191014521922,0.05259989037870076,308,1,1308,640,0,160,3840,160,160,1,0.038461538461538464,169.40543182668844,check,0,1.2670867443084717
