round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,thd_call,bet_limit,action,amount,cputime
1,0,9,5,deal,False,♦J ♦Q,,60000,0.20001666666669024,0.38170841877854206,0.46602497880592764,980,0,2980,0,20,92,0,274,112,1,0.19672131147540983,722.967936785653,check,0,0.319580078125
1,1,9,5,flop,True,♦J ♦Q,♠6 ♦K ♥2,210,0.07380952380952381,0.2591740762770439,0.23007324650807048,888,0,2888,112,0,20,570,0,0,9,0.03389830508474576,28.523543647738105,check,0,1.1955177783966064
1,2,9,4,flop,False,♦J ♦Q,♠6 ♦K ♥2,1790,0.08463687150837988,0.2770832861565408,0.25098898291936633,888,0,2888,112,0,484,570,1452,484,3,0.1931364724660814,727.9222753217313,bet,727,1.3243849277496338
1,3,9,4,flop,False,♦J ♦Q,♠6 ♦K ♥2,3077,0.0880727981800455,0.28100150815865055,0.2574491567544727,161,0,2161,112,727,161,570,3391,888,3,0.03905870936438622,246.4445890248094,check,0,1.30206298828125
2,0,9,4,deal,False,♥2 ♣9,,60000,0.07122962962963611,0.2439434394041158,0.24355900816146317,4112,0,6112,0,10,61,0,172,71,2,0.21888412017167383,89.96787169502865,check,0,0.32175183296203613
2,1,9,4,flop,True,♥2 ♣9,♣Q ♦9 ♣2,127,0.36482939632545935,0.4754388696256377,0.6538470144276716,4051,0,6051,71,0,20,284,0,0,9,0.06578947368421052,inf,raise,0,1.192229986190796
2,2,9,3,turn,True,♥2 ♣9,♣Q ♦9 ♣2 ♦8,113,0.3274336283185841,0.4645385544856847,0.6098015325038305,4031,0,6031,91,0,20,344,0,0,9,0.054945054945054944,inf,raise,0,1.2001938819885254
2,3,9,2,river,True,♥2 ♣9,♣Q ♦9 ♣2 ♦8 ♥3,126,0.5238095238095238,0.4954440963496384,0.8284771021638431,4011,0,6011,111,0,20,384,0,0,9,0.04950495049504951,inf,bet,384,1.1958699226379395
3,0,9,5,deal,False,♥9 ♦7,,60000,0.11244814814816051,0.3013292453966323,0.32569213515308026,4395,0,6395,0,0,20,0,70,20,3,0.2222222222222222,38.68487893183184,bet,38,0.347337007522583
3,1,9,2,flop,True,♥9 ♦7,♠10 ♣J ♣7,1101,0.12768695125643353,0.29487325921574814,0.32905017748094967,4357,0,6357,38,0,20,190,0,0,9,0.09523809523809523,39.24834858745062,check,0,1.266780138015747
3,2,9,2,turn,True,♥9 ♦7,♠10 ♣J ♣7 ♠6,333,0.07007007007007007,0.22467511507900512,0.22485586612833072,4357,0,6357,38,0,20,190,0,0,9,0.09523809523809523,28.172293661663396,check,0,1.2121920585632324
3,3,9,2,river,False,♥9 ♦7,♠10 ♣J ♣7 ♠6 ♠9,506,0.06027667984189723,0.23695849966373775,0.20644640478355664,4357,0,6357,38,0,62,190,62,62,1,0.19745222929936307,83.80126100506968,check,0,1.2191917896270752
4,0,9,6,deal,False,♠6 ♠9,,60000,0.1399388888889023,0.3337957184469743,0.37237771250397056,4609,0,6609,0,0,20,0,70,20,3,0.2222222222222222,49.17810985918552,check,0,0.33974695205688477
4,1,9,5,flop,False,♠6 ♠9,♥A ♣5 ♥6,1117,0.09407639510593852,0.2804764511021464,0.27084790994647584,4589,0,6589,20,0,20,120,60,20,3,0.1,31.819569696406113,bet,31,1.3061480522155762
4,2,9,4,flop,False,♠6 ♠9,♥A ♣5 ♥6,2579,0.09231614320796173,0.27890228427366903,0.2675961146786108,4558,0,6558,20,31,31,120,206,62,2,0.08683473389355742,48.84711891448198,check,0,1.2968659400939941
