,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
cat9,True,0,♣3 ♣2,2000,False,False,True,True,1,0,SB,False,True,2000.0
cat4,False,0,,0,False,False,True,False,2,0,,False,,
random_a,False,0,,0,False,False,True,False,2,0,,False,,
random_b,False,0,,0,False,False,True,False,2,0,,False,,
basic_c,True,0,♥A ♦3,1000,False,False,True,True,2,0,BB,False,True,1000.0
basic_b,True,0,♣5 ♣Q,12991,True,False,True,True,1,0,1,False,True,12991.0
basic_a,False,0,♦7 ♠7,11009,True,False,True,True,0,0,2,False,True,11009.0
tomas4,True,0,♣7 ♦8,0,False,False,True,True,2,0,D,True,,
tomas3,False,0,,0,False,False,True,False,2,0,,False,,
