round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,thd_call,bet_limit,action,amount,cputime
1,0,9,8,deal,False,♥3 ♥J,,60000,0.12678518518519766,0.31935063759685567,0.3214335090744418,1000,0,3000,0,0,20,0,30,20,1,0.4,27.00116136642144,fold,0,0.3183598518371582
2,0,9,9,deal,False,♦K ♦7,,60000,0.15912407407409193,0.34976047656702897,0.374941205570918,1000,0,3000,0,0,20,0,30,20,1,0.4,44.97179194185402,fold,0,0.3534080982208252
3,0,9,5,deal,False,♠5 ♦J,,60000,0.09487777777778841,0.27763682759456065,0.26924017513307097,980,0,2980,0,20,49,0,213,69,2,0.11068702290076336,77.58549704032814,check,0,0.3262360095977783
3,1,9,4,deal,False,♠5 ♦J,,60000,0.09487777777778841,0.27763682759456065,0.26924017513307097,931,0,2931,0,69,40,0,425,109,2,0.08602150537634409,63.33509962475766,check,0,0.31244683265686035
3,2,9,4,flop,True,♠5 ♦J,♥6 ♣7 ♣6,613,0.02410730469458039,0.13321422057665175,0.10997668503856144,891,0,2891,109,0,20,505,0,0,9,0.0380952380952381,22.819746431041818,check,0,1.2333672046661377
3,3,9,4,flop,False,♠5 ♦J,♥6 ♣7 ♣6,2087,0.021641910237981156,0.12734918761485867,0.1031047757667442,891,0,2891,109,0,100,505,200,100,1,0.12422360248447205,91.57185886524466,fold,0,1.3009982109069824
4,0,9,6,deal,False,♥3 ♣6,,60000,0.08423518518519167,0.26694133965724,0.2508793052564469,881,0,2881,0,10,70,0,190,80,1,0.23076923076923078,105.24707448738711,check,0,0.31414294242858887
4,1,9,6,deal,False,♥3 ♣6,,60000,0.08423518518519167,0.26694133965724,0.2508793052564469,811,0,2811,0,80,102,0,615,182,1,0.14225941422594143,153.3600228244784,check,0,0.3082749843597412
4,2,9,6,deal,False,♥3 ♣6,,60000,0.08423518518519167,0.26694133965724,0.2508793052564469,709,0,2709,0,182,182,0,1456,364,2,0.1111111111111111,273.6423936672065,check,0,0.311032772064209
4,3,9,4,flop,True,♥3 ♣6,♦5 ♣8 ♣Q,268,0.013370646766169152,0.08906017642930075,0.07864954611471295,527,0,2527,364,0,20,1820,0,0,9,0.010869565217391304,21.8666064172824,check,0,1.2167048454284668
4,4,9,4,flop,False,♥3 ♣6,♦5 ♣8 ♣Q,2294,0.02862539959314153,0.15397119590961464,0.12339929907998094,527,0,2527,364,0,20,1820,20,20,1,0.010752688172043012,23.27666142889596,check,0,1.326277256011963
4,5,9,4,turn,True,♥3 ♣6,♦5 ♣8 ♣Q ♠2,299,0.07190635451505016,0.25670938879220667,0.22009059559820882,507,0,2507,384,0,20,1900,0,0,9,0.010416666666666666,27.862922507679787,check,0,1.2069041728973389
4,6,9,4,turn,False,♥3 ♣6,♦5 ♣8 ♣Q ♠2,2442,0.07145782145782145,0.25458981651805523,0.2192148636604881,507,0,2507,384,0,20,1900,40,20,2,0.01020408163265306,27.807210400034283,check,0,1.36423921585083
4,7,9,4,river,True,♥3 ♣6,♦5 ♣8 ♣Q ♠2 ♣J,678,0.0,0.0,0.0,487,0,2487,404,0,20,1980,0,0,9,0.01,0.0,fold,0,1.241887092590332
5,0,9,4,deal,False,♥2 ♣10,,60000,0.07997222222222948,0.258347073489771,0.24136608562323175,487,0,2487,0,0,20,0,50,20,2,0.2857142857142857,23.33086190618631,fold,0,0.3346269130706787
6,0,9,7,deal,False,♠K ♥J,,60000,0.16790000000002347,0.35313490481269605,0.39216647631783075,487,0,2487,0,0,40,0,110,40,1,0.26666666666666666,112.73553954774032,check,0,0.3112480640411377
6,1,9,5,flop,False,♠K ♥J,♥K ♠2 ♣K,756,0.8002645502645502,0.380301932210168,1.0331358854279664,447,0,2447,40,0,60,260,150,60,2,0.1276595744680851,inf,allin,0,1.2376770973205566
7,0,9,6,deal,False,♠5 ♣6,,60000,0.10348333333334288,0.29263495958022295,0.28775975195944514,1274,0,3274,0,0,20,0,50,20,2,0.2857142857142857,33.55820842729415,check,0,0.3467378616333008
