round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,thd_call,bet_limit,action,amount,cputime
1,0,9,5,deal,False,♥K ♥3,,60000,0.14796851851853443,0.3401743127317806,0.3468070333591318,1000,0,3000,0,0,20,0,50,20,2,0.2857142857142857,42.63857414369128,check,0,0.43811583518981934
1,1,9,3,flop,False,♥K ♥3,♦A ♦5 ♦3,540,0.054835390946502055,0.22623573752825243,0.18832905366572864,980,0,2980,20,0,20,100,20,20,1,0.14285714285714285,26.042560459380873,check,0,1.222905158996582
1,2,9,3,turn,False,♥K ♥3,♦A ♦5 ♦3 ♥2,335,0.007628524046434494,0.07807828597286327,0.05438590501083273,960,0,2960,40,0,20,160,20,20,1,0.1,10.984238393747251,fold,0,1.2162449359893799
2,0,9,8,deal,False,♠10 ♥2,,60000,0.07997222222222948,0.258347073489771,0.2332285799055342,960,0,2960,0,0,40,0,110,40,1,0.26666666666666666,48.08450579249471,fold,0,0.5034880638122559
3,0,9,8,deal,False,♥J ♥10,,60000,0.19696666666668758,0.3814532177495321,0.423659614415408,960,0,2960,0,0,80,0,150,80,1,0.34782608695652173,301.9845295101137,check,0,0.49789905548095703
3,1,9,6,flop,False,♥J ♥10,♦3 ♣Q ♦6,777,0.07078507078507079,0.2539439766011827,0.2224497432117144,880,0,2880,80,0,62,560,124,62,2,0.08310991957104558,86.84574188242726,check,0,1.250079870223999
3,2,9,6,flop,False,♥J ♥10,♦3 ♣Q ♦6,1988,0.057847082494969816,0.2312893454625313,0.19590360681994518,818,0,2818,80,62,186,560,631,248,1,0.13507625272331156,245.9120405333695,check,0,1.2861659526824951
3,3,9,6,flop,False,♥J ♥10,♦3 ♣Q ♦6,3068,0.05704041720990873,0.22980202847414088,0.19418965318300802,632,0,2632,80,248,632,560,2379,920,1,0.17698123774852983,832.6600857182668,check,0,1.2706899642944336
4,0,9,8,deal,False,♥6 ♦10,,60000,0.09782037037038115,0.28252425388416685,0.26863655003310694,1000,1,2000,0,0,40,0,70,40,1,0.36363636363636365,40.638567813992054,bet,40,0.5212500095367432
4,1,9,8,deal,False,♥6 ♦10,,60000,0.09782037037038115,0.28252425388416685,0.26863655003310694,960,1,1960,0,40,40,0,400,80,2,0.09090909090909091,63.222038750852604,check,0,0.5219969749450684
4,2,9,8,flop,False,♥6 ♦10,♣10 ♦4 ♥5,452,0.1441740412979351,0.3372527408401873,0.35290633337126587,920,1,1920,80,0,20,631,40,20,2,0.02894356005788712,43.991946183652146,check,0,1.2217271327972412
4,3,9,7,flop,False,♥6 ♦10,♣10 ♦4 ♥5,1246,0.14914392723381487,0.3399794606755557,0.3608260671212227,900,1,1900,80,20,392,631,1090,412,1,0.18551822053951728,900.1548512203042,check,0,1.2949986457824707
4,4,9,7,flop,False,♥6 ♦10,♣10 ♦4 ♥5,1824,0.15807748538011696,0.3472219817635363,0.37486009974444945,508,1,1508,80,412,389,631,4047,801,3,0.07677126504835208,971.6302342530555,check,0,1.2236380577087402
