round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,thd_call,bet_limit,action,amount,cputime
1,0,9,8,deal,False,♥6 ♣7,,60000,0.10892407407408425,0.2989408575912042,0.30208131051621323,1000,0,3000,0,0,138,0,346,138,1,0.28512396694214875,243.31400788871025,check,0,0.34468817710876465
1,1,9,7,deal,False,♥6 ♣7,,60000,0.10892407407408425,0.2989408575912042,0.30208131051621323,862,0,2862,0,138,862,0,3621,1000,3,0.19228195404862816,1519.8309768120887,check,0,0.31405019760131836
2,0,9,7,deal,False,♦3 ♠7,,60000,0.07382592592593179,0.2496774669156297,0.23464067484253434,1000,1,2000,0,0,84,0,177,84,1,0.3218390804597701,78.25502160604988,fold,0,0.3532261848449707
3,0,9,9,deal,False,♣K ♠9,,60000,0.1387574074074267,0.3263304649996507,0.3530871920986014,1000,1,2000,0,0,568,0,1095,568,1,0.34155141310883946,1250.5597031900998,bet,1250,0.32389402389526367
4,0,8,7,deal,False,♠J ♦6,,60000,0.10854074074073997,0.28010800247782847,0.3029545716090382,1000,2,1000,0,0,80,0,150,80,1,0.34782608695652173,115.31144394578645,fold,0,0.3512740135192871
5,0,8,7,deal,False,♣J ♣5,,60000,0.14631805555555485,0.3260319756690031,0.3689756732443714,1000,2,1000,0,0,40,0,70,40,1,0.36363636363636365,96.32170488958775,bet,96,0.37616682052612305
5,1,8,4,deal,False,♣J ♣5,,60000,0.14631805555555485,0.3260319756690031,0.3689756732443714,904,2,904,0,96,741,0,1185,837,1,0.3847352024922118,1668.5305073540367,fold,0,0.3121771812438965
6,0,7,7,deal,False,♦7 ♠Q,,60000,0.14050634920631377,0.2965370286652858,0.361176217859947,904,2,904,0,0,40,0,70,40,1,0.36363636363636365,91.05909254327221,fold,0,0.32808589935302734
7,0,7,7,deal,False,♣5 ♣4,,60000,0.16077242063490751,0.33535666431321026,0.3958578017062573,904,2,904,0,0,20,0,30,20,1,0.4,57.0169165129927,fold,0,0.33486104011535645
8,0,7,6,deal,False,♥6 ♠7,,60000,0.1350438492063163,0.30221097405357455,0.35548575879319333,884,2,884,0,20,60,0,200,80,1,0.15384615384615385,133.7959987523603,check,0,0.39995813369750977
8,1,7,6,deal,False,♥6 ♠7,,60000,0.1350438492063163,0.30221097405357455,0.35548575879319333,824,2,824,0,80,80,0,640,160,2,0.1111111111111111,178.39466500314705,check,0,0.32045412063598633
8,2,7,6,flop,False,♥6 ♠7,♠10 ♣K ♦A,587,0.020159000567859173,0.1315586031235217,0.10301424406618678,744,2,744,160,0,20,960,20,20,1,0.02,22.59491033434866,check,0,1.2586028575897217
8,3,7,6,flop,False,♥6 ♠7,♠10 ♣K ♦A,2950,0.016760828625235404,0.11955439482623788,0.09244150842423618,724,2,724,160,20,60,960,200,80,1,0.04918032786885246,66.80453311622769,check,0,1.3781468868255615
8,4,7,6,flop,False,♥6 ♠7,♠10 ♣K ♦A,5647,0.017865926844145365,0.12461037617150356,0.0959578036360852,664,2,664,160,80,240,960,800,320,1,0.12,208.9951692166789,fold,0,1.4076931476593018
9,0,7,6,deal,False,♠2 ♠J,,60000,0.150180158730139,0.3188371060988496,0.38239130883125955,654,2,654,0,10,30,0,130,40,1,0.125,78.77079725544506,check,0,0.3432729244232178
9,1,7,5,flop,True,♠2 ♠J,♠6 ♣9 ♣4,247,0.049932523616734135,0.2109864689827556,0.1786728620677667,624,2,624,40,0,20,220,0,0,7,0.08333333333333333,25.560465985460837,check,0,1.2408149242401123
9,2,7,4,turn,True,♠2 ♠J,♠6 ♣9 ♣4 ♣6,284,0.0,0.0,0.0,624,2,624,40,0,20,220,0,0,7,0.08333333333333333,0.0,fold,0,1.2368710041046143
10,0,7,4,deal,False,♠2 ♣J,,60000,0.10943650793648523,0.2693783207330358,0.3139184009543641,624,2,624,0,0,40,0,100,40,2,0.2857142857142857,73.73986493714261,check,0,0.3346371650695801
10,1,7,2,flop,False,♠2 ♣J,♣10 ♥9 ♣6,1372,0.048104956268221574,0.19380606725608512,0.17499369822967353,584,2,584,40,0,40,160,40,40,1,0.16666666666666666,50.76863416348997,check,0,1.3156898021697998
10,2,7,2,turn,True,♠2 ♣J,♣10 ♥9 ♣6 ♠A,887,0.002818489289740699,0.04432830496355694,0.033905549620897694,544,2,544,80,0,40,240,0,0,7,0.14285714285714285,8.729273543588507,fold,0,1.2604689598083496
11,0,7,6,deal,False,♥8 ♦K,,60000,0.1606353174602998,0.3117645661497312,0.40298351797724963,544,2,544,0,0,160,0,300,160,1,0.34782608695652173,492.3010767450834,check,0,0.34096574783325195
11,1,7,6,flop,False,♥8 ♦K,♠9 ♦8 ♦4,964,0.1849930843706777,0.38531212455827496,0.4160944140500469,384,2,384,160,0,234,960,502,234,1,0.13797169811320756,814.2122217809585,check,0,1.2733550071716309
11,2,7,5,flop,False,♥8 ♦K,♠9 ♦8 ♦4,2221,0.1844514482965631,0.38291907809317993,0.415290879667752,150,2,150,160,234,150,960,1454,468,2,0.05850234009360374,517.6914109474478,check,0,1.2860260009765625
